5hppA1.pdb1	5hppA2.pdb1	186.0	1301	1301
6cb9A8.pdb1	6cb9A9.pdb1	243.75	None	None
6cb9A7.pdb1	6cb9A2.pdb1	139.4	None	None
6cb9A7.pdb1	6cb9A10.pdb1	243.75	None	None
6cb9A7.pdb1	6cb9A1.pdb1	139.4	None	None
6cb9A5.pdb1	6cb9A3.pdb1	243.75	None	None
6cb9A5.pdb1	6cb9A9.pdb1	139.4	None	None
6cb9A3.pdb1	6cb9A9.pdb1	139.4	None	None
6cb9A3.pdb1	6cb9A1.pdb1	243.75	None	None
6cb9A2.pdb1	6cb9A10.pdb1	139.4	None	None
6cb9A2.pdb1	6cb9A1.pdb1	243.75	None	None
2cblB3.pdb1	2cblB2.pdb1	31.85	None	None
2cblB3.pdb1	2cblB1.pdb1	31.9	None	None
2cblB2.pdb1	2cblB1.pdb1	31.9	None	None
3u29F1.pdb2	3u29D1.pdb2	534.9	222	222
3u29F1.pdb2	3u29E1.pdb2	612.2	222	222
3u29D1.pdb2	3u29E1.pdb2	551.4	222	222
3u29C1.pdb1	3u29B1.pdb1	618.1	222	222
3u29C1.pdb1	3u29A1.pdb1	565.95	222	222
3u29B1.pdb1	3u29A1.pdb1	601.45	222	222
1ittB1.pdb1	1ittC1.pdb1	226.75	None	None
1ittB1.pdb1	1ittA1.pdb1	202.15	None	None
1ittC1.pdb1	1ittA1.pdb1	206.6	None	None
3podC1.pdb2	3podA1.pdb2	533.85	13777	13777
3podC1.pdb2	3podB1.pdb2	574.45	13777	13777
3podC1.pdb2	3podB2.pdb2	50.35	13777	13777
3podC1.pdb2	3podC2.pdb2	158.3	13777	13777
3podA2.pdb2	3podA1.pdb2	109.0	13777	13777
3podA2.pdb2	3podB1.pdb2	36.25	13777	13777
3podA2.pdb2	3podB2.pdb2	572.85	13777	13777
3podA2.pdb2	3podC2.pdb2	533.85	13777	13777
3podA1.pdb2	3podB1.pdb2	572.85	13777	13777
3podA1.pdb2	3podB2.pdb2	36.25	13777	13777
3podB1.pdb2	3podB2.pdb2	16.8	13777	13777
3podB1.pdb2	3podC2.pdb2	50.35	13777	13777
3podB2.pdb2	3podC2.pdb2	574.45	13777	13777
3podB1.pdb1	3podC1.pdb1	574.45	13777	13777
3podB1.pdb1	3podA1.pdb1	572.85	13777	13777
3podC1.pdb1	3podA1.pdb1	533.85	13777	13777
3podC2.pdb3	3podC1.pdb3	45.3	13777	13777
3podC2.pdb3	3podB2.pdb3	574.45	13777	13777
3podC2.pdb3	3podA1.pdb3	1.65	13777	13777
3podC2.pdb3	3podA2.pdb3	533.85	13777	13777
3podC1.pdb3	3podA1.pdb3	533.85	13777	13777
3podC1.pdb3	3podB1.pdb3	574.45	13777	13777
3podC1.pdb3	3podA2.pdb3	1.65	13777	13777
3podB2.pdb3	3podA1.pdb3	90.15	13777	13777
3podB2.pdb3	3podA2.pdb3	572.85	13777	13777
3podA1.pdb3	3podB1.pdb3	572.85	13777	13777
3podA1.pdb3	3podA2.pdb3	58.7	13777	13777
3podB1.pdb3	3podA2.pdb3	90.15	13777	13777
3ponC1.pdb2	3ponC2.pdb2	120.8	13777	13777
6c4xC1.pdb1	6c4xF1.pdb1	72.6	13714	13714
6c4xC1.pdb1	6c4xA1.pdb1	300.6	13714	13714
6c4xC1.pdb1	6c4xD1.pdb1	493.45	13714	13714
6c4xC1.pdb1	6c4xE1.pdb1	343.45	13714	13714
6c4xC1.pdb1	6c4xB1.pdb1	83.65	13714	13714
6c4xF1.pdb1	6c4xG1.pdb1	88.9	13714	13714
6c4xF1.pdb1	6c4xD1.pdb1	487.85	13714	13714
6c4xF1.pdb1	6c4xH1.pdb1	266.55	13714	13714
6c4xF1.pdb1	6c4xE1.pdb1	480.45	13714	13714
6c4xA1.pdb1	6c4xD1.pdb1	83.4	13714	13714
6c4xA1.pdb1	6c4xB1.pdb1	492.3	13714	13714
6c4xG1.pdb1	6c4xH1.pdb1	475.35	13714	13714
6c4xG1.pdb1	6c4xE1.pdb1	269.75	13714	13714
6c4xD1.pdb1	6c4xE1.pdb1	81.3	13714	13714
6c4xD1.pdb1	6c4xB1.pdb1	371.95	13714	13714
6c4xH1.pdb1	6c4xE1.pdb1	80.8	13714	13714
6c4yJ1.pdb1	6c4yG1.pdb1	136.3	13714	13714
6c4yJ1.pdb1	6c4yI1.pdb1	615.1	13714	13714
6c4yJ1.pdb1	6c4yH1.pdb1	607.65	13714	13714
6c4yJ1.pdb1	6c4yK1.pdb1	148.8	13714	13714
6c4yJ1.pdb1	6c4yL1.pdb1	591.6	13714	13714
6c4yP1.pdb1	6c4yO1.pdb1	612.5	13714	13714
6c4yP1.pdb1	6c4yM1.pdb1	145.55	13714	13714
6c4yP1.pdb1	6c4yR1.pdb1	635.75	13714	13714
6c4yP1.pdb1	6c4yN1.pdb1	578.8	13714	13714
6c4yP1.pdb1	6c4yQ1.pdb1	135.85	13714	13714
6c4yO1.pdb1	6c4yM1.pdb1	606.95	13714	13714
6c4yO1.pdb1	6c4yR1.pdb1	130.65	13714	13714
6c4yO1.pdb1	6c4yN1.pdb1	146.7	13714	13714
6c4yO1.pdb1	6c4yQ1.pdb1	461.35	13714	13714
6c4yM1.pdb1	6c4yK1.pdb1	449.85	13714	13714
6c4yM1.pdb1	6c4yN1.pdb1	612.25	13714	13714
6c4yM1.pdb1	6c4yL1.pdb1	130.55	13714	13714
6c4yD1.pdb1	6c4yA1.pdb1	151.3	13714	13714
6c4yD1.pdb1	6c4yB1.pdb1	569.35	13714	13714
6c4yD1.pdb1	6c4yF1.pdb1	540.9	13714	13714
6c4yD1.pdb1	6c4yC1.pdb1	620.4	13714	13714
6c4yD1.pdb1	6c4yE1.pdb1	136.9	13714	13714
6c4yG1.pdb1	6c4yF1.pdb1	149.25	13714	13714
6c4yG1.pdb1	6c4yE1.pdb1	600.2	13714	13714
6c4yG1.pdb1	6c4yI1.pdb1	489.3	13714	13714
6c4yG1.pdb1	6c4yH1.pdb1	622.55	13714	13714
6c4yA1.pdb1	6c4yB1.pdb1	618.1	13714	13714
6c4yA1.pdb1	6c4yC1.pdb1	611.75	13714	13714
6c4yB1.pdb1	6c4yC1.pdb1	150.3	13714	13714
6c4yR1.pdb1	6c4yQ1.pdb1	616.15	13714	13714
6c4yF1.pdb1	6c4yC1.pdb1	131.5	13714	13714
6c4yF1.pdb1	6c4yE1.pdb1	601.85	13714	13714
6c4yF1.pdb1	6c4yH1.pdb1	597.8	13714	13714
6c4yC1.pdb1	6c4yE1.pdb1	429.65	13714	13714
6c4yE1.pdb1	6c4yH1.pdb1	145.5	13714	13714
6c4yI1.pdb1	6c4yH1.pdb1	134.9	13714	13714
6c4yI1.pdb1	6c4yK1.pdb1	578.55	13714	13714
6c4yI1.pdb1	6c4yL1.pdb1	154.75	13714	13714
6c4yK1.pdb1	6c4yN1.pdb1	138.8	13714	13714
6c4yK1.pdb1	6c4yL1.pdb1	619.5	13714	13714
6c4yN1.pdb1	6c4yL1.pdb1	619.3	13714	13714
6c4oB5.pdb1	6c4oA8.pdb1	136.8	None	None
6c4oB5.pdb1	6c4oA5.pdb1	281.55	None	None
6c4oB7.pdb1	6c4oA7.pdb1	281.55	None	None
6c4oB7.pdb1	6c4oA9.pdb1	285.3	None	None
6c4oB7.pdb1	6c4oB2.pdb1	151.9	None	None
6c4oB7.pdb1	6c4oA1.pdb1	151.7	None	None
6c4oB8.pdb1	6c4oA8.pdb1	281.55	None	None
6c4oB8.pdb1	6c4oA5.pdb1	151.7	None	None
6c4oB8.pdb1	6c4oA6.pdb1	285.3	None	None
6c4oB8.pdb1	6c4oB3.pdb1	151.9	None	None
6c4oB10.pdb1	6c4oA4.pdb1	151.7	None	None
6c4oB10.pdb1	6c4oA10.pdb1	281.55	None	None
6c4oB6.pdb1	6c4oA7.pdb1	285.3	None	None
6c4oB6.pdb1	6c4oA6.pdb1	281.55	None	None
6c4oB6.pdb1	6c4oB1.pdb1	151.9	None	None
6c4oB6.pdb1	6c4oA3.pdb1	151.7	None	None
6c4oA4.pdb1	6c4oB4.pdb1	281.55	None	None
6c4oA4.pdb1	6c4oA10.pdb1	144.55	None	None
6c4oA8.pdb1	6c4oA5.pdb1	144.55	None	None
6c4oA8.pdb1	6c4oB3.pdb1	5.85	None	None
6c4oA2.pdb1	6c4oB4.pdb1	285.3	None	None
6c4oA2.pdb1	6c4oA10.pdb1	1.8	None	None
6c4oA2.pdb1	6c4oA9.pdb1	144.55	None	None
6c4oA2.pdb1	6c4oB2.pdb1	281.55	None	None
6c4oA2.pdb1	6c4oB9.pdb1	151.7	None	None
6c4oA5.pdb1	6c4oA6.pdb1	1.8	None	None
6c4oA5.pdb1	6c4oB3.pdb1	285.3	None	None
6c4oA7.pdb1	6c4oB1.pdb1	136.8	None	None
6c4oA7.pdb1	6c4oB2.pdb1	5.85	None	None
6c4oA7.pdb1	6c4oA1.pdb1	144.55	None	None
6c4oA7.pdb1	6c4oA3.pdb1	1.8	None	None
6c4oB4.pdb1	6c4oA10.pdb1	136.8	None	None
6c4oB4.pdb1	6c4oA9.pdb1	5.85	None	None
6c4oB4.pdb1	6c4oB9.pdb1	151.9	None	None
6c4oA6.pdb1	6c4oB1.pdb1	5.85	None	None
6c4oA6.pdb1	6c4oB3.pdb1	136.8	None	None
6c4oA6.pdb1	6c4oA3.pdb1	144.55	None	None
6c4oB1.pdb1	6c4oA1.pdb1	281.55	None	None
6c4oB1.pdb1	6c4oA3.pdb1	285.3	None	None
6c4oA10.pdb1	6c4oB9.pdb1	285.3	None	None
6c4oB3.pdb1	6c4oA3.pdb1	281.55	None	None
6c4oA9.pdb1	6c4oB2.pdb1	136.8	None	None
6c4oA9.pdb1	6c4oB9.pdb1	281.55	None	None
6c4oA9.pdb1	6c4oA1.pdb1	1.8	None	None
6c4oB2.pdb1	6c4oA1.pdb1	285.3	None	None
6c4zH1.pdb1	6c4zG1.pdb1	610.65	13714	13714
6c4zH1.pdb1	6c4zF1.pdb1	605.8	13714	13714
6c4zH1.pdb1	6c4zE1.pdb1	146.4	13714	13714
6c4zH1.pdb1	6c4zI1.pdb1	127.85	13714	13714
6c4zH1.pdb1	6c4zJ1.pdb1	512.8	13714	13714
6c4zR1.pdb1	6c4zO1.pdb1	118.25	13714	13714
6c4zR1.pdb1	6c4zP1.pdb1	607.35	13714	13714
6c4zR1.pdb1	6c4zQ1.pdb1	596.6	13714	13714
6c4zG1.pdb1	6c4zF1.pdb1	148.35	13714	13714
6c4zG1.pdb1	6c4zE1.pdb1	542.25	13714	13714
6c4zG1.pdb1	6c4zI1.pdb1	480.8	13714	13714
6c4zG1.pdb1	6c4zJ1.pdb1	118.8	13714	13714
6c4zK1.pdb1	6c4zL1.pdb1	596.2	13714	13714
6c4zK1.pdb1	6c4zN1.pdb1	119.9	13714	13714
6c4zK1.pdb1	6c4zM1.pdb1	425.35	13714	13714
6c4zK1.pdb1	6c4zI1.pdb1	544.95	13714	13714
6c4zK1.pdb1	6c4zJ1.pdb1	130.85	13714	13714
6c4zL1.pdb1	6c4zN1.pdb1	608.35	13714	13714
6c4zL1.pdb1	6c4zM1.pdb1	143.85	13714	13714
6c4zL1.pdb1	6c4zI1.pdb1	141.85	13714	13714
6c4zL1.pdb1	6c4zJ1.pdb1	566.45	13714	13714
6c4zA1.pdb1	6c4zC1.pdb1	556.9	13714	13714
6c4zA1.pdb1	6c4zD1.pdb1	146.0	13714	13714
6c4zA1.pdb1	6c4zB1.pdb1	609.6	13714	13714
6c4zO1.pdb1	6c4zP1.pdb1	601.15	13714	13714
6c4zO1.pdb1	6c4zQ1.pdb1	533.85	13714	13714
6c4zO1.pdb1	6c4zN1.pdb1	139.45	13714	13714
6c4zO1.pdb1	6c4zM1.pdb1	550.4	13714	13714
6c4zC1.pdb1	6c4zD1.pdb1	620.55	13714	13714
6c4zC1.pdb1	6c4zF1.pdb1	131.1	13714	13714
6c4zC1.pdb1	6c4zE1.pdb1	411.3	13714	13714
6c4zC1.pdb1	6c4zB1.pdb1	138.55	13714	13714
6c4zP1.pdb1	6c4zQ1.pdb1	130.85	13714	13714
6c4zP1.pdb1	6c4zN1.pdb1	584.9	13714	13714
6c4zP1.pdb1	6c4zM1.pdb1	147.85	13714	13714
6c4zN1.pdb1	6c4zM1.pdb1	617.7	13714	13714
6c4zD1.pdb1	6c4zF1.pdb1	607.35	13714	13714
6c4zD1.pdb1	6c4zE1.pdb1	138.0	13714	13714
6c4zD1.pdb1	6c4zB1.pdb1	586.95	13714	13714
6c4zF1.pdb1	6c4zE1.pdb1	606.3	13714	13714
6c4zI1.pdb1	6c4zJ1.pdb1	590.3	13714	13714
1c4dC1.pdb2	1c4dD1.pdb2	781.4	None	None
1c4dA1.pdb1	1c4dB1.pdb1	775.1	None	None
5mamO1.pdb2	5mamN1.pdb2	59.9	12387	12387
5mamO1.pdb2	5mamE1.pdb2	27.65	12387	12387
5mamO1.pdb2	5mamF1.pdb2	117.4	12387	12387
5mamN1.pdb2	5mamI1.pdb2	122.05	12387	12387
5mamN1.pdb2	5mamM1.pdb2	645.55	12387	12387
5mamN1.pdb2	5mamF1.pdb2	52.5	12387	12387
5mamE1.pdb2	5mamF1.pdb2	627.5	12387	12387
5mamK1.pdb2	5mamG1.pdb2	31.55	12387	12387
5mamI1.pdb2	5mamM1.pdb2	44.45	12387	12387
5mamF1.pdb2	5mamG1.pdb2	55.05	12387	12387
5mam31.pdb4	5mam32.pdb4	62.35	12387	12387
5mam31.pdb4	5mam41.pdb4	31.25	12387	12387
5mam31.pdb4	5mam43.pdb4	118.7	12387	12387
5mam31.pdb4	5mam33.pdb4	62.35	12387	12387
5mam31.pdb4	5mam21.pdb4	626.9	12387	12387
5mam32.pdb4	5mam41.pdb4	118.75	12387	12387
5mam32.pdb4	5mam22.pdb4	626.95	12387	12387
5mam32.pdb4	5mam42.pdb4	31.3	12387	12387
5mam32.pdb4	5mam33.pdb4	62.35	12387	12387
5mam41.pdb4	5mam22.pdb4	35.5	12387	12387
5mam43.pdb4	5mam33.pdb4	31.25	12387	12387
5mam43.pdb4	5mam21.pdb4	35.5	12387	12387
5mam23.pdb4	5mam42.pdb4	35.5	12387	12387
5mam23.pdb4	5mam33.pdb4	626.95	12387	12387
5mam42.pdb4	5mam33.pdb4	118.75	12387	12387
2makD1.pdb1	2makB1.pdb1	11.7	13806	13806
5mamC3.pdb1	5mamA2.pdb1	38.55	12387	12387
5mamC2.pdb1	5mamA1.pdb1	38.5	12387	12387
5mamC1.pdb1	5mamA3.pdb1	38.5	12387	12387
5mam01.pdb3	5mamU1.pdb3	25.7	12387	12387
5mam01.pdb3	5mamV1.pdb3	81.25	12387	12387
5mamS1.pdb3	5mamT1.pdb3	621.7	12387	12387
5mamS1.pdb3	5mamW1.pdb3	48.5	12387	12387
5mamT1.pdb3	5mamW1.pdb3	121.0	12387	12387
5mamT1.pdb3	5mamV1.pdb3	52.55	12387	12387
5mamT1.pdb3	5mamQ1.pdb3	29.0	12387	12387
5mamW1.pdb3	5mamV1.pdb3	0.3	12387	12387
5mamU1.pdb3	5mamV1.pdb3	679.15	12387	12387
5mamY1.pdb3	5mamQ1.pdb3	37.85	12387	12387
1magB1.pdb1	1magA1.pdb1	90.0	None	None
5ytkG1.pdb1	5ytkJ1.pdb1	58.5	None	None
5ytkK1.pdb1	5ytkL1.pdb1	16.05	None	None
1ytiI2.pdb1	1ytiI1.pdb1	57.9	None	None
4r0wA6.pdb1	4r0wA8.pdb1	258.75	None	None
4r0wA6.pdb1	4r0wA1.pdb1	174.95	None	None
4r0wA6.pdb1	4r0wA9.pdb1	258.7	None	None
4r0wA6.pdb1	4r0wA4.pdb1	174.95	None	None
4r0wA8.pdb1	4r0wA7.pdb1	258.7	None	None
4r0wA8.pdb1	4r0wA1.pdb1	174.95	None	None
4r0wA8.pdb1	4r0wA3.pdb1	175.0	None	None
4r0wA7.pdb1	4r0wA2.pdb1	175.0	None	None
4r0wA7.pdb1	4r0wA3.pdb1	174.95	None	None
4r0wA1.pdb1	4r0wA3.pdb1	258.7	None	None
4r0wA1.pdb1	4r0wA4.pdb1	258.7	None	None
4r0wA5.pdb1	4r0wA10.pdb1	175.0	None	None
4r0wA5.pdb1	4r0wA9.pdb1	174.95	None	None
4r0wA5.pdb1	4r0wA4.pdb1	258.7	None	None
4r0wA2.pdb1	4r0wA3.pdb1	258.7	None	None
4r0wA10.pdb1	4r0wA9.pdb1	258.7	None	None
4r0wA9.pdb1	4r0wA4.pdb1	174.95	None	None
4r0pA4.pdb1	4r0pA6.pdb1	96.85	None	None
4r0pA4.pdb1	4r0pA8.pdb1	3.15	None	None
4r0pA4.pdb1	4r0pA9.pdb1	96.85	None	None
4r0pA4.pdb1	4r0pA10.pdb1	3.15	None	None
4r0pA4.pdb1	4r0pA1.pdb1	290.35	None	None
4r0pA4.pdb1	4r0pA5.pdb1	290.35	None	None
4r0pA6.pdb1	4r0pA8.pdb1	290.3	None	None
4r0pA6.pdb1	4r0pA9.pdb1	290.35	None	None
4r0pA6.pdb1	4r0pA1.pdb1	96.85	None	None
4r0pA6.pdb1	4r0pA3.pdb1	3.2	None	None
4r0pA6.pdb1	4r0pA5.pdb1	3.2	None	None
4r0pA8.pdb1	4r0pA1.pdb1	96.85	None	None
4r0pA8.pdb1	4r0pA3.pdb1	96.85	None	None
4r0pA8.pdb1	4r0pA2.pdb1	3.15	None	None
4r0pA8.pdb1	4r0pA7.pdb1	290.3	None	None
4r0pA9.pdb1	4r0pA10.pdb1	290.35	None	None
4r0pA9.pdb1	4r0pA1.pdb1	3.2	None	None
4r0pA9.pdb1	4r0pA5.pdb1	96.85	None	None
4r0pA10.pdb1	4r0pA5.pdb1	96.85	None	None
4r0pA1.pdb1	4r0pA3.pdb1	290.35	None	None
4r0pA1.pdb1	4r0pA7.pdb1	3.15	None	None
4r0pA3.pdb1	4r0pA2.pdb1	290.35	None	None
4r0pA3.pdb1	4r0pA7.pdb1	96.85	None	None
4r0pA2.pdb1	4r0pA7.pdb1	96.85	None	None
4r0uA7.pdb1	4r0uA3.pdb1	165.15	None	None
4r0uA7.pdb1	4r0uA8.pdb1	252.6	None	None
4r0uA7.pdb1	4r0uA2.pdb1	165.15	None	None
4r0uA10.pdb1	4r0uA5.pdb1	165.15	None	None
4r0uA10.pdb1	4r0uA9.pdb1	252.6	None	None
4r0uA1.pdb1	4r0uA6.pdb1	165.15	None	None
4r0uA1.pdb1	4r0uA4.pdb1	252.6	None	None
4r0uA1.pdb1	4r0uA3.pdb1	252.6	None	None
4r0uA1.pdb1	4r0uA8.pdb1	165.15	None	None
4r0uA6.pdb1	4r0uA4.pdb1	165.15	None	None
4r0uA6.pdb1	4r0uA8.pdb1	252.6	None	None
4r0uA6.pdb1	4r0uA9.pdb1	252.6	None	None
4r0uA4.pdb1	4r0uA5.pdb1	252.6	None	None
4r0uA4.pdb1	4r0uA9.pdb1	165.15	None	None
4r0uA3.pdb1	4r0uA8.pdb1	165.15	None	None
4r0uA3.pdb1	4r0uA2.pdb1	252.6	None	None
4r0uA5.pdb1	4r0uA9.pdb1	165.15	None	None
4g4lA2.pdb1	4g4lB1.pdb1	167.15	13789	13789
4g4lA2.pdb1	4g4lB2.pdb1	321.8	13789	13789
4g4lA1.pdb1	4g4lB1.pdb1	321.8	13789	13789
4g4lA1.pdb1	4g4lB2.pdb1	167.15	13789	13789
4g4mA1.pdb1	4g4mA2.pdb1	15.1	13789	13789
4g4mA1.pdb1	4g4mB2.pdb1	256.75	13789	13789
4g4mA1.pdb1	4g4mB1.pdb1	572.6	13789	13789
4g4mA2.pdb1	4g4mB2.pdb1	572.6	13789	13789
4g4mA2.pdb1	4g4mB1.pdb1	256.75	13789	13789
4g4mB2.pdb1	4g4mB1.pdb1	11.3	13789	13789
2gvfD1.pdb3	2gvfB1.pdb3	330.1	13805	13805
6gv0I2.pdb1	6gv0G1.pdb1	67.0	12387	12387
6gv0I1.pdb1	6gv0G3.pdb1	67.05	12387	12387
6gv0G2.pdb1	6gv0I3.pdb1	67.1	12387	12387
5c02A1.pdb1	5c02A4.pdb1	381.95	13171	13171
5c02A1.pdb1	5c02A2.pdb1	49.1	13171	13171
5c02A1.pdb1	5c02A3.pdb1	381.95	13171	13171
5c02A4.pdb1	5c02A2.pdb1	381.95	13171	13171
5c02A4.pdb1	5c02A3.pdb1	49.1	13171	13171
5c02A2.pdb1	5c02A3.pdb1	381.95	13171	13171
1c0rA1.pdb1	1c0rA2.pdb1	18.7	None	None
6dj0A3.pdb1	6dj0A1.pdb1	39.05	None	None
6dj0A3.pdb1	6dj0B3.pdb1	223.55	None	None
6dj0A4.pdb1	6dj0A1.pdb1	39.05	None	None
6dj0A4.pdb1	6dj0B1.pdb1	84.2	None	None
6dj0A4.pdb1	6dj0B3.pdb1	208.0	None	None
6dj0A4.pdb1	6dj0B4.pdb1	223.55	None	None
6dj0A4.pdb1	6dj0A2.pdb1	39.05	None	None
6dj0A1.pdb1	6dj0B1.pdb1	223.55	None	None
6dj0A1.pdb1	6dj0B3.pdb1	84.2	None	None
6dj0B1.pdb1	6dj0B3.pdb1	73.95	None	None
6dj0B1.pdb1	6dj0B4.pdb1	73.95	None	None
6dj0B1.pdb1	6dj0A2.pdb1	208.0	None	None
6dj0B2.pdb1	6dj0B4.pdb1	73.95	None	None
6dj0B2.pdb1	6dj0A2.pdb1	223.55	None	None
6dj0B4.pdb1	6dj0A2.pdb1	84.2	None	None
3wn8B1.pdb1	3wn8C1.pdb1	569.35	12679	12679
3wn8B1.pdb1	3wn8A1.pdb1	583.6	12679	12679
3wn8C1.pdb1	3wn8A1.pdb1	619.15	12679	12679
1aphA2.pdb3	1aphA1.pdb3	215.8	12387	12387
1m5aA2.pdb1	1m5aC3.pdb1	52.3	12387	12387
1m5aA1.pdb1	1m5aC2.pdb1	52.3	12387	12387
1m5aC1.pdb1	1m5aA3.pdb1	52.3	12387	12387
2m5nF1.pdb1	2m5nG1.pdb1	513.8	9512	9512
2m5nF1.pdb1	2m5nO1.pdb1	63.5	9512	9512
2m5nF1.pdb1	2m5nM1.pdb1	268.65	9512	9512
2m5nF1.pdb1	2m5nL1.pdb1	6.4	9512	9512
2m5nF1.pdb1	2m5nE1.pdb1	514.75	9512	9512
2m5nF1.pdb1	2m5nN1.pdb1	348.2	9512	9512
2m5nG1.pdb1	2m5nO1.pdb1	347.2	9512	9512
2m5nG1.pdb1	2m5nM1.pdb1	9.0	9512	9512
2m5nG1.pdb1	2m5nH1.pdb1	512.2	9512	9512
2m5nG1.pdb1	2m5nP1.pdb1	57.4	9512	9512
2m5nG1.pdb1	2m5nN1.pdb1	270.2	9512	9512
2m5nD1.pdb1	2m5nM1.pdb1	71.95	9512	9512
2m5nD1.pdb1	2m5nL1.pdb1	354.25	9512	9512
2m5nD1.pdb1	2m5nK1.pdb1	263.95	9512	9512
2m5nD1.pdb1	2m5nE1.pdb1	513.2	9512	9512
2m5nD1.pdb1	2m5nC1.pdb1	512.45	9512	9512
2m5nO1.pdb1	2m5nH1.pdb1	271.85	9512	9512
2m5nO1.pdb1	2m5nP1.pdb1	511.55	9512	9512
2m5nO1.pdb1	2m5nN1.pdb1	515.65	9512	9512
2m5nI1.pdb1	2m5nA1.pdb1	359.4	9512	9512
2m5nI1.pdb1	2m5nB1.pdb1	268.1	9512	9512
2m5nI1.pdb1	2m5nJ1.pdb1	510.8	9512	9512
2m5nA1.pdb1	2m5nB1.pdb1	509.9	9512	9512
2m5nA1.pdb1	2m5nJ1.pdb1	81.35	9512	9512
2m5nM1.pdb1	2m5nL1.pdb1	514.1	9512	9512
2m5nM1.pdb1	2m5nE1.pdb1	352.0	9512	9512
2m5nM1.pdb1	2m5nN1.pdb1	513.45	9512	9512
2m5nL1.pdb1	2m5nK1.pdb1	514.8	9512	9512
2m5nL1.pdb1	2m5nE1.pdb1	272.25	9512	9512
2m5nL1.pdb1	2m5nC1.pdb1	79.45	9512	9512
2m5nB1.pdb1	2m5nK1.pdb1	80.65	9512	9512
2m5nB1.pdb1	2m5nJ1.pdb1	356.05	9512	9512
2m5nB1.pdb1	2m5nC1.pdb1	511.3	9512	9512
2m5nH1.pdb1	2m5nP1.pdb1	342.0	9512	9512
2m5nH1.pdb1	2m5nN1.pdb1	14.45	9512	9512
2m5nK1.pdb1	2m5nJ1.pdb1	512.6	9512	9512
2m5nK1.pdb1	2m5nE1.pdb1	1.4	9512	9512
2m5nK1.pdb1	2m5nC1.pdb1	355.75	9512	9512
2m5nJ1.pdb1	2m5nC1.pdb1	265.2	9512	9512
2m5nE1.pdb1	2m5nN1.pdb1	70.15	9512	9512
6bklE1.pdb2	6bklF1.pdb2	473.6	13171	13171
6bklE1.pdb2	6bklG1.pdb2	26.9	13171	13171
6bklE1.pdb2	6bklH1.pdb2	493.95	13171	13171
6bklF1.pdb2	6bklG1.pdb2	463.5	13171	13171
6bklF1.pdb2	6bklH1.pdb2	22.65	13171	13171
6bklG1.pdb2	6bklH1.pdb2	466.75	13171	13171
6bkkH1.pdb2	6bkkE1.pdb2	550.65	13171	13171
6bkkH1.pdb2	6bkkG1.pdb2	549.5	13171	13171
6bkkH1.pdb2	6bkkF1.pdb2	31.95	13171	13171
6bkkE1.pdb2	6bkkG1.pdb2	30.2	13171	13171
6bkkE1.pdb2	6bkkF1.pdb2	547.1	13171	13171
