6dkyA1.pdb1	6dkyB1.pdb1	132.85
5dkpD1.pdb1	5dkpI1.pdb1	805.45
1dkdE1.pdb1	1dkdA1.pdb1	493.5
2dkgA1.pdb1	2dkgB1.pdb1	1008.3
5dk9D1.pdb1	5dk9B1.pdb1	471.95
5dk9C1.pdb1	5dk9A1.pdb1	492.7
5dk9B1.pdb1	5dk9A1.pdb1	1559.2
4dkaB1.pdb2	4dkaC2.pdb2	736.25
3dkxB1.pdb1	3dkxC1.pdb1	1395.95
3dkxB1.pdb1	3dkxA1.pdb1	1276.55
3dkxB2.pdb1	3dkxA2.pdb1	1276.55
3dkxB2.pdb1	3dkxC2.pdb1	1395.95
3dkxC1.pdb1	3dkxA2.pdb1	807.05
3dkxC2.pdb1	3dkxA1.pdb1	807.1
1dkzB2.pdb2	1dkzA4.pdb2	93.5
1dkzB2.pdb2	1dkzA2.pdb2	562.1
1dkzB1.pdb2	1dkzA3.pdb2	93.5
1dkzB1.pdb2	1dkzA1.pdb2	562.1
1dkzB4.pdb2	1dkzA4.pdb2	562.1
1dkzB4.pdb2	1dkzA2.pdb2	93.5
1dkzA4.pdb2	1dkzA3.pdb2	109.4
1dkzA4.pdb2	1dkzA2.pdb2	1471.5
1dkzA4.pdb2	1dkzA1.pdb2	753.9
1dkzB3.pdb2	1dkzA3.pdb2	562.1
1dkzB3.pdb2	1dkzA1.pdb2	93.5
1dkzA3.pdb2	1dkzA2.pdb2	753.9
1dkzA3.pdb2	1dkzA1.pdb2	1471.5
1dkzA2.pdb2	1dkzA1.pdb2	109.4
1dktB1.pdb1	1dktA1.pdb1	440.2
2dknB1.pdb1	2dknA1.pdb1	1914.55
4dklA1.pdb1	4dklA2.pdb1	1633.55
6dkmA1.pdb1	6dkmB1.pdb1	1503.6
6dkjA1.pdb2	6dkjB1.pdb2	1843.65
6dkjA1.pdb2	6dkjD1.pdb2	871.1
6dkjB1.pdb2	6dkjD1.pdb2	260.9
5dkqA2.pdb1	5dkqA1.pdb1	1237.35
6dksG1.pdb3	6dksF1.pdb3	367.9
6dksG1.pdb3	6dksE1.pdb3	406.25
6dksG1.pdb3	6dksH1.pdb3	1639.55
6dksF1.pdb3	6dksE1.pdb3	608.45
3dkuB1.pdb9	3dkuA1.pdb9	1574.85
4dk1D2.pdb2	4dk1C1.pdb2	5.3
4dk1D2.pdb2	4dk1D3.pdb2	13.6
4dk1D2.pdb2	4dk1D1.pdb2	13.55
4dk1D2.pdb2	4dk1C3.pdb2	1658.4
4dk1D2.pdb2	4dk1C2.pdb2	1697.35
4dk1C1.pdb2	4dk1D3.pdb2	1658.4
4dk1C1.pdb2	4dk1D1.pdb2	1697.35
4dk1C1.pdb2	4dk1C3.pdb2	11.9
4dk1C1.pdb2	4dk1C2.pdb2	11.85
4dk1D3.pdb2	4dk1D1.pdb2	13.6
4dk1D3.pdb2	4dk1C3.pdb2	1697.3
4dk1D3.pdb2	4dk1C2.pdb2	5.3
4dk1D1.pdb2	4dk1C3.pdb2	5.3
4dk1D1.pdb2	4dk1C2.pdb2	1658.4
4dk1C3.pdb2	4dk1C2.pdb2	11.9
5dk6A1.pdb2	5dk6A2.pdb2	1474.25
3dkyF1.pdb1	3dkyE1.pdb1	1439.5
3dkyF1.pdb1	3dkyA1.pdb1	878.9
3dkyB1.pdb1	3dkyA1.pdb1	1461.7
3dkyB1.pdb1	3dkyC1.pdb1	1060.3
3dkyE1.pdb1	3dkyD1.pdb1	729.45
3dkyD1.pdb1	3dkyC1.pdb1	1429.7
4dkeL1.pdb1	4dkeB1.pdb1	13.25
4dkeL1.pdb1	4dkeH1.pdb1	1769.95
4dkeL1.pdb1	4dkeA1.pdb1	303.45
4dkeB1.pdb1	4dkeH1.pdb1	196.4
4dkeB1.pdb1	4dkeA1.pdb1	668.1
4dkeB1.pdb1	4dkeM1.pdb1	286.15
4dkeB1.pdb1	4dkeI1.pdb1	470.15
4dkeH1.pdb1	4dkeA1.pdb1	510.05
4dkeA1.pdb1	4dkeM1.pdb1	33.65
4dkeA1.pdb1	4dkeI1.pdb1	247.45
4dkeM1.pdb1	4dkeI1.pdb1	1708.3
1dkxB2.pdb1	1dkxA2.pdb1	566.35
1dkxB2.pdb1	1dkxA1.pdb1	102.1
1dkxB2.pdb1	1dkxB1.pdb1	2.5
1dkxA2.pdb1	1dkxA1.pdb1	1654.4
1dkxA2.pdb1	1dkxB1.pdb1	102.1
1dkxA1.pdb1	1dkxB1.pdb1	566.35
4dk9C1.pdb1	4dk9A1.pdb1	472.8
4dk9C1.pdb1	4dk9B1.pdb1	469.45
4dk9A1.pdb1	4dk9B1.pdb1	403.95
6dkmC1.pdb2	6dkmD1.pdb2	1556.9
4dkfA2.pdb2	4dkfM2.pdb2	161.05
4dkfA2.pdb2	4dkfH2.pdb2	430.25
4dkfA2.pdb2	4dkfL2.pdb2	255.15
4dkfA2.pdb2	4dkfB2.pdb2	662.9
4dkfA1.pdb2	4dkfM1.pdb2	161.05
4dkfA1.pdb2	4dkfL1.pdb2	255.15
4dkfA1.pdb2	4dkfH1.pdb2	430.25
4dkfA1.pdb2	4dkfB1.pdb2	662.9
4dkfM1.pdb2	4dkfM2.pdb2	868.9
4dkfM1.pdb2	4dkfI1.pdb2	1573.15
4dkfM1.pdb2	4dkfB1.pdb2	271.2
4dkfM2.pdb2	4dkfB2.pdb2	271.2
4dkfM2.pdb2	4dkfI2.pdb2	1573.15
4dkfH2.pdb2	4dkfL2.pdb2	1546.95
4dkfL1.pdb2	4dkfL2.pdb2	794.3
4dkfL1.pdb2	4dkfH1.pdb2	1546.95
4dkfL1.pdb2	4dkfB1.pdb2	177.45
4dkfL2.pdb2	4dkfB2.pdb2	177.45
4dkfB2.pdb2	4dkfI2.pdb2	454.15
4dkfI1.pdb2	4dkfB1.pdb2	454.15
5dkpy1.pdb2	5dkph1.pdb2	147.25
5dkpy1.pdb2	5dkpi1.pdb2	230.65
5dkph1.pdb2	5dkpi1.pdb2	1506.65
5dkph1.pdb2	5dkpn1.pdb2	1453.1
5dkph1.pdb2	5dkpf1.pdb2	114.7
5dkph1.pdb2	5dkpx1.pdb2	216.2
5dkph1.pdb2	5dkpd1.pdb2	31.95
5dkph1.pdb2	5dkpe1.pdb2	795.95
5dkpt1.pdb2	5dkpd1.pdb2	227.0
5dkpt1.pdb2	5dkpc1.pdb2	138.85
5dkpu1.pdb2	5dkpd1.pdb2	145.7
5dkpu1.pdb2	5dkpe1.pdb2	224.3
5dkpb1.pdb2	5dkpj1.pdb2	31.7
5dkpb1.pdb2	5dkps1.pdb2	146.6
5dkpb1.pdb2	5dkpk1.pdb2	806.2
5dkpb1.pdb2	5dkpl1.pdb2	114.55
5dkpb1.pdb2	5dkpa1.pdb2	1454.5
5dkpb1.pdb2	5dkpr1.pdb2	236.7
5dkpb1.pdb2	5dkpc1.pdb2	1126.3
5dkpm1.pdb2	5dkpn1.pdb2	1522.65
5dkpm1.pdb2	5dkpf1.pdb2	24.8
5dkpm1.pdb2	5dkp31.pdb2	143.4
5dkpm1.pdb2	5dkpl1.pdb2	1404.1
5dkpm1.pdb2	5dkpg1.pdb2	790.25
5dkpm1.pdb2	5dkpa1.pdb2	112.8
5dkpm1.pdb2	5dkp21.pdb2	228.15
5dkpj1.pdb2	5dkpk1.pdb2	1627.95
5dkpj1.pdb2	5dkpi1.pdb2	1397.35
5dkpj1.pdb2	5dkp01.pdb2	145.5
5dkpj1.pdb2	5dkpz1.pdb2	230.35
5dkpj1.pdb2	5dkpd1.pdb2	113.0
5dkpj1.pdb2	5dkpc1.pdb2	797.6
5dkps1.pdb2	5dkpc1.pdb2	231.85
5dkpk1.pdb2	5dkp11.pdb2	146.1
5dkpk1.pdb2	5dkpl1.pdb2	1614.75
5dkpk1.pdb2	5dkp01.pdb2	281.3
5dkpk1.pdb2	5dkpa1.pdb2	30.1
5dkpk1.pdb2	5dkpc1.pdb2	115.0
5dkpv1.pdb2	5dkpf1.pdb2	226.75
5dkpv1.pdb2	5dkpe1.pdb2	146.55
5dkpw1.pdb2	5dkpf1.pdb2	143.05
5dkpw1.pdb2	5dkpg1.pdb2	235.1
5dkpi1.pdb2	5dkpz1.pdb2	143.55
5dkpi1.pdb2	5dkpd1.pdb2	794.6
5dkpi1.pdb2	5dkpe1.pdb2	115.7
5dkpi1.pdb2	5dkpc1.pdb2	30.7
5dkpn1.pdb2	5dkpf1.pdb2	787.35
5dkpn1.pdb2	5dkp31.pdb2	244.05
5dkpn1.pdb2	5dkpg1.pdb2	117.25
5dkpn1.pdb2	5dkpx1.pdb2	144.6
5dkpn1.pdb2	5dkpe1.pdb2	29.8
5dkpf1.pdb2	5dkpg1.pdb2	1383.05
5dkpf1.pdb2	5dkpd1.pdb2	3.1
5dkpf1.pdb2	5dkpe1.pdb2	1351.85
5dkpq1.pdb2	5dkpg1.pdb2	145.1
5dkpq1.pdb2	5dkpa1.pdb2	228.05
5dkp11.pdb2	5dkpl1.pdb2	245.6
5dkpl1.pdb2	5dkpg1.pdb2	34.65
5dkpl1.pdb2	5dkpa1.pdb2	789.25
5dkpl1.pdb2	5dkp21.pdb2	144.1
5dkpg1.pdb2	5dkpa1.pdb2	1454.8
5dkpa1.pdb2	5dkpr1.pdb2	145.1
5dkpd1.pdb2	5dkpe1.pdb2	1362.85
5dkpd1.pdb2	5dkpc1.pdb2	1282.15
1dkgD1.pdb1	1dkgB1.pdb1	28.55
1dkgD1.pdb1	1dkgA1.pdb1	958.6
1dkgB1.pdb1	1dkgA1.pdb1	2241.8
3dk2A1.pdb1	3dk2B1.pdb1	889.35
3dk2A1.pdb1	3dk2B2.pdb1	317.05
3dk2A1.pdb1	3dk2A2.pdb1	388.1
3dk2B1.pdb1	3dk2B2.pdb1	391.2
3dk2B1.pdb1	3dk2A2.pdb1	317.05
3dk2B2.pdb1	3dk2A2.pdb1	889.35
5dkeA1.pdb1	5dkeC1.pdb1	481.35
5dkeA1.pdb1	5dkeB1.pdb1	1767.05
5dkeB1.pdb1	5dkeD1.pdb1	492.95
3dk4A2.pdb1	3dk4A1.pdb1	3227.1
6dk3A2.pdb2	6dk3A1.pdb2	2470.6
6dkcC1.pdb2	6dkcB1.pdb2	1372.55
5dklB1.pdb1	5dklA1.pdb1	1576.0
5dknA1.pdb1	5dknA2.pdb1	1232.65
2dkhA2.pdb1	2dkhA1.pdb1	2611.8
4dk6D1.pdb1	4dk6A1.pdb1	831.5
5dkbD1.pdb1	5dkbB1.pdb1	512.65
5dkbB1.pdb1	5dkbA1.pdb1	1630.85
5dkbC1.pdb1	5dkbA1.pdb1	506.5
5dk3A1.pdb1	5dk3B1.pdb1	1751.75
5dk3A1.pdb1	5dk3G1.pdb1	24.15
5dk3F1.pdb1	5dk3B1.pdb1	245.3
5dk3F1.pdb1	5dk3G1.pdb1	1707.55
5dk3B1.pdb1	5dk3G1.pdb1	2245.95
3dkkA5.pdb2	3dkkA7.pdb2	481.0
3dkkA5.pdb2	3dkkA8.pdb2	481.0
3dkkA5.pdb2	3dkkA2.pdb2	332.0
3dkkA5.pdb2	3dkkA3.pdb2	480.2
3dkkA6.pdb2	3dkkA7.pdb2	481.0
3dkkA6.pdb2	3dkkA8.pdb2	481.0
3dkkA6.pdb2	3dkkA1.pdb2	332.0
3dkkA6.pdb2	3dkkA4.pdb2	480.2
3dkkA7.pdb2	3dkkA1.pdb2	480.2
3dkkA7.pdb2	3dkkA3.pdb2	332.0
3dkkA8.pdb2	3dkkA2.pdb2	480.2
3dkkA8.pdb2	3dkkA4.pdb2	332.0
3dkkA1.pdb2	3dkkA4.pdb2	481.0
3dkkA1.pdb2	3dkkA3.pdb2	481.0
3dkkA2.pdb2	3dkkA4.pdb2	481.0
3dkkA2.pdb2	3dkkA3.pdb2	481.0
6dkdI1.pdb5	6dkdH1.pdb5	1435.3
3dkhA1.pdb1	3dkhB1.pdb1	782.9
3dkjB1.pdb1	3dkjA1.pdb1	4175.8
3dk5A3.pdb1	3dk5A2.pdb1	1982.8
3dk5A3.pdb1	3dk5A1.pdb1	1982.8
3dk5A2.pdb1	3dk5A1.pdb1	1982.7
6dkcE1.pdb3	6dkcD1.pdb3	1394.8
3dkwC1.pdb2	3dkwD1.pdb2	2135.55
4dkkA2.pdb1	4dkkA1.pdb1	1426.7
1dksB1.pdb1	1dksA1.pdb1	487.7
6dkjH1.pdb1	6dkjL1.pdb1	1839.0
6dkjH1.pdb1	6dkjC1.pdb1	724.6
6dkjL1.pdb1	6dkjC1.pdb1	250.5
4dknB2.pdb1	4dknA1.pdb1	128.5
4dknB2.pdb1	4dknA2.pdb1	922.05
4dknB2.pdb1	4dknB1.pdb1	840.75
4dknA1.pdb1	4dknA2.pdb1	923.25
4dknA1.pdb1	4dknB1.pdb1	922.05
4dknA2.pdb1	4dknB1.pdb1	128.5
4dkfI1.pdb1	4dkfM1.pdb1	1573.1
4dkfI1.pdb1	4dkfB1.pdb1	454.15
4dkfL1.pdb1	4dkfH1.pdb1	1546.95
4dkfL1.pdb1	4dkfA1.pdb1	255.15
4dkfL1.pdb1	4dkfB1.pdb1	177.45
4dkfH1.pdb1	4dkfA1.pdb1	430.25
4dkfA1.pdb1	4dkfM1.pdb1	161.05
4dkfA1.pdb1	4dkfB1.pdb1	662.9
4dkfM1.pdb1	4dkfB1.pdb1	271.2
3dksE1.pdb2	3dksC1.pdb2	348.8
3dksE1.pdb2	3dksB1.pdb2	227.2
3dksC1.pdb2	3dksB1.pdb2	781.5
4dkaD1.pdb1	4dkaA1.pdb1	821.65
3dkzB2.pdb1	3dkzA2.pdb1	235.7
3dkzB2.pdb1	3dkzA1.pdb1	443.0
3dkzB2.pdb1	3dkzB1.pdb1	1124.5
3dkzA2.pdb1	3dkzA1.pdb1	1023.1
3dkzA2.pdb1	3dkzB1.pdb1	443.0
3dkzA1.pdb1	3dkzB1.pdb1	235.65
5dkjH1.pdb1	5dkjZ1.pdb1	1476.05
5dkjH1.pdb1	5dkjN1.pdb1	494.3
5dkjH1.pdb1	5dkjY1.pdb1	96.3
5dkjH1.pdb1	5dkja1.pdb1	919.2
5dkjH1.pdb1	5dkjA1.pdb1	645.85
5dkjH1.pdb1	5dkjI1.pdb1	1625.3
5dkjH1.pdb1	5dkjB1.pdb1	275.55
5dkjH1.pdb1	5dkjG1.pdb1	650.25
5dkjX1.pdb1	5dkjK1.pdb1	777.75
5dkjX1.pdb1	5dkjW1.pdb1	580.9
5dkjX1.pdb1	5dkjP1.pdb1	550.85
5dkjX1.pdb1	5dkjJ1.pdb1	729.0
5dkjX1.pdb1	5dkjY1.pdb1	668.3
5dkjX1.pdb1	5dkjQ1.pdb1	400.05
5dkjZ1.pdb1	5dkjR1.pdb1	535.15
5dkjZ1.pdb1	5dkjS1.pdb1	347.85
5dkjZ1.pdb1	5dkjY1.pdb1	647.4
5dkjZ1.pdb1	5dkja1.pdb1	939.85
5dkjZ1.pdb1	5dkjI1.pdb1	727.2
5dkjU1.pdb1	5dkjT1.pdb1	1397.0
5dkjU1.pdb1	5dkjV1.pdb1	641.6
5dkjU1.pdb1	5dkjP1.pdb1	136.45
5dkjU1.pdb1	5dkjM1.pdb1	72.15
5dkjU1.pdb1	5dkjb1.pdb1	453.9
5dkjU1.pdb1	5dkjO1.pdb1	1421.1
5dkjN1.pdb1	5dkjF1.pdb1	476.2
5dkjN1.pdb1	5dkjM1.pdb1	642.15
5dkjN1.pdb1	5dkja1.pdb1	1372.9
5dkjN1.pdb1	5dkjb1.pdb1	642.15
5dkjN1.pdb1	5dkjG1.pdb1	458.35
5dkjL1.pdb1	5dkjK1.pdb1	644.15
5dkjL1.pdb1	5dkjD1.pdb1	529.95
5dkjL1.pdb1	5dkjW1.pdb1	732.4
5dkjL1.pdb1	5dkjV1.pdb1	1484.6
5dkjL1.pdb1	5dkjM1.pdb1	934.45
5dkjL1.pdb1	5dkjE1.pdb1	357.05
5dkjR1.pdb1	5dkjP1.pdb1	124.9
5dkjR1.pdb1	5dkjS1.pdb1	1017.45
5dkjR1.pdb1	5dkjY1.pdb1	415.5
5dkjR1.pdb1	5dkjQ1.pdb1	1294.05
5dkjR1.pdb1	5dkjO1.pdb1	29.0
5dkjC1.pdb1	5dkjK1.pdb1	332.55
5dkjC1.pdb1	5dkjD1.pdb1	1287.65
5dkjC1.pdb1	5dkjJ1.pdb1	398.75
5dkjC1.pdb1	5dkjA1.pdb1	86.45
5dkjC1.pdb1	5dkjB1.pdb1	1560.55
5dkjK1.pdb1	5dkjD1.pdb1	416.3
5dkjK1.pdb1	5dkjW1.pdb1	997.3
5dkjK1.pdb1	5dkjV1.pdb1	97.55
5dkjK1.pdb1	5dkjJ1.pdb1	662.25
5dkjD1.pdb1	5dkjE1.pdb1	1009.7
5dkjD1.pdb1	5dkjA1.pdb1	27.4
5dkjD1.pdb1	5dkjB1.pdb1	123.0
5dkjF1.pdb1	5dkjM1.pdb1	463.6
5dkjF1.pdb1	5dkjE1.pdb1	1332.65
5dkjF1.pdb1	5dkjA1.pdb1	149.4
5dkjF1.pdb1	5dkjB1.pdb1	142.05
5dkjF1.pdb1	5dkjG1.pdb1	1394.0
5dkjT1.pdb1	5dkjP1.pdb1	143.65
5dkjT1.pdb1	5dkjS1.pdb1	1337.15
5dkjT1.pdb1	5dkja1.pdb1	452.8
5dkjT1.pdb1	5dkjb1.pdb1	482.2
5dkjT1.pdb1	5dkjO1.pdb1	155.15
5dkjW1.pdb1	5dkjV1.pdb1	1627.65
5dkjW1.pdb1	5dkjP1.pdb1	482.6
5dkjW1.pdb1	5dkjO1.pdb1	517.15
5dkjV1.pdb1	5dkjP1.pdb1	278.05
5dkjV1.pdb1	5dkjM1.pdb1	936.25
5dkjV1.pdb1	5dkjb1.pdb1	494.35
5dkjV1.pdb1	5dkjO1.pdb1	655.75
5dkjP1.pdb1	5dkjS1.pdb1	135.1
5dkjP1.pdb1	5dkjQ1.pdb1	1532.7
5dkjP1.pdb1	5dkjO1.pdb1	1359.6
5dkjM1.pdb1	5dkjE1.pdb1	581.8
5dkjM1.pdb1	5dkjb1.pdb1	1358.45
5dkjS1.pdb1	5dkja1.pdb1	599.5
5dkjS1.pdb1	5dkjO1.pdb1	62.45
5dkjJ1.pdb1	5dkjY1.pdb1	779.55
5dkjJ1.pdb1	5dkjI1.pdb1	592.55
5dkjJ1.pdb1	5dkjB1.pdb1	554.6
5dkjE1.pdb1	5dkjA1.pdb1	64.05
5dkjE1.pdb1	5dkjB1.pdb1	140.05
5dkjY1.pdb1	5dkjI1.pdb1	997.15
5dkjY1.pdb1	5dkjQ1.pdb1	330.75
5dkja1.pdb1	5dkjb1.pdb1	642.95
5dkja1.pdb1	5dkjG1.pdb1	72.3
5dkjA1.pdb1	5dkjI1.pdb1	527.7
5dkjA1.pdb1	5dkjB1.pdb1	1356.35
5dkjA1.pdb1	5dkjG1.pdb1	1404.2
5dkjI1.pdb1	5dkjB1.pdb1	474.35
5dkjQ1.pdb1	5dkjO1.pdb1	89.6
5dkjB1.pdb1	5dkjG1.pdb1	128.9
5dkgD1.pdb1	5dkgB1.pdb1	513.95
5dkgB1.pdb1	5dkgA1.pdb1	1522.9
5dkgA1.pdb1	5dkgC1.pdb1	491.45
4dk7B1.pdb1	4dk7A1.pdb1	571.5
4dk7C1.pdb1	4dk7D1.pdb1	680.7
4dk7C1.pdb1	4dk7A1.pdb1	885.5
4dkzB1.pdb1	4dkzA1.pdb1	187.2
1dkfB1.pdb1	1dkfA1.pdb1	961.85
6dk9F1.pdb4	6dk9G1.pdb4	1363.55
3dkdB2.pdb1	3dkdB1.pdb1	550.15
3dkdB2.pdb1	3dkdB3.pdb1	550.1
3dkdB2.pdb1	3dkdA2.pdb1	627.9
3dkdB2.pdb1	3dkdA1.pdb1	6.6
3dkdB1.pdb1	3dkdB3.pdb1	550.05
3dkdB1.pdb1	3dkdA1.pdb1	627.9
3dkdB1.pdb1	3dkdA3.pdb1	6.6
3dkdB3.pdb1	3dkdA2.pdb1	6.6
3dkdB3.pdb1	3dkdA3.pdb1	627.9
