5xv5D1.pdb2	5xv5C1.pdb2	1840.15
4xvwM1.pdb5	4xvwN1.pdb5	1307.35
4xvwM1.pdb5	4xvwR1.pdb5	1363.85
4xvwN1.pdb5	4xvwR1.pdb5	1333.15
1xvvA2.pdb1	1xvvA1.pdb1	6547.6
5xv3B1.pdb1	5xv3A1.pdb1	1354.5
5xv4G1.pdb4	5xv4H1.pdb4	1308.85
2xveA1.pdb1	2xveB1.pdb1	1812.1
5xvsB1.pdb1	5xvsA1.pdb1	1915.6
5xvpE1.pdb1	5xvpG1.pdb1	557.45
5xvpE1.pdb1	5xvpC1.pdb1	1043.5
5xvpE1.pdb1	5xvpH1.pdb1	727.6
5xvpE1.pdb1	5xvpF1.pdb1	1405.85
5xvpJ1.pdb1	5xvpG1.pdb1	394.05
5xvpJ1.pdb1	5xvpD1.pdb1	435.4
5xvpJ1.pdb1	5xvpH1.pdb1	137.85
5xvpG1.pdb1	5xvpB1.pdb1	932.5
5xvpG1.pdb1	5xvpC1.pdb1	508.35
5xvpG1.pdb1	5xvpI1.pdb1	140.1
5xvpG1.pdb1	5xvpD1.pdb1	660.6
5xvpG1.pdb1	5xvpH1.pdb1	2625.05
5xvpG1.pdb1	5xvpA1.pdb1	265.2
5xvpG1.pdb1	5xvpF1.pdb1	663.15
5xvpB1.pdb1	5xvpI1.pdb1	416.55
5xvpB1.pdb1	5xvpH1.pdb1	523.2
5xvpB1.pdb1	5xvpA1.pdb1	1993.7
5xvpC1.pdb1	5xvpD1.pdb1	1995.65
5xvpC1.pdb1	5xvpH1.pdb1	283.4
5xvpI1.pdb1	5xvpH1.pdb1	398.15
5xvpD1.pdb1	5xvpH1.pdb1	929.0
5xvpH1.pdb1	5xvpA1.pdb1	465.8
5xvpH1.pdb1	5xvpF1.pdb1	487.25
5xvpA1.pdb1	5xvpF1.pdb1	925.6
2xvhC1.pdb2	2xvhC2.pdb2	1802.8
2xvjC1.pdb2	2xvjC2.pdb2	1811.1
4xvwE1.pdb3	4xvwJ1.pdb3	1363.45
4xvwE1.pdb3	4xvwI1.pdb3	1237.2
4xvwJ1.pdb3	4xvwI1.pdb3	1140.35
4xvpF1.pdb3	4xvpC1.pdb3	1292.15
4xvzD1.pdb2	4xvzC1.pdb2	1097.85
5xv4B1.pdb1	5xv4A1.pdb1	1279.1
4xv3B1.pdb1	4xv3A1.pdb1	1173.35
5xvvB1.pdb1	5xvvC1.pdb1	986.45
5xvvB1.pdb1	5xvvF1.pdb1	1431.85
5xvvB1.pdb1	5xvvD1.pdb1	430.4
5xvvB1.pdb1	5xvvA1.pdb1	1009.6
5xvvC1.pdb1	5xvvE1.pdb1	481.65
5xvvC1.pdb1	5xvvD1.pdb1	1502.05
5xvvC1.pdb1	5xvvA1.pdb1	986.6
5xvvF1.pdb1	5xvvE1.pdb1	1068.85
5xvvF1.pdb1	5xvvD1.pdb1	1056.45
5xvvF1.pdb1	5xvvA1.pdb1	425.65
5xvvE1.pdb1	5xvvD1.pdb1	1062.35
5xvvE1.pdb1	5xvvA1.pdb1	1497.55
1xvbE1.pdb1	1xvbC1.pdb1	1416.7
1xvbE1.pdb1	1xvbA1.pdb1	2156.9
1xvbC1.pdb1	1xvbB1.pdb1	446.3
1xvbC1.pdb1	1xvbD1.pdb1	1978.3
1xvbC1.pdb1	1xvbA1.pdb1	5101.0
1xvbB1.pdb1	1xvbD1.pdb1	5121.0
1xvbB1.pdb1	1xvbF1.pdb1	2134.2
1xvbB1.pdb1	1xvbA1.pdb1	641.6
1xvbD1.pdb1	1xvbF1.pdb1	1380.0
1xvbD1.pdb1	1xvbA1.pdb1	428.5
1xviB1.pdb1	1xviA1.pdb1	267.0
5xv0F1.pdb3	5xv0E1.pdb3	1833.9
4xvwH1.pdb4	4xvwL1.pdb4	969.4
4xvwH1.pdb4	4xvwG1.pdb4	1459.3
4xvwL1.pdb4	4xvwG1.pdb4	1083.95
5xvjB1.pdb1	5xvjA1.pdb1	1414.0
2xvyA4.pdb1	2xvyA1.pdb1	903.0
2xvyA4.pdb1	2xvyA2.pdb1	802.2
2xvyA3.pdb1	2xvyA1.pdb1	802.2
2xvyA3.pdb1	2xvyA2.pdb1	903.0
1xv2A1.pdb1	1xv2B1.pdb1	1331.8
5xvxA3.pdb1	5xvxA2.pdb1	984.3
5xvxA3.pdb1	5xvxA4.pdb1	1482.4
5xvxA3.pdb1	5xvxA5.pdb1	437.85
5xvxA3.pdb1	5xvxA1.pdb1	984.35
5xvxA2.pdb1	5xvxA5.pdb1	1482.4
5xvxA2.pdb1	5xvxA1.pdb1	984.3
5xvxA2.pdb1	5xvxA6.pdb1	437.8
5xvxA4.pdb1	5xvxA5.pdb1	984.35
5xvxA4.pdb1	5xvxA1.pdb1	437.85
5xvxA4.pdb1	5xvxA6.pdb1	984.3
5xvxA5.pdb1	5xvxA6.pdb1	984.35
5xvxA1.pdb1	5xvxA6.pdb1	1482.45
1xv8A1.pdb1	1xv8B1.pdb1	955.2
1xvnA2.pdb1	1xvnB2.pdb1	100.95
1xvnA2.pdb1	1xvnB1.pdb1	90.05
1xvnA2.pdb1	1xvnA1.pdb1	383.15
1xvnB2.pdb1	1xvnA1.pdb1	90.1
1xvnB1.pdb1	1xvnA1.pdb1	101.0
5xv5E1.pdb3	5xv5F1.pdb3	1868.4
4xvwQ1.pdb7	4xvwU1.pdb7	1430.1
4xvwQ1.pdb7	4xvwV1.pdb7	1421.4
4xvwU1.pdb7	4xvwV1.pdb7	1430.6
5xv1B1.pdb1	5xv1A1.pdb1	1271.95
2xvoD2.pdb2	2xvoC1.pdb2	863.35
4xvxA2.pdb1	4xvxB2.pdb1	1984.75
4xvxA2.pdb1	4xvxB1.pdb1	2198.2
4xvxA2.pdb1	4xvxA1.pdb1	176.55
4xvxB2.pdb1	4xvxB1.pdb1	179.5
4xvxB2.pdb1	4xvxA1.pdb1	2207.95
4xvxB1.pdb1	4xvxA1.pdb1	1994.4
4xvwD1.pdb2	4xvwK1.pdb2	1445.4
4xvwD1.pdb2	4xvwC1.pdb2	1421.65
4xvwK1.pdb2	4xvwC1.pdb2	1481.25
2xviB1.pdb1	2xviA1.pdb1	1817.35
5xvnA1.pdb1	5xvnG1.pdb1	270.8
5xvnA1.pdb1	5xvnH1.pdb1	189.05
5xvnA1.pdb1	5xvnB1.pdb1	1919.4
5xvnC1.pdb1	5xvnG1.pdb1	430.7
5xvnC1.pdb1	5xvnD1.pdb1	1936.5
5xvnC1.pdb1	5xvnH1.pdb1	282.35
5xvnG1.pdb1	5xvnF1.pdb1	403.3
5xvnG1.pdb1	5xvnD1.pdb1	16.2
5xvnG1.pdb1	5xvnE1.pdb1	274.4
5xvnG1.pdb1	5xvnH1.pdb1	988.35
5xvnG1.pdb1	5xvnB1.pdb1	271.3
5xvnF1.pdb1	5xvnD1.pdb1	1094.9
5xvnF1.pdb1	5xvnE1.pdb1	1534.7
5xvnF1.pdb1	5xvnH1.pdb1	249.75
5xvnD1.pdb1	5xvnH1.pdb1	278.5
5xvnE1.pdb1	5xvnH1.pdb1	410.35
5xvnE1.pdb1	5xvnB1.pdb1	1094.7
5xvoN1.pdb2	5xvoO1.pdb2	384.95
5xvoN1.pdb2	5xvoP1.pdb2	259.25
5xvoN1.pdb2	5xvoL1.pdb2	1059.25
5xvoN1.pdb2	5xvoM1.pdb2	1486.2
5xvoO1.pdb2	5xvoI1.pdb2	274.85
5xvoO1.pdb2	5xvoJ1.pdb2	241.3
5xvoO1.pdb2	5xvoP1.pdb2	1078.7
5xvoO1.pdb2	5xvoL1.pdb2	7.4
5xvoO1.pdb2	5xvoM1.pdb2	257.9
5xvoO1.pdb2	5xvoK1.pdb2	542.6
5xvoI1.pdb2	5xvoJ1.pdb2	1912.7
5xvoI1.pdb2	5xvoP1.pdb2	553.8
5xvoJ1.pdb2	5xvoM1.pdb2	1086.9
5xvoP1.pdb2	5xvoL1.pdb2	241.2
5xvoP1.pdb2	5xvoM1.pdb2	374.25
5xvoP1.pdb2	5xvoK1.pdb2	262.95
5xvoL1.pdb2	5xvoK1.pdb2	1901.2
1xvpC1.pdb5	1xvpG1.pdb5	564.65
1xvpC1.pdb5	1xvpA1.pdb5	745.35
1xvpE1.pdb5	1xvpA1.pdb5	545.35
5xv4C1.pdb2	5xv4D1.pdb2	1269.95
1xvdD1.pdb1	1xvdA1.pdb1	439.95
1xvdD1.pdb1	1xvdB1.pdb1	5145.05
1xvdD1.pdb1	1xvdF1.pdb1	1373.4
1xvdD1.pdb1	1xvdC1.pdb1	1987.9
1xvdA1.pdb1	1xvdB1.pdb1	625.0
1xvdA1.pdb1	1xvdC1.pdb1	5117.85
1xvdA1.pdb1	1xvdE1.pdb1	2163.3
1xvdB1.pdb1	1xvdF1.pdb1	2125.5
1xvdB1.pdb1	1xvdC1.pdb1	428.65
1xvdC1.pdb1	1xvdE1.pdb1	1400.75
4xvtL1.pdb1	4xvtG1.pdb1	256.15
4xvtL1.pdb1	4xvtH1.pdb1	1782.5
4xvtG1.pdb1	4xvtH1.pdb1	848.3
2xv6D1.pdb1	2xv6C1.pdb1	772.7
4xvnD2.pdb2	4xvnF1.pdb2	1517.15
4xvnD2.pdb2	4xvnE1.pdb2	188.7
4xvnD2.pdb2	4xvnE2.pdb2	1551.9
4xvnD2.pdb2	4xvnF2.pdb2	137.65
4xvnF3.pdb2	4xvnE1.pdb2	194.0
4xvnF3.pdb2	4xvnE3.pdb2	1452.9
4xvnF3.pdb2	4xvnD3.pdb2	137.6
4xvnF3.pdb2	4xvnD1.pdb2	1517.15
4xvnF1.pdb2	4xvnE1.pdb2	1452.85
4xvnF1.pdb2	4xvnE2.pdb2	194.05
4xvnF1.pdb2	4xvnD1.pdb2	137.65
4xvnE1.pdb2	4xvnD1.pdb2	1551.9
4xvnE2.pdb2	4xvnF2.pdb2	1452.9
4xvnE2.pdb2	4xvnD3.pdb2	188.7
4xvnE3.pdb2	4xvnF2.pdb2	194.05
4xvnE3.pdb2	4xvnD3.pdb2	1551.9
4xvnE3.pdb2	4xvnD1.pdb2	188.7
4xvnF2.pdb2	4xvnD3.pdb2	1517.15
5xv4I1.pdb5	5xv4J1.pdb5	1300.6
5xviC1.pdb1	5xviD1.pdb1	1505.15
5xviC1.pdb1	5xviE1.pdb1	496.35
5xviC1.pdb1	5xviA1.pdb1	995.9
5xviC1.pdb1	5xviB1.pdb1	1016.7
5xviD1.pdb1	5xviE1.pdb1	1057.25
5xviD1.pdb1	5xviB1.pdb1	465.95
5xviD1.pdb1	5xviF1.pdb1	1084.8
5xviE1.pdb1	5xviA1.pdb1	1529.55
5xviE1.pdb1	5xviF1.pdb1	1060.05
5xviA1.pdb1	5xviB1.pdb1	1005.3
5xviA1.pdb1	5xviF1.pdb1	483.3
5xviB1.pdb1	5xviF1.pdb1	1523.6
5xvrB1.pdb3	5xvrA1.pdb3	920.55
2xv5B1.pdb1	2xv5A1.pdb1	595.25
4xvkP1.pdb1	4xvkT1.pdb1	515.4
4xvkP1.pdb1	4xvkA1.pdb1	827.65
4xvkT1.pdb1	4xvkA1.pdb1	1129.65
1xvmB1.pdb1	1xvmA1.pdb1	299.55
5xv4N1.pdb7	5xv4M1.pdb7	1295.4
4xvpE1.pdb2	4xvpB1.pdb2	1316.0
2xvoD1.pdb3	2xvoC2.pdb3	863.35
5xv3D1.pdb2	5xv3C1.pdb2	1239.45
5xv4E1.pdb3	5xv4F1.pdb3	1243.55
1xv2D1.pdb2	1xv2C1.pdb2	1291.3
5xvzC1.pdb1	5xvzA1.pdb1	5534.1
5xvzC1.pdb1	5xvzB1.pdb1	4954.15
5xvzC1.pdb1	5xvzD1.pdb1	2006.9
5xvzA1.pdb1	5xvzB1.pdb1	1997.4
5xvzA1.pdb1	5xvzD1.pdb1	4959.35
5xvzB1.pdb1	5xvzD1.pdb1	5580.5
5xv4L1.pdb6	5xv4K1.pdb6	1282.7
1xvpH1.pdb2	1xvpD1.pdb2	540.25
1xvpD1.pdb2	1xvpC1.pdb2	1215.2
1xvpC1.pdb2	1xvpG1.pdb2	564.65
4xviP1.pdb1	4xviT1.pdb1	518.95
4xviP1.pdb1	4xviA1.pdb1	649.95
4xviT1.pdb1	4xviA1.pdb1	772.75
1xvtA1.pdb1	1xvtA2.pdb1	5935.0
1xv9A1.pdb1	1xv9B1.pdb1	1213.45
1xv9A1.pdb1	1xv9E1.pdb1	556.95
1xv9B1.pdb1	1xv9F1.pdb1	514.45
5xvwC1.pdb2	5xvwF1.pdb2	372.05
5xvwC1.pdb2	5xvwE1.pdb2	1443.25
5xvwF1.pdb2	5xvwE1.pdb2	560.3
4xvsL1.pdb1	4xvsG1.pdb1	241.9
4xvsL1.pdb1	4xvsH1.pdb1	1740.6
4xvsG1.pdb1	4xvsH1.pdb1	910.15
4xvxB2.pdb3	4xvxA1.pdb3	2207.95
5xv5A1.pdb1	5xv5B1.pdb1	1890.85
1xvkB1.pdb1	1xvkA2.pdb1	104.3
1xvkB1.pdb1	1xvkA1.pdb1	105.0
1xvkA2.pdb1	1xvkB2.pdb1	105.05
1xvkA2.pdb1	1xvkA1.pdb1	384.1
1xvkB2.pdb1	1xvkA1.pdb1	104.3
2xvjB1.pdb1	2xvjA1.pdb1	1806.4
1xvrE1.pdb1	1xvrA1.pdb1	82.8
1xvrE1.pdb1	1xvrC1.pdb1	105.1
1xvrA1.pdb1	1xvrD1.pdb1	102.05
1xvrA1.pdb1	1xvrC1.pdb1	280.8
1xvrD1.pdb1	1xvrC1.pdb1	82.3
2xvfC1.pdb2	2xvfC2.pdb2	1732.85
5xv2A2.pdb1	5xv2A1.pdb1	1771.6
5xvlA2.pdb1	5xvlA1.pdb1	1375.55
5xvwB1.pdb1	5xvwD1.pdb1	534.95
5xvwB1.pdb1	5xvwA1.pdb1	1457.9
5xvwD1.pdb1	5xvwA1.pdb1	378.55
5xv0A1.pdb1	5xv0B1.pdb1	1804.0
1xvfA1.pdb1	1xvfC1.pdb1	5111.15
1xvfA1.pdb1	1xvfE1.pdb1	2168.2
1xvfA1.pdb1	1xvfB1.pdb1	631.1
1xvfA1.pdb1	1xvfD1.pdb1	438.25
1xvfC1.pdb1	1xvfE1.pdb1	1410.7
1xvfC1.pdb1	1xvfB1.pdb1	380.9
1xvfC1.pdb1	1xvfD1.pdb1	1976.7
1xvfF1.pdb1	1xvfB1.pdb1	2134.2
1xvfF1.pdb1	1xvfD1.pdb1	1374.45
1xvfB1.pdb1	1xvfD1.pdb1	5121.05
2xvzA4.pdb1	2xvzA1.pdb1	859.8
2xvzA4.pdb1	2xvzA2.pdb1	793.9
2xvzA1.pdb1	2xvzA3.pdb1	793.9
2xvzA3.pdb1	2xvzA2.pdb1	859.8
1xv9H1.pdb2	1xv9D1.pdb2	535.75
1xv9D1.pdb2	1xv9C1.pdb2	1121.25
1xv9G1.pdb2	1xv9C1.pdb2	614.65
2xvtA1.pdb2	2xvtB1.pdb2	669.2
2xvtA1.pdb2	2xvtC1.pdb2	675.4
2xvtB1.pdb2	2xvtC1.pdb2	660.35
1xvcE1.pdb1	1xvcC1.pdb1	1387.6
1xvcE1.pdb1	1xvcA1.pdb1	2165.6
1xvcB1.pdb1	1xvcD1.pdb1	5125.15
1xvcB1.pdb1	1xvcC1.pdb1	437.5
1xvcB1.pdb1	1xvcA1.pdb1	609.95
1xvcB1.pdb1	1xvcF1.pdb1	2136.5
1xvcD1.pdb1	1xvcC1.pdb1	2025.45
1xvcD1.pdb1	1xvcA1.pdb1	412.35
1xvcD1.pdb1	1xvcF1.pdb1	1370.85
1xvcC1.pdb1	1xvcA1.pdb1	5133.4
5xvdM1.pdb1	5xvdS1.pdb1	749.65
5xvdM1.pdb1	5xvdL1.pdb1	453.85
5xvdM1.pdb1	5xvdT1.pdb1	3658.05
5xvdS1.pdb1	5xvdL1.pdb1	3666.6
5xvdS1.pdb1	5xvdT1.pdb1	705.0
5xvdL1.pdb1	5xvdT1.pdb1	754.15
2xv6B1.pdb2	2xv6A1.pdb2	826.35
1xvpH1.pdb3	1xvpA1.pdb3	78.75
1xvpH1.pdb3	1xvpD1.pdb3	540.25
