2fl5B1.pdb2	2fl5A1.pdb2	1876.6
2fl0H2.pdb1	2fl0H3.pdb1	473.85
2fl0A2.pdb1	2fl0G2.pdb1	20.8
2fl0A2.pdb1	2fl0E3.pdb1	469.7
2fl0A2.pdb1	2fl0F2.pdb1	438.4
2fl0A2.pdb1	2fl0B2.pdb1	833.5
2fl0A2.pdb1	2fl0H3.pdb1	430.2
2fl0G2.pdb1	2fl0F2.pdb1	440.4
2fl0G2.pdb1	2fl0H3.pdb1	404.7
2fl0A3.pdb1	2fl0F3.pdb1	438.4
2fl0A3.pdb1	2fl0H1.pdb1	430.2
2fl0A3.pdb1	2fl0G1.pdb1	470.2
2fl0C3.pdb1	2fl0E3.pdb1	418.0
2fl0C3.pdb1	2fl0F3.pdb1	472.85
2fl0C3.pdb1	2fl0B2.pdb1	20.5
2fl0C3.pdb1	2fl0D3.pdb1	859.85
2fl0B1.pdb1	2fl0F1.pdb1	470.15
2fl0B1.pdb1	2fl0C2.pdb1	20.55
2fl0B1.pdb1	2fl0D1.pdb1	454.3
2fl0B1.pdb1	2fl0C1.pdb1	469.25
2fl0E3.pdb1	2fl0F3.pdb1	835.1
2fl0E3.pdb1	2fl0B2.pdb1	432.75
2fl0F1.pdb1	2fl0G1.pdb1	440.4
2fl0F1.pdb1	2fl0C1.pdb1	472.85
2fl0C2.pdb1	2fl0F2.pdb1	472.8
2fl0C2.pdb1	2fl0B2.pdb1	469.25
2fl0C2.pdb1	2fl0D1.pdb1	420.05
2fl0F2.pdb1	2fl0B2.pdb1	470.2
2fl0F2.pdb1	2fl0H3.pdb1	24.5
2fl0F3.pdb1	2fl0H1.pdb1	24.5
2fl0D1.pdb1	2fl0D3.pdb1	475.95
2fl0D1.pdb1	2fl0C1.pdb1	859.8
2fl0H1.pdb1	2fl0G1.pdb1	852.3
2fl0H1.pdb1	2fl0H3.pdb1	473.85
2fl0D3.pdb1	2fl0C1.pdb1	420.05
2flbT1.pdb1	2flbL1.pdb1	844.45
2flbT1.pdb1	2flbH1.pdb1	638.8
2flbL1.pdb1	2flbH1.pdb1	953.0
5fl2A8.pdb1	5fl2A7.pdb1	528.55
5fl2A8.pdb1	5fl2A9.pdb1	528.5
5fl2A8.pdb1	5fl2K2.pdb1	142.75
5fl2A8.pdb1	5fl2K8.pdb1	141.55
5fl2A8.pdb1	5fl2A1.pdb1	11.0
5fl2A8.pdb1	5fl2A2.pdb1	1596.7
5fl2A5.pdb1	5fl2A6.pdb1	0.05
5fl2A5.pdb1	5fl2A7.pdb1	0.05
5fl2A5.pdb1	5fl2A4.pdb1	528.5
5fl2A5.pdb1	5fl2K4.pdb1	0.05
5fl2A5.pdb1	5fl2A9.pdb1	10.95
5fl2A5.pdb1	5fl2A10.pdb1	1596.8
5fl2A5.pdb1	5fl2K2.pdb1	0.05
5fl2A5.pdb1	5fl2K8.pdb1	0.05
5fl2A5.pdb1	5fl2K1.pdb1	0.05
5fl2A5.pdb1	5fl2K7.pdb1	0.05
5fl2A5.pdb1	5fl2K10.pdb1	142.75
5fl2A5.pdb1	5fl2A1.pdb1	528.55
5fl2A5.pdb1	5fl2K5.pdb1	141.5
5fl2A5.pdb1	5fl2K9.pdb1	0.05
5fl2A5.pdb1	5fl2K3.pdb1	0.05
5fl2A5.pdb1	5fl2A3.pdb1	0.05
5fl2A5.pdb1	5fl2K6.pdb1	0.05
5fl2A5.pdb1	5fl2A2.pdb1	0.05
5fl2A6.pdb1	5fl2A7.pdb1	528.5
5fl2A6.pdb1	5fl2A4.pdb1	1596.8
5fl2A6.pdb1	5fl2K4.pdb1	142.75
5fl2A6.pdb1	5fl2A10.pdb1	528.55
5fl2A6.pdb1	5fl2A3.pdb1	10.95
5fl2A6.pdb1	5fl2K6.pdb1	141.5
5fl2A7.pdb1	5fl2K7.pdb1	141.5
5fl2A7.pdb1	5fl2K3.pdb1	142.75
5fl2A7.pdb1	5fl2A3.pdb1	1596.75
5fl2A7.pdb1	5fl2A2.pdb1	11.0
5fl2A4.pdb1	5fl2K4.pdb1	141.5
5fl2A4.pdb1	5fl2A10.pdb1	11.0
5fl2A4.pdb1	5fl2A3.pdb1	528.55
5fl2A4.pdb1	5fl2K6.pdb1	142.75
5fl2A9.pdb1	5fl2A10.pdb1	528.5
5fl2A9.pdb1	5fl2K1.pdb1	142.75
5fl2A9.pdb1	5fl2A1.pdb1	1596.8
5fl2A9.pdb1	5fl2K9.pdb1	141.5
5fl2A10.pdb1	5fl2K10.pdb1	141.5
5fl2A10.pdb1	5fl2K5.pdb1	142.75
5fl2K2.pdb1	5fl2A2.pdb1	141.55
5fl2K8.pdb1	5fl2A2.pdb1	142.75
5fl2K1.pdb1	5fl2A1.pdb1	141.5
5fl2K7.pdb1	5fl2A3.pdb1	142.75
5fl2A1.pdb1	5fl2K9.pdb1	142.75
5fl2A1.pdb1	5fl2A2.pdb1	528.55
5fl2K3.pdb1	5fl2A3.pdb1	141.55
5fl2A3.pdb1	5fl2A2.pdb1	528.55
1fllY1.pdb3	1fllB1.pdb3	629.8
1fllY2.pdb3	1fllB2.pdb3	629.8
1fllB1.pdb3	1fllB2.pdb3	1306.65
1fllB1.pdb3	1fllB3.pdb3	1306.65
1fllB2.pdb3	1fllB3.pdb3	1306.7
1fllB3.pdb3	1fllY3.pdb3	629.9
6flsA1.pdb1	6flsB1.pdb1	1037.25
2flwA1.pdb1	2flwB1.pdb1	368.85
4fl6B1.pdb1	4fl6A1.pdb1	554.65
1fleE1.pdb1	1fleI1.pdb1	885.7
4fl4H1.pdb3	4fl4I1.pdb3	838.95
4fl4G1.pdb3	4fl4I1.pdb3	815.7
6fl2A1.pdb1	6fl2B1.pdb1	1054.85
1fllX1.pdb1	1fllA1.pdb1	594.85
6fl0H1.pdb7	6fl0L2.pdb7	1039.75
3fljA2.pdb1	3fljA1.pdb1	1218.5
6flnE1.pdb2	6flnE2.pdb2	6424.3
4flaA1.pdb1	4flaB1.pdb1	3053.65
2flrH1.pdb1	2flrT1.pdb1	633.05
2flrH1.pdb1	2flrL1.pdb1	956.35
2flrT1.pdb1	2flrL1.pdb1	846.8
2fltA3.pdb1	2fltA1.pdb1	1185.95
2fltA3.pdb1	2fltA2.pdb1	1185.95
2fltA1.pdb1	2fltA2.pdb1	1185.9
2flfB1.pdb1	2flfA1.pdb1	903.65
2flfB1.pdb1	2flfD1.pdb1	19.0
2flfB1.pdb1	2flfC1.pdb1	1141.15
2flfA1.pdb1	2flfD1.pdb1	1180.6
2flfA1.pdb1	2flfC1.pdb1	8.9
2flfD1.pdb1	2flfC1.pdb1	914.0
3flkB1.pdb1	3flkA1.pdb1	2577.35
5fldA2.pdb1	5fldA3.pdb1	699.65
5fldA2.pdb1	5fldA1.pdb1	702.0
5fldA3.pdb1	5fldA1.pdb1	698.7
5fljA1.pdb6	5fljB1.pdb6	1870.5
6fl0E1.pdb5	6fl0Q2.pdb5	1108.85
5fliD1.pdb6	5fliA1.pdb6	1874.0
6fl5A1.pdb1	6fl5G1.pdb1	832.1
6fl5A1.pdb1	6fl5J1.pdb1	6.6
6fl5A1.pdb1	6fl5D1.pdb1	4732.0
6fl5G1.pdb1	6fl5J1.pdb1	4383.75
6fl5G1.pdb1	6fl5D1.pdb1	2.6
6fl5J1.pdb1	6fl5D1.pdb1	833.95
4fl4A1.pdb1	4fl4C1.pdb1	828.55
4fl4C1.pdb1	4fl4B1.pdb1	846.15
5fliI1.pdb4	5fliJ1.pdb4	1885.1
1fl7D1.pdb2	1fl7C1.pdb2	1862.0
1fl5L1.pdb1	1fl5H1.pdb1	1835.5
6flaL1.pdb2	6flaI1.pdb2	365.7
6flaL1.pdb2	6flaH1.pdb2	1649.9
6flaI1.pdb2	6flaH1.pdb2	533.0
6flcB1.pdb1	6flcA1.pdb1	1827.2
6flcB1.pdb1	6flcI1.pdb1	389.7
6flcA1.pdb1	6flcI1.pdb1	420.15
6fltJ1.pdb1	6fltI1.pdb1	237.75
6fltJ1.pdb1	6fltH1.pdb1	2215.35
6fltJ1.pdb1	6fltF1.pdb1	14.3
6fltJ1.pdb1	6fltG1.pdb1	2.15
6fltD1.pdb1	6fltC1.pdb1	242.5
6fltD1.pdb1	6fltB1.pdb1	2224.3
6fltD1.pdb1	6fltE1.pdb1	246.9
6fltD1.pdb1	6fltH1.pdb1	14.65
6fltD1.pdb1	6fltA1.pdb1	3.5
6fltD1.pdb1	6fltF1.pdb1	2219.9
6fltD1.pdb1	6fltG1.pdb1	6.25
6fltC1.pdb1	6fltB1.pdb1	241.4
6fltC1.pdb1	6fltE1.pdb1	2226.3
6fltC1.pdb1	6fltA1.pdb1	2220.7
6fltC1.pdb1	6fltF1.pdb1	3.6
6fltC1.pdb1	6fltG1.pdb1	15.2
6fltI1.pdb1	6fltE1.pdb1	14.65
6fltI1.pdb1	6fltH1.pdb1	240.25
6fltI1.pdb1	6fltF1.pdb1	3.15
6fltI1.pdb1	6fltG1.pdb1	2211.2
6fltB1.pdb1	6fltE1.pdb1	4.45
6fltB1.pdb1	6fltA1.pdb1	241.7
6fltB1.pdb1	6fltF1.pdb1	14.9
6fltE1.pdb1	6fltH1.pdb1	3.65
6fltE1.pdb1	6fltA1.pdb1	14.7
6fltE1.pdb1	6fltF1.pdb1	246.5
6fltE1.pdb1	6fltG1.pdb1	2230.5
6fltH1.pdb1	6fltF1.pdb1	2225.65
6fltH1.pdb1	6fltG1.pdb1	249.75
6fltF1.pdb1	6fltG1.pdb1	258.25
1fl1B1.pdb1	1fl1A1.pdb1	1240.6
5fllB1.pdb1	5fllA1.pdb1	927.5
3fl7A2.pdb1	3fl7A1.pdb1	815.7
6flnA1.pdb1	6flnB1.pdb1	6536.9
3flcO1.pdb1	3flcX1.pdb1	470.45
1flmB1.pdb1	1flmA1.pdb1	1066.65
5fljF1.pdb4	5fljE1.pdb4	1881.85
2flkB1.pdb1	2flkA1.pdb1	393.6
1fl6B1.pdb2	1fl6A1.pdb2	1658.9
3flkC1.pdb2	3flkD1.pdb2	2561.7
2flmA2.pdb1	2flmA1.pdb1	422.1
2flmA2.pdb1	2flmB2.pdb1	857.45
2flmA2.pdb1	2flmB1.pdb1	330.95
2flmA1.pdb1	2flmB2.pdb1	330.95
2flmA1.pdb1	2flmB1.pdb1	857.45
2flmB2.pdb1	2flmB1.pdb1	397.1
2flfE1.pdb2	2flfF1.pdb2	935.95
2flfE1.pdb2	2flfG1.pdb2	4.05
2flfE1.pdb2	2flfH1.pdb2	868.8
2flfF1.pdb2	2flfG1.pdb2	1140.1
2flfF1.pdb2	2flfH1.pdb2	11.05
2flfG1.pdb2	2flfH1.pdb2	1027.75
4fl4K1.pdb4	4fl4L1.pdb4	852.9
4fl4L1.pdb4	4fl4J1.pdb4	815.0
4fl5Q2.pdb1	4fl5B2.pdb1	322.8
4fl5P1.pdb1	4fl5A1.pdb1	542.3
4fl5B2.pdb1	4fl5A1.pdb1	991.3
3fl1B1.pdb1	3fl1A1.pdb1	1398.15
5flgB1.pdb1	5flgA1.pdb1	900.5
2fliK1.pdb2	2fliG1.pdb2	520.05
2fliK1.pdb2	2fliI1.pdb2	534.35
2fliK1.pdb2	2fliH1.pdb2	947.5
2fliL1.pdb2	2fliG1.pdb2	952.2
2fliL1.pdb2	2fliH1.pdb2	517.7
2fliL1.pdb2	2fliJ1.pdb2	519.25
2fliG1.pdb2	2fliI1.pdb2	532.4
2fliI1.pdb2	2fliJ1.pdb2	948.25
2fliH1.pdb2	2fliJ1.pdb2	530.85
6fl0J1.pdb9	6fl0P1.pdb9	1092.7
6fluB1.pdb1	6fluA1.pdb1	1061.4
6flbG1.pdb1	6flbH1.pdb1	469.45
6flbG1.pdb1	6flbL1.pdb1	382.15
6flbH1.pdb1	6flbL1.pdb1	1682.35
1fllB1.pdb2	1fllY1.pdb2	626.25
1fl5A1.pdb2	1fl5B1.pdb2	1832.1
4fl4E1.pdb2	4fl4F1.pdb2	835.55
4fl4F1.pdb2	4fl4D1.pdb2	818.9
2fl1A2.pdb1	2fl1A1.pdb1	1095.9
2fl1A2.pdb1	2fl1D1.pdb1	24.4
2fl1A2.pdb1	2fl1D2.pdb1	750.35
