2x6kB1.pdb1	2x6kA1.pdb1	1567.7
4x6aF1.pdb1	4x6aA1.pdb1	1750.05
4x6aA1.pdb1	4x6aK1.pdb1	937.05
4x6aA1.pdb1	4x6aH1.pdb1	1464.3
4x6aA1.pdb1	4x6aI1.pdb1	1600.3
4x6aA1.pdb1	4x6aR1.pdb1	282.5
4x6aK1.pdb1	4x6aH1.pdb1	172.05
2x6gN1.pdb8	2x6gM1.pdb8	588.3
4x63B1.pdb1	4x63A1.pdb1	2055.9
2x61A2.pdb1	2x61A1.pdb1	746.1
2x61A2.pdb1	2x61A4.pdb1	746.1
2x61A1.pdb1	2x61A3.pdb1	746.1
2x61A3.pdb1	2x61A4.pdb1	746.1
4x6xA1.pdb1	4x6xB1.pdb1	723.9
2x64E1.pdb3	2x64F1.pdb3	1606.25
2x6xA3.pdb1	2x6xA2.pdb1	3421.45
2x6xA3.pdb1	2x6xA1.pdb1	3421.35
2x6xA2.pdb1	2x6xA1.pdb1	3421.45
2x69C1.pdb1	2x69B1.pdb1	688.95
5x6fF1.pdb2	5x6fF2.pdb2	1032.6
5x6fF1.pdb2	5x6fB1.pdb2	726.9
5x6fF1.pdb2	5x6fD1.pdb2	226.2
5x6fF1.pdb2	5x6fD2.pdb2	677.4
5x6fF2.pdb2	5x6fB2.pdb2	726.9
5x6fF2.pdb2	5x6fD1.pdb2	677.4
5x6fF2.pdb2	5x6fD2.pdb2	226.2
5x6fB1.pdb2	5x6fB2.pdb2	199.8
5x6fB1.pdb2	5x6fD1.pdb2	1006.05
5x6fB1.pdb2	5x6fD2.pdb2	687.95
5x6fB2.pdb2	5x6fD1.pdb2	687.95
5x6fB2.pdb2	5x6fD2.pdb2	1006.05
1x6mD1.pdb1	1x6mA1.pdb1	821.5
4x6cD1.pdb2	4x6cC1.pdb2	1120.9
4x6cC1.pdb2	4x6cF1.pdb2	403.9
4x6cC1.pdb2	4x6cE1.pdb2	472.85
4x6cF1.pdb2	4x6cE1.pdb2	2103.7
2x6gG1.pdb7	2x6gH1.pdb7	721.4
2x6mA1.pdb1	2x6mB1.pdb1	302.45
2x6aA4.pdb1	2x6aA3.pdb1	2120.95
2x6aA4.pdb1	2x6aA2.pdb1	62.4
2x6aA4.pdb1	2x6aA1.pdb1	2120.9
2x6aA3.pdb1	2x6aA2.pdb1	2120.9
2x6aA3.pdb1	2x6aA1.pdb1	62.4
2x6aA2.pdb1	2x6aA1.pdb1	2120.9
2x65A1.pdb1	2x65B1.pdb1	1362.1
2x6fA1.pdb1	2x6fB1.pdb1	1647.65
2x6wA1.pdb1	2x6wA2.pdb1	3406.95
2x6wA1.pdb1	2x6wA3.pdb1	3406.95
2x6wA2.pdb1	2x6wA3.pdb1	3406.95
5x6cA1.pdb1	5x6cE2.pdb1	17.25
5x6cA1.pdb1	5x6cB2.pdb1	2975.0
5x6cA1.pdb1	5x6cE1.pdb1	520.75
5x6cA1.pdb1	5x6cB1.pdb1	646.25
5x6cA1.pdb1	5x6cF1.pdb1	638.75
5x6cA1.pdb1	5x6cA2.pdb1	4093.3
5x6cE2.pdb1	5x6cB2.pdb1	633.4
5x6cE2.pdb1	5x6cA2.pdb1	520.75
5x6cE2.pdb1	5x6cF2.pdb1	422.9
5x6cB2.pdb1	5x6cB1.pdb1	4108.5
5x6cB2.pdb1	5x6cF1.pdb1	12.6
5x6cB2.pdb1	5x6cA2.pdb1	646.25
5x6cB2.pdb1	5x6cF2.pdb1	513.95
5x6cE1.pdb1	5x6cB1.pdb1	633.4
5x6cE1.pdb1	5x6cF1.pdb1	422.9
5x6cE1.pdb1	5x6cA2.pdb1	17.25
5x6cB1.pdb1	5x6cF1.pdb1	513.95
5x6cB1.pdb1	5x6cA2.pdb1	2975.0
5x6cB1.pdb1	5x6cF2.pdb1	12.6
5x6cA2.pdb1	5x6cF2.pdb1	638.75
2x6lD2.pdb1	2x6lC2.pdb1	458.1
2x6lD2.pdb1	2x6lA2.pdb1	255.3
2x6lD2.pdb1	2x6lB2.pdb1	668.05
2x6lD2.pdb1	2x6lA1.pdb1	537.3
2x6lD1.pdb1	2x6lC1.pdb1	458.1
2x6lD1.pdb1	2x6lA2.pdb1	537.3
2x6lD1.pdb1	2x6lA1.pdb1	255.3
2x6lD1.pdb1	2x6lB1.pdb1	668.05
2x6lC2.pdb1	2x6lE2.pdb1	671.4
2x6lC2.pdb1	2x6lB2.pdb1	254.6
2x6lE2.pdb1	2x6lB2.pdb1	538.95
2x6lC1.pdb1	2x6lE1.pdb1	671.4
2x6lC1.pdb1	2x6lB1.pdb1	254.6
2x6lA2.pdb1	2x6lB2.pdb1	540.75
2x6lA2.pdb1	2x6lA1.pdb1	685.6
2x6lE1.pdb1	2x6lB1.pdb1	538.95
2x6lA1.pdb1	2x6lB1.pdb1	540.75
2x6gP1.pdb3	2x6gO1.pdb3	717.05
5x69C1.pdb3	5x69F1.pdb3	2119.8
2x6vC1.pdb1	2x6vD1.pdb1	458.8
2x6vC1.pdb1	2x6vA1.pdb1	407.55
2x6vD1.pdb1	2x6vA1.pdb1	504.2
2x6vB1.pdb1	2x6vA1.pdb1	825.5
4x6sB1.pdb2	4x6sM1.pdb2	386.3
4x6sA1.pdb1	4x6sL1.pdb1	375.85
5x69B1.pdb2	5x69E1.pdb2	2052.5
4x66L1.pdb1	4x66A1.pdb1	3335.1
4x66L1.pdb1	4x66a1.pdb1	37.9
4x66L1.pdb1	4x66H1.pdb1	59.6
4x66L1.pdb1	4x66Q1.pdb1	220.35
4x66O1.pdb1	4x66A1.pdb1	1811.7
4x66O1.pdb1	4x66F1.pdb1	35.0
4x66D1.pdb1	4x66A1.pdb1	3077.05
4x66D1.pdb1	4x66E1.pdb1	290.15
4x66D1.pdb1	4x66C1.pdb1	2.35
4x66A1.pdb1	4x66a1.pdb1	407.05
4x66A1.pdb1	4x66H1.pdb1	1833.2
4x66A1.pdb1	4x66K1.pdb1	1873.85
4x66A1.pdb1	4x66T1.pdb1	2602.4
4x66A1.pdb1	4x66M1.pdb1	1994.8
4x66A1.pdb1	4x66I1.pdb1	2860.75
4x66A1.pdb1	4x66F1.pdb1	559.2
4x66A1.pdb1	4x66R1.pdb1	906.1
4x66A1.pdb1	4x66U1.pdb1	1375.45
4x66A1.pdb1	4x66N1.pdb1	1874.35
4x66A1.pdb1	4x66Q1.pdb1	2558.8
4x66A1.pdb1	4x66J1.pdb1	1844.55
4x66A1.pdb1	4x66S1.pdb1	1594.7
4x66A1.pdb1	4x66E1.pdb1	2003.15
4x66A1.pdb1	4x66G1.pdb1	1902.4
4x66A1.pdb1	4x66P1.pdb1	2568.45
4x66A1.pdb1	4x66B1.pdb1	936.45
4x66A1.pdb1	4x66b1.pdb1	150.0
4x66A1.pdb1	4x66C1.pdb1	1672.15
4x66a1.pdb1	4x66E1.pdb1	46.6
4x66a1.pdb1	4x66b1.pdb1	92.3
4x66a1.pdb1	4x66C1.pdb1	34.65
4x66H1.pdb1	4x66Q1.pdb1	145.1
4x66H1.pdb1	4x66E1.pdb1	602.85
4x66H1.pdb1	4x66B1.pdb1	272.7
4x66K1.pdb1	4x66R1.pdb1	330.75
4x66K1.pdb1	4x66G1.pdb1	241.4
4x66M1.pdb1	4x66U1.pdb1	33.8
4x66M1.pdb1	4x66S1.pdb1	389.7
4x66I1.pdb1	4x66N1.pdb1	78.95
4x66I1.pdb1	4x66J1.pdb1	155.0
4x66I1.pdb1	4x66G1.pdb1	236.0
4x66F1.pdb1	4x66R1.pdb1	1011.25
4x66U1.pdb1	4x66G1.pdb1	0.2
4x66N1.pdb1	4x66J1.pdb1	830.5
4x66N1.pdb1	4x66S1.pdb1	0.35
4x66N1.pdb1	4x66C1.pdb1	871.8
4x66J1.pdb1	4x66C1.pdb1	387.3
4x66E1.pdb1	4x66C1.pdb1	97.4
4x66B1.pdb1	4x66C1.pdb1	39.55
4x6dE1.pdb2	4x6dF1.pdb2	2058.1
4x6dE1.pdb2	4x6dC1.pdb2	458.65
4x6dD1.pdb2	4x6dC1.pdb2	882.7
4x6dF1.pdb2	4x6dC1.pdb2	372.4
4x62J1.pdb1	4x62I1.pdb1	162.75
4x62J1.pdb1	4x62A1.pdb1	1889.6
4x62J1.pdb1	4x62N1.pdb1	825.55
4x62J1.pdb1	4x62C1.pdb1	382.25
4x62E1.pdb1	4x62D1.pdb1	297.9
4x62E1.pdb1	4x62H1.pdb1	590.8
4x62E1.pdb1	4x62a1.pdb1	55.25
4x62E1.pdb1	4x62A1.pdb1	1996.15
4x62E1.pdb1	4x62C1.pdb1	99.5
4x62L1.pdb1	4x62H1.pdb1	61.95
4x62L1.pdb1	4x62a1.pdb1	70.6
4x62L1.pdb1	4x62A1.pdb1	3320.9
4x62L1.pdb1	4x62Q1.pdb1	216.4
4x62D1.pdb1	4x62A1.pdb1	3037.85
4x62D1.pdb1	4x62C1.pdb1	8.45
