4a65A1.pdb1	4a65B1.pdb1	1503.35
5a6xC1.pdb1	5a6xB1.pdb1	466.05
5a6xC1.pdb1	5a6xA1.pdb1	203.95
5a6xD1.pdb1	5a6xB1.pdb1	200.0
5a6xD1.pdb1	5a6xA1.pdb1	464.6
5a6xB1.pdb1	5a6xA1.pdb1	1268.05
4a63A1.pdb1	4a63B1.pdb1	707.7
2a6hE1.pdb1	2a6hD1.pdb1	2156.4
2a6hE1.pdb1	2a6hC1.pdb1	122.7
2a6hA1.pdb1	2a6hD1.pdb1	5.6
2a6hA1.pdb1	2a6hC1.pdb1	2072.75
2a6hA1.pdb1	2a6hB1.pdb1	1571.85
2a6hD1.pdb1	2a6hC1.pdb1	8993.95
2a6hD1.pdb1	2a6hB1.pdb1	905.05
2a6hD1.pdb1	2a6hF1.pdb1	3616.6
2a6hC1.pdb1	2a6hB1.pdb1	267.8
2a6hC1.pdb1	2a6hF1.pdb1	1364.15
2a6iA1.pdb1	2a6iP1.pdb1	94.2
2a6iA1.pdb1	2a6iB1.pdb1	1871.05
2a6iP1.pdb1	2a6iB1.pdb1	503.25
2a6aB1.pdb2	2a6aB2.pdb2	872.5
2a6aB1.pdb2	2a6aA1.pdb2	1239.35
2a6aA2.pdb2	2a6aB2.pdb2	1239.35
5a6nB1.pdb1	5a6nA1.pdb1	2194.05
5a6kB1.pdb1	5a6kA1.pdb1	3256.9
5a63C1.pdb1	5a63B1.pdb1	1715.1
5a63C1.pdb1	5a63A1.pdb1	1678.3
5a63B1.pdb1	5a63A1.pdb1	459.55
5a63B1.pdb1	5a63D1.pdb1	1204.15
5a63A1.pdb1	5a63D1.pdb1	555.95
1a6zC1.pdb2	1a6zD1.pdb2	1244.4
4a6tB1.pdb1	4a6tA1.pdb1	5269.55
5a6dB1.pdb1	5a6dB3.pdb1	685.65
5a6dB1.pdb1	5a6dB2.pdb1	685.65
5a6dB3.pdb1	5a6dB2.pdb1	685.65
6a63A1.pdb1	6a63A2.pdb1	422.3
1a6tD1.pdb2	1a6tC1.pdb2	1923.1
6a6iA1.pdb1	6a6iB1.pdb1	718.1
6a6iF1.pdb3	6a6iE1.pdb3	665.1
6a6eC1.pdb2	6a6eD1.pdb2	3617.15
6a6iD1.pdb2	6a6iC1.pdb2	720.15
3a6vB1.pdb3	3a6vA1.pdb3	1000.4
2a6aB2.pdb3	2a6aA2.pdb3	1239.35
2a6aA2.pdb3	2a6aA1.pdb3	567.4
2a6aB1.pdb3	2a6aA1.pdb3	1239.35
2a6qA1.pdb1	2a6qE1.pdb1	1534.3
2a6qA1.pdb1	2a6qB1.pdb1	1368.65
2a6qE1.pdb1	2a6qB1.pdb1	151.5
4a6rB1.pdb1	4a6rA1.pdb1	2323.95
4a69D1.pdb2	4a69B1.pdb2	1138.4
1a6iA2.pdb1	1a6iA1.pdb1	2278.3
2a6jL1.pdb2	2a6jH1.pdb2	2050.2
2a6bA1.pdb1	2a6bA2.pdb1	902.0
3a6dA1.pdb1	3a6dC1.pdb1	170.55
3a6dA1.pdb1	3a6dE1.pdb1	172.4
3a6dA1.pdb1	3a6dB1.pdb1	1424.65
3a6dA1.pdb1	3a6dF1.pdb1	1850.25
3a6dD1.pdb1	3a6dC1.pdb1	1395.7
3a6dD1.pdb1	3a6dE1.pdb1	1849.6
3a6dD1.pdb1	3a6dB1.pdb1	157.15
3a6dD1.pdb1	3a6dF1.pdb1	165.4
3a6dC1.pdb1	3a6dE1.pdb1	166.05
3a6dC1.pdb1	3a6dB1.pdb1	1850.95
3a6dE1.pdb1	3a6dF1.pdb1	1432.15
3a6dB1.pdb1	3a6dF1.pdb1	164.5
3a69A10.pdb1	3a69A4.pdb1	882.3
3a69A10.pdb1	3a69A5.pdb1	682.95
3a69A6.pdb1	3a69A1.pdb1	682.9
3a69A6.pdb1	3a69A11.pdb1	682.9
3a69A9.pdb1	3a69A3.pdb1	882.35
3a69A9.pdb1	3a69A4.pdb1	682.95
3a69A1.pdb1	3a69A7.pdb1	882.2
3a69A3.pdb1	3a69A8.pdb1	682.9
3a69A8.pdb1	3a69A2.pdb1	882.25
3a69A2.pdb1	3a69A7.pdb1	682.85
3a69A11.pdb1	3a69A5.pdb1	882.25
1a6dB4.pdb1	1a6dB1.pdb1	110.95
1a6dB4.pdb1	1a6dB2.pdb1	110.95
1a6dB4.pdb1	1a6dA2.pdb1	2631.05
1a6dB4.pdb1	1a6dA4.pdb1	2224.55
1a6dB4.pdb1	1a6dB3.pdb1	1.9
1a6dB4.pdb1	1a6dA6.pdb1	4.5
1a6dB4.pdb1	1a6dB6.pdb1	515.0
1a6dB1.pdb1	1a6dB2.pdb1	1.9
1a6dB1.pdb1	1a6dA7.pdb1	4.5
1a6dB1.pdb1	1a6dA4.pdb1	2631.05
1a6dB1.pdb1	1a6dA1.pdb1	2224.55
1a6dB1.pdb1	1a6dB3.pdb1	110.95
1a6dB1.pdb1	1a6dB7.pdb1	515.0
1a6dB2.pdb1	1a6dA2.pdb1	2224.55
1a6dB2.pdb1	1a6dA8.pdb1	4.5
1a6dB2.pdb1	1a6dB3.pdb1	110.95
1a6dB2.pdb1	1a6dA3.pdb1	2631.05
1a6dB2.pdb1	1a6dB8.pdb1	515.0
1a6dA5.pdb1	1a6dA7.pdb1	53.6
1a6dA5.pdb1	1a6dA8.pdb1	53.6
1a6dA5.pdb1	1a6dA1.pdb1	745.95
1a6dA5.pdb1	1a6dB3.pdb1	4.5
1a6dA5.pdb1	1a6dB5.pdb1	2224.45
1a6dA5.pdb1	1a6dB7.pdb1	2631.0
1a6dA7.pdb1	1a6dA4.pdb1	745.95
1a6dA7.pdb1	1a6dA6.pdb1	53.6
1a6dA7.pdb1	1a6dB6.pdb1	2631.0
1a6dA7.pdb1	1a6dB7.pdb1	2224.45
1a6dA2.pdb1	1a6dA4.pdb1	53.6
1a6dA2.pdb1	1a6dA6.pdb1	745.95
1a6dA2.pdb1	1a6dA3.pdb1	53.6
1a6dA2.pdb1	1a6dB8.pdb1	4.45
1a6dA4.pdb1	1a6dA1.pdb1	53.6
1a6dA4.pdb1	1a6dB6.pdb1	4.45
1a6dA8.pdb1	1a6dA6.pdb1	53.6
1a6dA8.pdb1	1a6dB5.pdb1	2631.0
1a6dA8.pdb1	1a6dA3.pdb1	745.95
1a6dA8.pdb1	1a6dB8.pdb1	2224.45
1a6dA1.pdb1	1a6dB3.pdb1	2631.05
1a6dA1.pdb1	1a6dA3.pdb1	53.6
1a6dA1.pdb1	1a6dB7.pdb1	4.45
1a6dB3.pdb1	1a6dB5.pdb1	515.0
1a6dB3.pdb1	1a6dA3.pdb1	2224.55
1a6dA6.pdb1	1a6dB6.pdb1	2224.45
1a6dA6.pdb1	1a6dB8.pdb1	2631.0
1a6dB6.pdb1	1a6dB5.pdb1	1.9
1a6dB6.pdb1	1a6dB8.pdb1	110.9
1a6dB6.pdb1	1a6dB7.pdb1	110.9
1a6dB5.pdb1	1a6dA3.pdb1	4.45
1a6dB5.pdb1	1a6dB8.pdb1	110.9
1a6dB5.pdb1	1a6dB7.pdb1	110.9
1a6dB8.pdb1	1a6dB7.pdb1	1.9
1a69A1.pdb1	1a69B1.pdb1	94.9
1a69A1.pdb1	1a69C2.pdb1	80.4
1a69A1.pdb1	1a69A2.pdb1	1706.2
1a69A1.pdb1	1a69C1.pdb1	1662.2
1a69B1.pdb1	1a69B2.pdb1	1554.4
1a69B1.pdb1	1a69C2.pdb1	97.05
1a69B1.pdb1	1a69C1.pdb1	1662.65
1a69B2.pdb1	1a69C2.pdb1	1662.65
1a69B2.pdb1	1a69A2.pdb1	94.95
1a69B2.pdb1	1a69C1.pdb1	97.0
1a69C2.pdb1	1a69A2.pdb1	1662.2
1a69A2.pdb1	1a69C1.pdb1	80.4
1a6dA3.pdb2	1a6dB2.pdb2	2631.05
1a6dA3.pdb2	1a6dB3.pdb2	2224.55
1a6dA3.pdb2	1a6dA2.pdb2	53.6
1a6dA3.pdb2	1a6dA1.pdb2	53.6
1a6dB4.pdb2	1a6dA4.pdb2	2224.55
1a6dB4.pdb2	1a6dB2.pdb2	110.95
1a6dB4.pdb2	1a6dB3.pdb2	1.9
1a6dB4.pdb2	1a6dA2.pdb2	2631.05
1a6dB4.pdb2	1a6dB1.pdb2	110.95
1a6dA4.pdb2	1a6dA2.pdb2	53.6
1a6dA4.pdb2	1a6dB1.pdb2	2631.05
1a6dA4.pdb2	1a6dA1.pdb2	53.6
1a6dB2.pdb2	1a6dB3.pdb2	110.95
1a6dB2.pdb2	1a6dA2.pdb2	2224.55
1a6dB2.pdb2	1a6dB1.pdb2	1.9
1a6dB3.pdb2	1a6dB1.pdb2	110.95
1a6dB3.pdb2	1a6dA1.pdb2	2631.05
1a6dB1.pdb2	1a6dA1.pdb2	2224.55
2a6kP1.pdb2	2a6kL1.pdb2	94.15
2a6kP1.pdb2	2a6kH1.pdb2	354.6
2a6kL1.pdb2	2a6kH1.pdb2	1818.9
3a6qA1.pdb1	3a6qB1.pdb1	1109.25
2a6dA1.pdb2	2a6dB1.pdb2	1761.25
2a6dA1.pdb2	2a6dP1.pdb2	256.35
2a6dB1.pdb2	2a6dP1.pdb2	132.65
1a6jB1.pdb1	1a6jA2.pdb1	500.6
1a6jB1.pdb1	1a6jA1.pdb1	1113.15
1a6jB1.pdb1	1a6jB2.pdb1	172.0
1a6jA2.pdb1	1a6jB2.pdb1	1113.15
1a6jA1.pdb1	1a6jB2.pdb1	500.6
1a6fA2.pdb2	1a6fA1.pdb2	370.2
4a6sD1.pdb2	4a6sC1.pdb2	1019.95
3a6mB1.pdb1	3a6mA1.pdb1	3050.5
3a6zC1.pdb1	3a6zA1.pdb1	1053.3
2a6cA1.pdb1	2a6cA2.pdb1	947.6
3a6gE1.pdb1	3a6gC1.pdb1	181.9
3a6gE1.pdb1	3a6gD1.pdb1	1915.5
3a6gE1.pdb1	3a6gA1.pdb1	181.65
3a6gE1.pdb1	3a6gF1.pdb1	1414.2
3a6gC1.pdb1	3a6gD1.pdb1	1391.75
3a6gC1.pdb1	3a6gA1.pdb1	175.2
3a6gC1.pdb1	3a6gB1.pdb1	1918.25
3a6gD1.pdb1	3a6gB1.pdb1	173.1
3a6gD1.pdb1	3a6gF1.pdb1	183.15
3a6gA1.pdb1	3a6gB1.pdb1	1385.75
3a6gA1.pdb1	3a6gF1.pdb1	1953.05
3a6gB1.pdb1	3a6gF1.pdb1	171.8
4a6jI1.pdb1	4a6jH1.pdb1	306.45
4a6jI1.pdb1	4a6jG1.pdb1	1270.4
4a6jI1.pdb1	4a6jJ1.pdb1	307.05
4a6jE1.pdb1	4a6jC1.pdb1	1270.25
4a6jE1.pdb1	4a6jF1.pdb1	306.95
4a6jE1.pdb1	4a6jD1.pdb1	306.5
4a6jE1.pdb1	4a6jG1.pdb1	1269.7
4a6jH1.pdb1	4a6jF1.pdb1	1269.4
4a6jH1.pdb1	4a6jG1.pdb1	306.9
4a6jH1.pdb1	4a6jJ1.pdb1	1269.55
4a6jC1.pdb1	4a6jD1.pdb1	306.85
4a6jC1.pdb1	4a6jB1.pdb1	306.9
4a6jC1.pdb1	4a6jA1.pdb1	1269.9
4a6jF1.pdb1	4a6jD1.pdb1	1269.55
4a6jF1.pdb1	4a6jG1.pdb1	306.65
4a6jD1.pdb1	4a6jB1.pdb1	1269.1
4a6jB1.pdb1	4a6jA1.pdb1	306.6
3a6bH1.pdb1	3a6bY1.pdb1	573.65
3a6bH1.pdb1	3a6bL1.pdb1	742.6
3a6bY1.pdb1	3a6bL1.pdb1	351.85
2a6eP1.pdb2	2a6eN1.pdb2	3819.6
2a6eP1.pdb2	2a6eM1.pdb2	1539.35
2a6eN1.pdb2	2a6eM1.pdb2	8668.8
2a6eN1.pdb2	2a6eO1.pdb2	2339.7
2a6eN1.pdb2	2a6eK1.pdb2	5.05
2a6eN1.pdb2	2a6eL1.pdb2	1112.75
2a6eM1.pdb2	2a6eO1.pdb2	231.6
2a6eM1.pdb2	2a6eK1.pdb2	1979.8
2a6eM1.pdb2	2a6eL1.pdb2	184.0
2a6eK1.pdb2	2a6eL1.pdb2	1612.0
4a6uB1.pdb1	4a6uA1.pdb1	1944.85
3a6rB1.pdb1	3a6rA1.pdb1	1155.55
3a6hF1.pdb1	3a6hD1.pdb1	164.45
3a6hF1.pdb1	3a6hE1.pdb1	1415.5
3a6hF1.pdb1	3a6hB1.pdb1	158.9
3a6hF1.pdb1	3a6hA1.pdb1	1912.65
3a6hC1.pdb1	3a6hD1.pdb1	1405.15
3a6hC1.pdb1	3a6hE1.pdb1	159.95
3a6hC1.pdb1	3a6hB1.pdb1	1908.85
3a6hC1.pdb1	3a6hA1.pdb1	161.7
3a6hD1.pdb1	3a6hE1.pdb1	1872.9
3a6hD1.pdb1	3a6hB1.pdb1	179.15
3a6hE1.pdb1	3a6hA1.pdb1	161.45
3a6hB1.pdb1	3a6hA1.pdb1	1429.85
5a6bD1.pdb2	5a6bC1.pdb2	3190.85
1a6eB2.pdb2	1a6eA2.pdb2	2206.75
1a6eB2.pdb2	1a6eB4.pdb2	108.0
1a6eB2.pdb2	1a6eB3.pdb2	108.0
1a6eB2.pdb2	1a6eA3.pdb2	2492.35
1a6eB2.pdb2	1a6eB1.pdb2	1.8
1a6eA2.pdb2	1a6eB4.pdb2	2492.35
1a6eA2.pdb2	1a6eA3.pdb2	56.7
1a6eA2.pdb2	1a6eA4.pdb2	56.7
1a6eA1.pdb2	1a6eB3.pdb2	2492.35
1a6eA1.pdb2	1a6eA3.pdb2	56.7
1a6eA1.pdb2	1a6eA4.pdb2	56.7
1a6eA1.pdb2	1a6eB1.pdb2	2206.75
1a6eB4.pdb2	1a6eB3.pdb2	1.8
1a6eB4.pdb2	1a6eA4.pdb2	2206.75
1a6eB4.pdb2	1a6eB1.pdb2	108.0
1a6eB3.pdb2	1a6eA3.pdb2	2206.75
1a6eB3.pdb2	1a6eB1.pdb2	108.0
1a6eA4.pdb2	1a6eB1.pdb2	2492.35
5a6jB2.pdb3	5a6jD1.pdb3	3229.75
4a6aG1.pdb2	4a6aK1.pdb2	1983.8
4a6aG1.pdb2	4a6aL1.pdb2	92.45
4a6aG1.pdb2	4a6aH1.pdb2	569.65
4a6aG1.pdb2	4a6aI1.pdb2	1993.7
4a6aG1.pdb2	4a6aJ1.pdb2	213.7
4a6aK1.pdb2	4a6aL1.pdb2	574.95
4a6aK1.pdb2	4a6aH1.pdb2	217.4
4a6aK1.pdb2	4a6aI1.pdb2	1956.25
4a6aK1.pdb2	4a6aJ1.pdb2	89.6
4a6aL1.pdb2	4a6aH1.pdb2	1962.7
4a6aL1.pdb2	4a6aI1.pdb2	215.4
4a6aL1.pdb2	4a6aJ1.pdb2	1946.95
4a6aH1.pdb2	4a6aI1.pdb2	91.15
4a6aH1.pdb2	4a6aJ1.pdb2	1996.1
4a6aI1.pdb2	4a6aJ1.pdb2	569.75
4a6gC1.pdb1	4a6gA1.pdb1	1173.8
2a6jA1.pdb3	2a6jB1.pdb3	1979.4
3a6fC1.pdb1	3a6fB1.pdb1	1917.25
3a6fC1.pdb1	3a6fE1.pdb1	183.1
3a6fC1.pdb1	3a6fA1.pdb1	181.25
3a6fC1.pdb1	3a6fD1.pdb1	1393.8
3a6fB1.pdb1	3a6fF1.pdb1	173.6
3a6fB1.pdb1	3a6fA1.pdb1	1392.4
3a6fB1.pdb1	3a6fD1.pdb1	185.2
3a6fF1.pdb1	3a6fE1.pdb1	1373.5
3a6fF1.pdb1	3a6fA1.pdb1	1972.45
3a6fF1.pdb1	3a6fD1.pdb1	178.15
3a6fE1.pdb1	3a6fA1.pdb1	177.25
3a6fE1.pdb1	3a6fD1.pdb1	1943.05
3a6cY1.pdb1	3a6cL1.pdb1	363.25
3a6cY1.pdb1	3a6cH1.pdb1	569.15
3a6cL1.pdb1	3a6cH1.pdb1	746.65
4a6eA2.pdb1	4a6eA1.pdb1	3380.9
4a63G1.pdb4	4a63H1.pdb4	736.7
4a62D1.pdb2	4a62B1.pdb2	632.1
4a6yL1.pdb2	4a6yH1.pdb2	1904.25
2a6qD1.pdb2	2a6qC1.pdb2	1451.85
2a6qD1.pdb2	2a6qF1.pdb2	138.05
2a6qC1.pdb2	2a6qF1.pdb2	1577.9
5a6oB1.pdb1	5a6oA1.pdb1	2178.15
1a6aC2.pdb2	1a6aA2.pdb2	682.95
1a6aC2.pdb2	1a6aB2.pdb2	686.2
1a6aB1.pdb2	1a6aA2.pdb2	432.85
1a6aB1.pdb2	1a6aB2.pdb2	208.1
1a6aB1.pdb2	1a6aA1.pdb2	2268.05
1a6aB1.pdb2	1a6aC1.pdb2	686.2
1a6aA2.pdb2	1a6aB2.pdb2	2268.0
1a6aA2.pdb2	1a6aA1.pdb2	90.65
1a6aB2.pdb2	1a6aA1.pdb2	432.9
1a6aA1.pdb2	1a6aC1.pdb2	683.0
5a6bA1.pdb1	5a6bB1.pdb1	3149.4
1a6eA6.pdb1	1a6eB8.pdb1	2492.3
1a6eA6.pdb1	1a6eA2.pdb1	724.2
1a6eA6.pdb1	1a6eA7.pdb1	56.65
1a6eA6.pdb1	1a6eB4.pdb1	0.1
1a6eA6.pdb1	1a6eA8.pdb1	56.65
1a6eA6.pdb1	1a6eB6.pdb1	2206.75
1a6eB1.pdb1	1a6eA4.pdb1	2492.35
1a6eB1.pdb1	1a6eB3.pdb1	108.0
1a6eB1.pdb1	1a6eA7.pdb1	0.1
1a6eB1.pdb1	1a6eB4.pdb1	108.0
1a6eB1.pdb1	1a6eB7.pdb1	554.7
1a6eB1.pdb1	1a6eB2.pdb1	1.8
1a6eB1.pdb1	1a6eA1.pdb1	2206.75
1a6eB8.pdb1	1a6eA2.pdb1	0.1
1a6eB8.pdb1	1a6eB5.pdb1	108.0
1a6eB8.pdb1	1a6eA8.pdb1	2206.75
1a6eB8.pdb1	1a6eB7.pdb1	1.8
1a6eB8.pdb1	1a6eB2.pdb1	554.7
1a6eB8.pdb1	1a6eB6.pdb1	108.0
1a6eA2.pdb1	1a6eA4.pdb1	56.7
1a6eA2.pdb1	1a6eB4.pdb1	2492.35
1a6eA2.pdb1	1a6eA3.pdb1	56.7
1a6eA2.pdb1	1a6eB2.pdb1	2206.75
1a6eA4.pdb1	1a6eA7.pdb1	724.2
1a6eA4.pdb1	1a6eB4.pdb1	2206.75
1a6eA4.pdb1	1a6eB6.pdb1	0.1
1a6eA4.pdb1	1a6eA1.pdb1	56.7
1a6eB3.pdb1	1a6eA5.pdb1	0.1
1a6eB3.pdb1	1a6eB4.pdb1	1.8
1a6eB3.pdb1	1a6eB5.pdb1	554.7
1a6eB3.pdb1	1a6eA3.pdb1	2206.75
1a6eB3.pdb1	1a6eB2.pdb1	108.0
1a6eB3.pdb1	1a6eA1.pdb1	2492.35
1a6eA5.pdb1	1a6eA7.pdb1	56.65
1a6eA5.pdb1	1a6eB5.pdb1	2206.75
1a6eA5.pdb1	1a6eA8.pdb1	56.65
1a6eA5.pdb1	1a6eB7.pdb1	2492.3
1a6eA5.pdb1	1a6eA1.pdb1	724.2
1a6eA7.pdb1	1a6eB7.pdb1	2206.75
1a6eA7.pdb1	1a6eB6.pdb1	2492.3
1a6eB4.pdb1	1a6eB2.pdb1	108.0
1a6eB4.pdb1	1a6eB6.pdb1	554.7
1a6eB5.pdb1	1a6eA8.pdb1	2492.3
1a6eB5.pdb1	1a6eB7.pdb1	108.0
1a6eB5.pdb1	1a6eA3.pdb1	0.1
1a6eB5.pdb1	1a6eB6.pdb1	1.8
1a6eA8.pdb1	1a6eA3.pdb1	724.2
1a6eA8.pdb1	1a6eB2.pdb1	0.1
1a6eB7.pdb1	1a6eB6.pdb1	108.0
1a6eB7.pdb1	1a6eA1.pdb1	0.1
1a6eA3.pdb1	1a6eB2.pdb1	2492.35
1a6eA3.pdb1	1a6eA1.pdb1	56.7
1a6vN1.pdb3	1a6vJ1.pdb3	872.6
2a62A2.pdb1	2a62A1.pdb1	1269.5
2a6kL1.pdb3	2a6kH1.pdb3	1818.9
6a68A2.pdb1	6a68A1.pdb1	1812.9
1a68A2.pdb1	1a68A4.pdb1	697.3
1a68A2.pdb1	1a68A1.pdb1	697.3
1a68A3.pdb1	1a68A4.pdb1	697.3
1a68A3.pdb1	1a68A1.pdb1	697.3
5a6aB1.pdb1	5a6aA1.pdb1	3035.75
2a6jB1.pdb1	2a6jA1.pdb1	1979.4
2a6jB1.pdb1	2a6jL1.pdb1	158.45
2a6jB1.pdb1	2a6jH1.pdb1	10.05
2a6jL1.pdb1	2a6jH1.pdb1	2052.55
5a6sB2.pdb1	5a6sB1.pdb1	676.9
5a6sB2.pdb1	5a6sA2.pdb1	770.8
5a6sB2.pdb1	5a6sA1.pdb1	169.15
5a6sB1.pdb1	5a6sA2.pdb1	169.15
5a6sB1.pdb1	5a6sA1.pdb1	770.8
5a6sA2.pdb1	5a6sA1.pdb1	656.8
5a6iA3.pdb1	5a6iA1.pdb1	397.8
5a6iA3.pdb1	5a6iA4.pdb1	309.3
5a6iA3.pdb1	5a6iA2.pdb1	863.4
5a6iA1.pdb1	5a6iA4.pdb1	863.5
5a6iA1.pdb1	5a6iA2.pdb1	309.3
5a6iA4.pdb1	5a6iA2.pdb1	397.8
6a62A2.pdb1	6a62A1.pdb1	433.0
4a63D1.pdb2	4a63C1.pdb2	710.25
6a6fB1.pdb1	6a6fA1.pdb1	711.35
5a6jB1.pdb2	5a6jD2.pdb2	3229.75
3a60A1.pdb1	3a60B1.pdb1	1817.8
6a6wB1.pdb1	6a6wA1.pdb1	576.6
3a6rD1.pdb2	3a6rC1.pdb2	1185.0
2a6cB2.pdb3	2a6cB1.pdb3	969.5
1a6tB1.pdb1	1a6tA1.pdb1	1814.95
4a6dA2.pdb1	4a6dA1.pdb1	3502.45
5a6uB1.pdb1	5a6uG1.pdb1	124.75
5a6uB1.pdb1	5a6uA1.pdb1	969.15
5a6uG1.pdb1	5a6uA1.pdb1	1607.85
2a6mB1.pdb1	2a6mA1.pdb1	1786.65
2a6mA2.pdb2	2a6mB2.pdb2	1786.65
2a6mA2.pdb2	2a6mA1.pdb2	3.0
2a6mA2.pdb2	2a6mB1.pdb2	409.45
2a6mB2.pdb2	2a6mA1.pdb2	409.45
2a6mB2.pdb2	2a6mB1.pdb2	1476.05
2a6mA1.pdb2	2a6mB1.pdb2	1786.65
6a67B1.pdb2	6a67C1.pdb2	636.05
6a67B1.pdb2	6a67D1.pdb2	108.35
6a67C1.pdb2	6a67D1.pdb2	1636.4
2a6qB1.pdb3	2a6qE1.pdb3	151.5
2a6qB1.pdb3	2a6qF1.pdb3	380.35
2a6qB1.pdb3	2a6qC1.pdb3	124.5
2a6qB1.pdb3	2a6qA1.pdb3	1368.65
2a6qB1.pdb3	2a6qD1.pdb3	149.5
2a6qE1.pdb3	2a6qF1.pdb3	50.95
2a6qE1.pdb3	2a6qC1.pdb3	123.4
2a6qE1.pdb3	2a6qA1.pdb3	1536.75
2a6qE1.pdb3	2a6qD1.pdb3	492.2
2a6qF1.pdb3	2a6qC1.pdb3	1577.9
2a6qF1.pdb3	2a6qA1.pdb3	137.3
2a6qF1.pdb3	2a6qD1.pdb3	138.05
2a6qC1.pdb3	2a6qA1.pdb3	17.6
2a6qC1.pdb3	2a6qD1.pdb3	1451.85
2a6qA1.pdb3	2a6qD1.pdb3	177.35
2a6eF1.pdb1	2a6eD1.pdb1	3676.95
2a6eF1.pdb1	2a6eC1.pdb1	1496.4
2a6eB1.pdb1	2a6eD1.pdb1	938.5
2a6eB1.pdb1	2a6eA1.pdb1	1622.95
2a6eB1.pdb1	2a6eC1.pdb1	278.4
2a6eB1.pdb1	2a6eE1.pdb1	1.8
2a6eD1.pdb1	2a6eA1.pdb1	13.65
2a6eD1.pdb1	2a6eC1.pdb1	8910.7
2a6eD1.pdb1	2a6eE1.pdb1	2154.85
2a6eA1.pdb1	2a6eC1.pdb1	2001.05
2a6eC1.pdb1	2a6eE1.pdb1	130.0
2a69E1.pdb1	2a69D1.pdb1	2197.55
2a69E1.pdb1	2a69C1.pdb1	125.1
2a69D1.pdb1	2a69C1.pdb1	8956.25
2a69D1.pdb1	2a69B1.pdb1	940.4
2a69D1.pdb1	2a69A1.pdb1	16.55
2a69D1.pdb1	2a69F1.pdb1	3676.4
2a69C1.pdb1	2a69B1.pdb1	269.15
2a69C1.pdb1	2a69A1.pdb1	2019.65
2a69C1.pdb1	2a69F1.pdb1	1449.35
2a69B1.pdb1	2a69A1.pdb1	1623.7
3a6eE1.pdb1	3a6eD1.pdb1	1885.9
