2j51A1.pdb1	2j51A2.pdb1	1737.45
6j51c1.pdb1	6j51T1.pdb1	315.05
6j51c1.pdb1	6j51f1.pdb1	379.8
6j51c1.pdb1	6j51a1.pdb1	49.4
6j51c1.pdb1	6j51d1.pdb1	2375.45
6j51C1.pdb1	6j51B1.pdb1	1634.45
6j51C1.pdb1	6j51W1.pdb1	395.5
6j51C1.pdb1	6j51A1.pdb1	299.15
6j51C1.pdb1	6j51K1.pdb1	2020.25
6j51C1.pdb1	6j51L1.pdb1	579.75
6j51B1.pdb1	6j51N1.pdb1	373.15
6j51B1.pdb1	6j51G1.pdb1	78.0
6j51B1.pdb1	6j51T1.pdb1	713.35
6j51B1.pdb1	6j51F1.pdb1	46.0
6j51B1.pdb1	6j51W1.pdb1	678.95
6j51B1.pdb1	6j51M1.pdb1	584.45
6j51B1.pdb1	6j51A1.pdb1	9788.25
6j51B1.pdb1	6j51P1.pdb1	789.25
6j51B1.pdb1	6j51K1.pdb1	491.1
6j51B1.pdb1	6j51I1.pdb1	1509.35
6j51B1.pdb1	6j51L1.pdb1	973.7
6j51B1.pdb1	6j51D1.pdb1	223.8
6j51B1.pdb1	6j51V1.pdb1	10.3
6j51b1.pdb1	6j51N1.pdb1	336.7
6j51b1.pdb1	6j51g1.pdb1	369.4
6j51b1.pdb1	6j51T1.pdb1	186.15
6j51b1.pdb1	6j51a1.pdb1	2434.45
6j51b1.pdb1	6j51d1.pdb1	551.85
6j51e1.pdb1	6j51N1.pdb1	481.85
6j51e1.pdb1	6j51g1.pdb1	80.5
6j51e1.pdb1	6j51T1.pdb1	449.05
6j51e1.pdb1	6j51f1.pdb1	2358.2
6j51e1.pdb1	6j51M1.pdb1	24.45
6j51e1.pdb1	6j51A1.pdb1	89.35
6j51e1.pdb1	6j51a1.pdb1	620.3
6j51E1.pdb1	6j51N1.pdb1	104.55
6j51E1.pdb1	6j51T1.pdb1	50.2
6j51E1.pdb1	6j51F1.pdb1	79.7
6j51E1.pdb1	6j51A1.pdb1	2137.0
6j51N1.pdb1	6j51T1.pdb1	5314.1
6j51N1.pdb1	6j51f1.pdb1	192.5
6j51N1.pdb1	6j51W1.pdb1	310.4
6j51N1.pdb1	6j51A1.pdb1	187.0
6j51N1.pdb1	6j51a1.pdb1	431.5
6j51N1.pdb1	6j51d1.pdb1	287.3
6j5101.pdb1	6j51g1.pdb1	370.8
6j5101.pdb1	6j5111.pdb1	1664.25
6j51g1.pdb1	6j5111.pdb1	365.5
6j51g1.pdb1	6j51f1.pdb1	25.5
6j51g1.pdb1	6j51a1.pdb1	589.85
6j51g1.pdb1	6j51d1.pdb1	77.6
6j51G1.pdb1	6j51F1.pdb1	410.6
6j51G1.pdb1	6j51A1.pdb1	734.2
6j51G1.pdb1	6j51D1.pdb1	2146.0
6j51T1.pdb1	6j51f1.pdb1	128.5
6j51T1.pdb1	6j51W1.pdb1	93.9
6j51T1.pdb1	6j51A1.pdb1	683.25
6j51T1.pdb1	6j51a1.pdb1	534.3
6j51T1.pdb1	6j51P1.pdb1	456.45
6j51T1.pdb1	6j51d1.pdb1	357.0
6j5111.pdb1	6j51a1.pdb1	106.15
6j51f1.pdb1	6j51d1.pdb1	277.55
6j51F1.pdb1	6j51A1.pdb1	1949.45
6j51W1.pdb1	6j51M1.pdb1	30.15
6j51W1.pdb1	6j51A1.pdb1	823.35
6j51W1.pdb1	6j51K1.pdb1	90.7
6j51W1.pdb1	6j51L1.pdb1	292.2
6j51W1.pdb1	6j51V1.pdb1	1279.3
6j51M1.pdb1	6j51A1.pdb1	95.65
6j51A1.pdb1	6j51P1.pdb1	444.75
6j51A1.pdb1	6j51K1.pdb1	964.8
6j51A1.pdb1	6j51I1.pdb1	1523.7
6j51A1.pdb1	6j51D1.pdb1	218.9
6j51K1.pdb1	6j51L1.pdb1	13.45
6j52C1.pdb2	6j52D1.pdb2	3320.85
6j5bI1.pdb3	6j5bK1.pdb3	898.3
6j5bI1.pdb3	6j5bJ1.pdb3	443.2
6j5bI1.pdb3	6j5bH1.pdb3	451.75
6j5bK1.pdb3	6j5bJ1.pdb3	408.75
6j5bK1.pdb3	6j5bH1.pdb3	445.55
6j5bJ1.pdb3	6j5bH1.pdb3	90.95
3j5sE1.pdb1	3j5sA1.pdb1	54.65
3j5sE1.pdb1	3j5sG1.pdb1	72.65
3j5sE1.pdb1	3j5sD1.pdb1	459.45
3j5sA1.pdb1	3j5sD1.pdb1	1241.9
3j5sA1.pdb1	3j5sF1.pdb1	2953.45
3j5sG1.pdb1	3j5sD1.pdb1	253.95
3j5sH1.pdb1	3j5sD1.pdb1	176.85
3j5sB1.pdb1	3j5sD1.pdb1	199.3
3j5sB1.pdb1	3j5sI1.pdb1	295.05
3j5sD1.pdb1	3j5sF1.pdb1	1073.9
3j5sD1.pdb1	3j5sI1.pdb1	705.0
5j5qF1.pdb1	5j5qE1.pdb1	683.8
5j5qF1.pdb1	5j5qA1.pdb1	214.65
5j5qF1.pdb1	5j5qB1.pdb1	73.15
5j5qE1.pdb1	5j5qA1.pdb1	138.1
5j5qE1.pdb1	5j5qB1.pdb1	229.8
5j5qA1.pdb1	5j5qB1.pdb1	2854.0
4j5jA1.pdb1	4j5jB1.pdb1	1772.25
5j5vA1.pdb1	5j5vB1.pdb1	1194.05
5j5vA1.pdb1	5j5vC1.pdb1	15.45
5j5vB1.pdb1	5j5vC1.pdb1	941.45
2j5iL1.pdb2	2j5iK1.pdb2	1627.1
2j5iL1.pdb2	2j5iI1.pdb2	818.35
2j5iL1.pdb2	2j5iH1.pdb2	121.1
2j5iL1.pdb2	2j5iG1.pdb2	688.4
2j5iL1.pdb2	2j5iJ1.pdb2	1629.8
2j5iK1.pdb2	2j5iI1.pdb2	121.15
2j5iK1.pdb2	2j5iH1.pdb2	685.2
2j5iK1.pdb2	2j5iG1.pdb2	809.55
2j5iK1.pdb2	2j5iJ1.pdb2	1648.0
2j5iI1.pdb2	2j5iH1.pdb2	1608.35
2j5iI1.pdb2	2j5iG1.pdb2	1589.7
2j5iI1.pdb2	2j5iJ1.pdb2	683.2
2j5iH1.pdb2	2j5iG1.pdb2	1602.9
2j5iH1.pdb2	2j5iJ1.pdb2	811.85
2j5iG1.pdb2	2j5iJ1.pdb2	117.7
2j59B1.pdb2	2j59N1.pdb2	801.5
6j5dL1.pdb1	6j5dA1.pdb1	295.4
6j5dL1.pdb1	6j5dH1.pdb1	791.2
6j5dA1.pdb1	6j5dH1.pdb1	348.8
2j57I1.pdb2	2j57C1.pdb2	302.3
2j57I1.pdb2	2j57N1.pdb2	1428.45
2j57I1.pdb2	2j57G1.pdb2	668.35
2j57I1.pdb2	2j57D1.pdb2	26.55
2j57I1.pdb2	2j57K1.pdb2	1643.9
2j57C1.pdb2	2j57G1.pdb2	18.6
2j57C1.pdb2	2j57K1.pdb2	477.2
2j57N1.pdb2	2j57G1.pdb2	1628.8
2j57N1.pdb2	2j57D1.pdb2	488.95
2j57G1.pdb2	2j57D1.pdb2	316.0
2j57G1.pdb2	2j57K1.pdb2	1416.7
6j5gL1.pdb1	6j5gA1.pdb1	317.5
6j5gL1.pdb1	6j5gH1.pdb1	766.05
6j5gH2.pdb1	6j5gL2.pdb1	766.1
6j5gH2.pdb1	6j5gA2.pdb1	357.35
6j5gL2.pdb1	6j5gA2.pdb1	317.45
6j5gA1.pdb1	6j5gA2.pdb1	1303.15
6j5gA1.pdb1	6j5gH1.pdb1	357.35
6j54K1.pdb1	6j54u1.pdb1	388.75
6j54K1.pdb1	6j54R1.pdb1	1426.1
6j54K1.pdb1	6j54L1.pdb1	1416.2
6j54K1.pdb1	6j54Q1.pdb1	14.25
6j54k1.pdb1	6j54a1.pdb1	281.05
6j54u1.pdb1	6j54R1.pdb1	331.3
6j54u1.pdb1	6j54M1.pdb1	330.55
6j54u1.pdb1	6j54N1.pdb1	306.6
6j54u1.pdb1	6j54e1.pdb1	40.2
6j54u1.pdb1	6j54O1.pdb1	194.6
6j54u1.pdb1	6j54P1.pdb1	266.8
6j54u1.pdb1	6j54L1.pdb1	332.7
6j54u1.pdb1	6j54Q1.pdb1	258.05
6j54R1.pdb1	6j54P1.pdb1	14.0
6j54R1.pdb1	6j54L1.pdb1	9.2
6j54R1.pdb1	6j54Q1.pdb1	1499.1
6j54b1.pdb1	6j54f1.pdb1	473.55
6j54b1.pdb1	6j54a1.pdb1	562.65
6j54b1.pdb1	6j54g1.pdb1	114.4
6j54f1.pdb1	6j54d1.pdb1	112.2
6j54f1.pdb1	6j54e1.pdb1	4.5
6j54f1.pdb1	6j54a1.pdb1	747.9
6j54f1.pdb1	6j54g1.pdb1	18.45
6j54d1.pdb1	6j54a1.pdb1	259.2
6j54d1.pdb1	6j5481.pdb1	38.6
6j54M1.pdb1	6j54N1.pdb1	1496.2
6j54M1.pdb1	6j54a1.pdb1	516.9
6j54M1.pdb1	6j54L1.pdb1	1405.85
6j54M1.pdb1	6j5481.pdb1	11.0
6j54M1.pdb1	6j54i1.pdb1	20.1
6j54N1.pdb1	6j54a1.pdb1	512.05
6j54N1.pdb1	6j54O1.pdb1	1489.9
6j54N1.pdb1	6j5481.pdb1	23.5
6j54e1.pdb1	6j54g1.pdb1	374.1
6j54a1.pdb1	6j54O1.pdb1	227.7
6j54a1.pdb1	6j54L1.pdb1	362.2
6j54a1.pdb1	6j5481.pdb1	1271.6
6j54a1.pdb1	6j54i1.pdb1	496.65
6j54O1.pdb1	6j54P1.pdb1	1370.75
6j54P1.pdb1	6j54Q1.pdb1	1354.3
6j5481.pdb1	6j54i1.pdb1	410.7
2j5bB1.pdb1	2j5bA1.pdb1	1005.05
5j5cA1.pdb1	5j5cB1.pdb1	893.6
5j50G1.pdb2	5j50F1.pdb2	403.45
5j50G1.pdb2	5j50H1.pdb2	537.55
5j50G1.pdb2	5j50E1.pdb2	293.55
5j50F1.pdb2	5j50H1.pdb2	35.55
5j50F1.pdb2	5j50E1.pdb2	526.15
5j50H1.pdb2	5j50E1.pdb2	394.45
5j50C1.pdb1	5j50A1.pdb1	291.85
5j50C1.pdb1	5j50B1.pdb1	397.85
5j50C1.pdb1	5j50D1.pdb1	518.95
5j50A1.pdb1	5j50B1.pdb1	536.75
5j50A1.pdb1	5j50D1.pdb1	414.3
5j50B1.pdb1	5j50D1.pdb1	46.35
2j5tF1.pdb2	2j5tH1.pdb2	430.25
2j5tF1.pdb2	2j5tE1.pdb2	2132.95
2j5tH1.pdb2	2j5tG1.pdb2	2134.35
2j5tG1.pdb2	2j5tE1.pdb2	437.25
6j58A1.pdb1	6j58B1.pdb1	1909.35
5j5hG1.pdb2	5j5hH1.pdb2	1578.9
5j5hG1.pdb2	5j5hF1.pdb2	1620.4
5j5hH1.pdb2	5j5hI1.pdb2	1451.0
5j5hJ1.pdb2	5j5hI1.pdb2	1376.6
5j5hJ1.pdb2	5j5hF1.pdb2	1561.15
6j5bA1.pdb1	6j5bB1.pdb1	406.3
6j5bA1.pdb1	6j5bU1.pdb1	437.3
6j5bA1.pdb1	6j5bD1.pdb1	35.05
6j5bB1.pdb1	6j5bU1.pdb1	894.6
6j5bB1.pdb1	6j5bD1.pdb1	443.2
6j5bU1.pdb1	6j5bD1.pdb1	408.7
6j5zB1.pdb1	6j5zA1.pdb1	1917.2
4j55B1.pdb1	4j55A1.pdb1	1791.5
2j5dB1.pdb1	2j5dA1.pdb1	713.4
5j5fF1.pdb2	5j5fG1.pdb2	1561.35
5j5fF1.pdb2	5j5fJ1.pdb2	1538.25
5j5fH1.pdb2	5j5fG1.pdb2	1684.9
5j5fH1.pdb2	5j5fI1.pdb2	1613.2
5j5fI1.pdb2	5j5fJ1.pdb2	1637.45
2j59P1.pdb3	2j59D1.pdb3	813.3
2j5sB2.pdb1	2j5sA3.pdb1	5.05
2j5sB2.pdb1	2j5sB3.pdb1	1357.95
2j5sB2.pdb1	2j5sA2.pdb1	1124.9
2j5sB2.pdb1	2j5sB1.pdb1	1358.0
2j5sB2.pdb1	2j5sA1.pdb1	584.25
2j5sA3.pdb1	2j5sB3.pdb1	1124.85
2j5sA3.pdb1	2j5sA2.pdb1	1362.2
2j5sA3.pdb1	2j5sB1.pdb1	584.25
2j5sA3.pdb1	2j5sA1.pdb1	1362.15
2j5sB3.pdb1	2j5sA2.pdb1	584.2
2j5sB3.pdb1	2j5sB1.pdb1	1358.0
2j5sB3.pdb1	2j5sA1.pdb1	5.05
2j5sA2.pdb1	2j5sB1.pdb1	5.1
2j5sA2.pdb1	2j5sA1.pdb1	1362.2
2j5sB1.pdb1	2j5sA1.pdb1	1124.9
6j5cA1.pdb1	6j5cA2.pdb1	1417.7
2j5qC1.pdb1	2j5qA1.pdb1	127.25
2j5qC1.pdb1	2j5qD1.pdb1	2084.6
2j5qC1.pdb1	2j5qB1.pdb1	663.65
2j5qA1.pdb1	2j5qD1.pdb1	678.1
2j5qA1.pdb1	2j5qB1.pdb1	2149.6
2j5qD1.pdb1	2j5qB1.pdb1	129.0
1j5sB1.pdb1	1j5sC1.pdb1	1964.4
1j5sB1.pdb1	1j5sA1.pdb1	2016.75
1j5sC1.pdb1	1j5sA1.pdb1	2068.85
5j51G1.pdb2	5j51E1.pdb2	292.05
5j51G1.pdb2	5j51F1.pdb2	410.3
5j51G1.pdb2	5j51H1.pdb2	531.0
5j51E1.pdb2	5j51F1.pdb2	542.55
5j51E1.pdb2	5j51H1.pdb2	412.95
5j51F1.pdb2	5j51H1.pdb2	44.25
6j5jE1.pdb1	6j5jB1.pdb1	1847.7
6j5jE1.pdb1	6j5jJ1.pdb1	113.1
6j5jE1.pdb1	6j5jA1.pdb1	1802.55
6j5jE1.pdb1	6j5jS1.pdb1	146.15
6j5jE1.pdb1	6j5jG1.pdb1	454.3
6j5je1.pdb1	6j5jf1.pdb1	4.45
6j5je1.pdb1	6j5jg1.pdb1	374.55
6j5je1.pdb1	6j5ju1.pdb1	40.1
6j5j81.pdb1	6j5jb1.pdb1	183.6
6j5j81.pdb1	6j5jM1.pdb1	11.1
6j5j81.pdb1	6j5jd1.pdb1	185.75
6j5j81.pdb1	6j5ja1.pdb1	1231.5
6j5j81.pdb1	6j5jc1.pdb1	80.65
6j5j81.pdb1	6j5ji1.pdb1	410.9
6j5j81.pdb1	6j5jN1.pdb1	23.55
6j5jB1.pdb1	6j5jS1.pdb1	887.95
6j5jB1.pdb1	6j5jF1.pdb1	2080.0
6j5jB1.pdb1	6j5jG1.pdb1	178.1
6j5jb1.pdb1	6j5jd1.pdb1	1963.65
6j5jb1.pdb1	6j5ja1.pdb1	632.65
6j5jb1.pdb1	6j5jA1.pdb1	300.05
6j5jb1.pdb1	6j5jS1.pdb1	844.95
6j5jb1.pdb1	6j5jc1.pdb1	1208.65
6j5jb1.pdb1	6j5jf1.pdb1	469.0
6j5jb1.pdb1	6j5jg1.pdb1	114.55
6j5jH1.pdb1	6j5jM1.pdb1	108.7
6j5jH1.pdb1	6j5jL1.pdb1	37.15
6j5jH1.pdb1	6j5jK1.pdb1	0.15
6j5jH1.pdb1	6j5jP1.pdb1	57.55
6j5jH1.pdb1	6j5jI1.pdb1	1133.85
6j5jH1.pdb1	6j5jN1.pdb1	167.15
6j5jH1.pdb1	6j5jO1.pdb1	222.8
6j5jH1.pdb1	6j5jG1.pdb1	1005.75
6j5jJ1.pdb1	6j5jD1.pdb1	1008.4
6j5jJ1.pdb1	6j5jA1.pdb1	296.3
6j5jJ1.pdb1	6j5jC1.pdb1	476.6
6j5jJ1.pdb1	6j5jF1.pdb1	167.0
6j5jJ1.pdb1	6j5jG1.pdb1	445.5
6j5jM1.pdb1	6j5jL1.pdb1	1405.5
6j5jM1.pdb1	6j5ja1.pdb1	518.25
6j5jM1.pdb1	6j5ji1.pdb1	20.25
6j5jM1.pdb1	6j5jN1.pdb1	1495.8
6j5jM1.pdb1	6j5ju1.pdb1	331.8
6j5jL1.pdb1	6j5jR1.pdb1	9.05
6j5jL1.pdb1	6j5ja1.pdb1	361.45
6j5jL1.pdb1	6j5jK1.pdb1	1416.9
6j5jL1.pdb1	6j5jI1.pdb1	46.8
6j5jL1.pdb1	6j5ju1.pdb1	332.3
6j5jR1.pdb1	6j5jQ1.pdb1	1504.9
6j5jR1.pdb1	6j5jK1.pdb1	1426.5
6j5jR1.pdb1	6j5jP1.pdb1	23.75
6j5jR1.pdb1	6j5jG1.pdb1	80.65
6j5jR1.pdb1	6j5ju1.pdb1	331.0
6j5jD1.pdb1	6j5jA1.pdb1	2249.3
6j5jD1.pdb1	6j5jc1.pdb1	5.6
6j5jD1.pdb1	6j5jC1.pdb1	1874.5
6j5jD1.pdb1	6j5jF1.pdb1	31.8
6j5jD1.pdb1	6j5jG1.pdb1	623.65
6j5jd1.pdb1	6j5ja1.pdb1	258.55
6j5jd1.pdb1	6j5jA1.pdb1	117.0
6j5jd1.pdb1	6j5jc1.pdb1	423.1
6j5jd1.pdb1	6j5jf1.pdb1	112.25
6j5jQ1.pdb1	6j5jK1.pdb1	25.35
6j5jQ1.pdb1	6j5jP1.pdb1	1344.1
6j5jQ1.pdb1	6j5jG1.pdb1	92.05
6j5jQ1.pdb1	6j5ju1.pdb1	258.4
6j5ja1.pdb1	6j5jk1.pdb1	280.75
6j5ja1.pdb1	6j5ji1.pdb1	495.6
6j5ja1.pdb1	6j5jf1.pdb1	748.0
6j5ja1.pdb1	6j5jN1.pdb1	512.9
6j5ja1.pdb1	6j5jO1.pdb1	227.75
6j5jA1.pdb1	6j5jS1.pdb1	813.5
6j5jA1.pdb1	6j5jc1.pdb1	272.75
6j5jA1.pdb1	6j5jG1.pdb1	571.95
6j5jS1.pdb1	6j5jc1.pdb1	171.55
6j5jS1.pdb1	6j5jC1.pdb1	151.55
6j5jS1.pdb1	6j5jF1.pdb1	111.6
6j5jK1.pdb1	6j5jI1.pdb1	83.15
6j5jK1.pdb1	6j5jG1.pdb1	29.2
6j5jK1.pdb1	6j5ju1.pdb1	388.85
6j5jP1.pdb1	6j5jO1.pdb1	1365.3
6j5jP1.pdb1	6j5jG1.pdb1	99.7
6j5jP1.pdb1	6j5ju1.pdb1	266.4
6j5jC1.pdb1	6j5jF1.pdb1	2379.1
6j5jC1.pdb1	6j5jG1.pdb1	333.9
6j5jI1.pdb1	6j5jG1.pdb1	970.15
6j5jF1.pdb1	6j5jG1.pdb1	374.25
6j5jf1.pdb1	6j5jg1.pdb1	18.6
6j5jN1.pdb1	6j5jO1.pdb1	1493.75
6j5jN1.pdb1	6j5ju1.pdb1	306.6
6j5jO1.pdb1	6j5jG1.pdb1	5.7
6j5jO1.pdb1	6j5ju1.pdb1	194.7
6j56B1.pdb2	6j56D1.pdb2	827.35
