4totA1.pdb1	4totE1.pdb1	86.75
4tofB4.pdb1	4tofA4.pdb1	857.2
4tofB4.pdb1	4tofB5.pdb1	476.9
4tofB4.pdb1	4tofC4.pdb1	29.35
4tofA6.pdb1	4tofD4.pdb1	29.25
4tofA6.pdb1	4tofB6.pdb1	857.1
4tofA6.pdb1	4tofD6.pdb1	462.65
4tofA6.pdb1	4tofC4.pdb1	482.05
4tofA6.pdb1	4tofC3.pdb1	460.45
4tofD4.pdb1	4tofA4.pdb1	462.7
4tofD4.pdb1	4tofC2.pdb1	474.35
4tofD4.pdb1	4tofC4.pdb1	483.6
4tofD4.pdb1	4tofD2.pdb1	843.2
4tofA1.pdb1	4tofC5.pdb1	460.5
4tofA1.pdb1	4tofB1.pdb1	857.2
4tofA1.pdb1	4tofC2.pdb1	482.05
4tofA1.pdb1	4tofB2.pdb1	482.6
4tofA1.pdb1	4tofD1.pdb1	462.7
4tofA1.pdb1	4tofD2.pdb1	29.25
4tofC6.pdb1	4tofB6.pdb1	29.35
4tofC6.pdb1	4tofD3.pdb1	474.35
4tofC6.pdb1	4tofA5.pdb1	482.05
4tofC6.pdb1	4tofD6.pdb1	483.6
4tofC6.pdb1	4tofA3.pdb1	460.55
4tofC6.pdb1	4tofC1.pdb1	854.0
4tofB6.pdb1	4tofA5.pdb1	482.6
4tofB6.pdb1	4tofB5.pdb1	476.85
4tofB6.pdb1	4tofD6.pdb1	483.0
4tofD3.pdb1	4tofB3.pdb1	483.0
4tofD3.pdb1	4tofD6.pdb1	843.2
4tofD3.pdb1	4tofA2.pdb1	29.3
4tofD3.pdb1	4tofA3.pdb1	462.65
4tofD3.pdb1	4tofC3.pdb1	483.6
4tofB3.pdb1	4tofB1.pdb1	476.9
4tofB3.pdb1	4tofB2.pdb1	476.85
4tofB3.pdb1	4tofA2.pdb1	482.65
4tofB3.pdb1	4tofA3.pdb1	857.2
4tofB3.pdb1	4tofC3.pdb1	29.35
4tofA4.pdb1	4tofB5.pdb1	482.65
4tofA4.pdb1	4tofC5.pdb1	482.05
4tofA4.pdb1	4tofD5.pdb1	29.25
4tofA4.pdb1	4tofC2.pdb1	460.5
4tofA5.pdb1	4tofB5.pdb1	857.2
4tofA5.pdb1	4tofD6.pdb1	29.25
4tofA5.pdb1	4tofD5.pdb1	462.7
4tofA5.pdb1	4tofC1.pdb1	460.5
4tofB5.pdb1	4tofC5.pdb1	29.4
4tofB5.pdb1	4tofD5.pdb1	483.05
4tofD6.pdb1	4tofC3.pdb1	474.35
4tofC5.pdb1	4tofD5.pdb1	483.7
4tofC5.pdb1	4tofC2.pdb1	854.0
4tofC5.pdb1	4tofD1.pdb1	474.4
4tofB1.pdb1	4tofB2.pdb1	476.85
4tofB1.pdb1	4tofD1.pdb1	483.0
4tofB1.pdb1	4tofA3.pdb1	482.6
4tofB1.pdb1	4tofC1.pdb1	29.4
4tofD5.pdb1	4tofD1.pdb1	843.3
4tofD5.pdb1	4tofC1.pdb1	474.4
4tofC2.pdb1	4tofB2.pdb1	29.35
4tofC2.pdb1	4tofD2.pdb1	483.6
4tofB2.pdb1	4tofD2.pdb1	483.0
4tofB2.pdb1	4tofA2.pdb1	857.15
4tofC4.pdb1	4tofD2.pdb1	474.35
4tofC4.pdb1	4tofA2.pdb1	460.5
4tofC4.pdb1	4tofC3.pdb1	854.0
4tofD1.pdb1	4tofA3.pdb1	29.25
4tofD1.pdb1	4tofC1.pdb1	483.7
4tofD2.pdb1	4tofA2.pdb1	462.7
4tofA2.pdb1	4tofC3.pdb1	482.05
4tofA3.pdb1	4tofC1.pdb1	482.05
1toqE1.pdb7	1toqG1.pdb7	281.4
1toqE1.pdb7	1toqH1.pdb7	415.0
1toqE1.pdb7	1toqF1.pdb7	529.0
1toqG1.pdb7	1toqH1.pdb7	534.2
1toqG1.pdb7	1toqF1.pdb7	408.15
1toqH1.pdb7	1toqF1.pdb7	39.9
5tojC1.pdb1	5tojE1.pdb1	447.05
5tojC1.pdb1	5tojA1.pdb1	2851.9
5tojC1.pdb1	5tojF1.pdb1	717.95
5tojC1.pdb1	5tojB1.pdb1	2816.7
5tojE1.pdb1	5tojB1.pdb1	752.4
5tojA1.pdb1	5tojD1.pdb1	744.3
5tojA1.pdb1	5tojF1.pdb1	458.65
5tojA1.pdb1	5tojB1.pdb1	2742.45
5tojD1.pdb1	5tojB1.pdb1	452.2
5tokD1.pdb1	5tokB1.pdb1	729.8
5tokD1.pdb1	5tokC1.pdb1	459.55
5tokE1.pdb1	5tokA1.pdb1	757.25
5tokE1.pdb1	5tokB1.pdb1	447.45
5tokA1.pdb1	5tokB1.pdb1	2519.2
5tokA1.pdb1	5tokC1.pdb1	2773.2
5tokA1.pdb1	5tokF1.pdb1	470.5
5tokB1.pdb1	5tokC1.pdb1	2561.45
5tokC1.pdb1	5tokF1.pdb1	757.85
4tocC1.pdb1	4tocL1.pdb1	466.5
4tocC1.pdb1	4tocB1.pdb1	472.65
4tocC1.pdb1	4tocD1.pdb1	853.4
4tocC1.pdb1	4tocK1.pdb1	456.85
4tocC1.pdb1	4tocS1.pdb1	17.45
4tocC1.pdb1	4tocU1.pdb1	477.45
4tocN1.pdb1	4tocM1.pdb1	856.6
4tocN1.pdb1	4tocX1.pdb1	526.15
4tocN1.pdb1	4tocP1.pdb1	455.5
4tocN1.pdb1	4tocT1.pdb1	456.55
4tocN1.pdb1	4tocR1.pdb1	17.45
4tocN1.pdb1	4tocO1.pdb1	462.3
4tocI1.pdb1	4tocJ1.pdb1	855.65
4tocI1.pdb1	4tocW1.pdb1	17.9
4tocI1.pdb1	4tocP1.pdb1	463.9
4tocI1.pdb1	4tocQ1.pdb1	542.2
4tocI1.pdb1	4tocO1.pdb1	452.45
4tocI1.pdb1	4tocG1.pdb1	459.6
4tocM1.pdb1	4tocL1.pdb1	466.0
4tocM1.pdb1	4tocX1.pdb1	453.05
4tocM1.pdb1	4tocK1.pdb1	542.5
4tocM1.pdb1	4tocT1.pdb1	467.65
4tocM1.pdb1	4tocA1.pdb1	13.1
4tocJ1.pdb1	4tocV1.pdb1	16.15
4tocJ1.pdb1	4tocQ1.pdb1	475.45
4tocJ1.pdb1	4tocE1.pdb1	461.8
4tocJ1.pdb1	4tocG1.pdb1	545.05
4tocJ1.pdb1	4tocF1.pdb1	546.55
4tocL1.pdb1	4tocB1.pdb1	463.4
4tocL1.pdb1	4tocX1.pdb1	12.85
4tocL1.pdb1	4tocK1.pdb1	854.05
4tocL1.pdb1	4tocA1.pdb1	477.4
4tocB1.pdb1	4tocD1.pdb1	462.0
4tocB1.pdb1	4tocA1.pdb1	852.65
4tocB1.pdb1	4tocF1.pdb1	13.55
4tocB1.pdb1	4tocH1.pdb1	479.85
4tocX1.pdb1	4tocW1.pdb1	851.6
4tocX1.pdb1	4tocA1.pdb1	477.1
4tocX1.pdb1	4tocO1.pdb1	537.1
4tocV1.pdb1	4tocQ1.pdb1	478.75
4tocV1.pdb1	4tocS1.pdb1	448.8
4tocV1.pdb1	4tocR1.pdb1	467.05
4tocV1.pdb1	4tocE1.pdb1	467.65
4tocV1.pdb1	4tocU1.pdb1	856.95
4tocW1.pdb1	4tocA1.pdb1	473.35
4tocW1.pdb1	4tocO1.pdb1	479.25
4tocW1.pdb1	4tocG1.pdb1	457.85
4tocW1.pdb1	4tocH1.pdb1	468.2
4tocD1.pdb1	4tocE1.pdb1	469.0
4tocD1.pdb1	4tocU1.pdb1	541.55
4tocD1.pdb1	4tocF1.pdb1	462.15
4tocD1.pdb1	4tocH1.pdb1	10.2
4tocP1.pdb1	4tocQ1.pdb1	551.85
4tocP1.pdb1	4tocT1.pdb1	14.8
4tocP1.pdb1	4tocR1.pdb1	455.15
4tocP1.pdb1	4tocO1.pdb1	857.15
4tocQ1.pdb1	4tocR1.pdb1	854.1
4tocQ1.pdb1	4tocE1.pdb1	13.0
4tocK1.pdb1	4tocT1.pdb1	540.85
4tocK1.pdb1	4tocS1.pdb1	475.15
4tocK1.pdb1	4tocU1.pdb1	16.1
4tocT1.pdb1	4tocS1.pdb1	850.0
4tocT1.pdb1	4tocR1.pdb1	456.1
4tocS1.pdb1	4tocR1.pdb1	556.7
4tocS1.pdb1	4tocU1.pdb1	458.85
4tocA1.pdb1	4tocH1.pdb1	470.05
4tocE1.pdb1	4tocU1.pdb1	549.3
4tocE1.pdb1	4tocF1.pdb1	856.15
4tocO1.pdb1	4tocG1.pdb1	13.8
4tocG1.pdb1	4tocF1.pdb1	466.35
4tocG1.pdb1	4tocH1.pdb1	853.4
4tocF1.pdb1	4tocH1.pdb1	459.5
3togB1.pdb1	3togA1.pdb1	1819.65
5totA1.pdb1	5totB1.pdb1	3219.7
1to4D1.pdb2	1to4C1.pdb2	625.6
5tovB1.pdb1	5tovA2.pdb1	378.45
5tovB1.pdb1	5tovA1.pdb1	1347.15
5tovB1.pdb1	5tovB2.pdb1	2401.45
5tovA2.pdb1	5tovA1.pdb1	1423.3
5tovA2.pdb1	5tovB2.pdb1	1347.2
5tovA1.pdb1	5tovB2.pdb1	378.5
3to9A3.pdb2	3to9A2.pdb2	840.65
3to9A3.pdb2	3to9A1.pdb2	838.05
3to9A2.pdb2	3to9A1.pdb2	840.25
3torD1.pdb1	3torA1.pdb1	1448.05
3todA1.pdb1	3todB1.pdb1	266.05
4toeD1.pdb1	4toeH1.pdb1	22.1
4toeD1.pdb1	4toeF1.pdb1	486.65
4toeD1.pdb1	4toeU1.pdb1	461.0
4toeD1.pdb1	4toeC1.pdb1	903.7
4toeD1.pdb1	4toeB1.pdb1	491.1
4toeD1.pdb1	4toeE1.pdb1	456.4
4toeR1.pdb1	4toeN1.pdb1	15.7
4toeR1.pdb1	4toeQ1.pdb1	905.35
4toeR1.pdb1	4toeT1.pdb1	485.65
4toeR1.pdb1	4toeP1.pdb1	488.65
4toeR1.pdb1	4toeV1.pdb1	458.15
4toeR1.pdb1	4toeS1.pdb1	462.7
4toeM1.pdb1	4toeK1.pdb1	464.1
4toeM1.pdb1	4toeN1.pdb1	902.7
4toeM1.pdb1	4toeT1.pdb1	464.55
4toeM1.pdb1	4toeX1.pdb1	489.05
4toeM1.pdb1	4toeA1.pdb1	16.1
4toeM1.pdb1	4toeL1.pdb1	486.5
4toeK1.pdb1	4toeU1.pdb1	14.95
4toeK1.pdb1	4toeT1.pdb1	458.3
4toeK1.pdb1	4toeC1.pdb1	483.1
4toeK1.pdb1	4toeL1.pdb1	892.6
4toeK1.pdb1	4toeS1.pdb1	489.6
4toeO1.pdb1	4toeN1.pdb1	456.9
4toeO1.pdb1	4toeI1.pdb1	485.8
4toeO1.pdb1	4toeX1.pdb1	457.25
4toeO1.pdb1	4toeP1.pdb1	905.0
4toeO1.pdb1	4toeG1.pdb1	17.9
4toeO1.pdb1	4toeW1.pdb1	486.95
4toeH1.pdb1	4toeF1.pdb1	488.95
4toeH1.pdb1	4toeG1.pdb1	900.25
4toeH1.pdb1	4toeA1.pdb1	454.4
4toeH1.pdb1	4toeW1.pdb1	462.75
4toeH1.pdb1	4toeB1.pdb1	486.1
4toeF1.pdb1	4toeJ1.pdb1	461.15
4toeF1.pdb1	4toeG1.pdb1	460.7
4toeF1.pdb1	4toeB1.pdb1	21.35
4toeF1.pdb1	4toeE1.pdb1	905.2
4toeN1.pdb1	4toeT1.pdb1	488.25
4toeN1.pdb1	4toeX1.pdb1	463.3
4toeN1.pdb1	4toeP1.pdb1	482.8
4toeQ1.pdb1	4toeI1.pdb1	462.2
4toeQ1.pdb1	4toeP1.pdb1	452.95
4toeQ1.pdb1	4toeJ1.pdb1	486.35
4toeQ1.pdb1	4toeV1.pdb1	484.0
4toeQ1.pdb1	4toeE1.pdb1	16.0
4toeI1.pdb1	4toeP1.pdb1	457.4
4toeI1.pdb1	4toeJ1.pdb1	907.65
4toeI1.pdb1	4toeG1.pdb1	482.1
4toeI1.pdb1	4toeW1.pdb1	18.65
4toeU1.pdb1	4toeC1.pdb1	488.4
4toeU1.pdb1	4toeV1.pdb1	896.5
4toeU1.pdb1	4toeE1.pdb1	457.1
4toeU1.pdb1	4toeS1.pdb1	483.15
4toeT1.pdb1	4toeP1.pdb1	20.8
4toeT1.pdb1	4toeS1.pdb1	906.55
4toeC1.pdb1	4toeB1.pdb1	461.0
4toeC1.pdb1	4toeL1.pdb1	458.7
4toeC1.pdb1	4toeS1.pdb1	16.85
4toeX1.pdb1	4toeA1.pdb1	483.3
4toeX1.pdb1	4toeW1.pdb1	907.65
4toeX1.pdb1	4toeL1.pdb1	18.2
4toeJ1.pdb1	4toeG1.pdb1	463.15
4toeJ1.pdb1	4toeV1.pdb1	21.4
4toeJ1.pdb1	4toeE1.pdb1	478.65
4toeG1.pdb1	4toeW1.pdb1	484.15
4toeA1.pdb1	4toeW1.pdb1	459.85
4toeA1.pdb1	4toeB1.pdb1	906.2
4toeA1.pdb1	4toeL1.pdb1	487.5
4toeV1.pdb1	4toeE1.pdb1	487.2
4toeV1.pdb1	4toeS1.pdb1	466.1
4toeB1.pdb1	4toeL1.pdb1	455.95
1toqC1.pdb6	1toqA1.pdb6	282.25
1toqC1.pdb6	1toqD1.pdb6	528.9
1toqC1.pdb6	1toqB1.pdb6	406.8
1toqA1.pdb6	1toqD1.pdb6	411.5
1toqA1.pdb6	1toqB1.pdb6	531.0
1toqD1.pdb6	1toqB1.pdb6	36.75
4tobL1.pdb1	4tobB1.pdb1	457.55
4tobL1.pdb1	4tobC1.pdb1	444.55
4tobL1.pdb1	4tobX1.pdb1	11.65
4tobL1.pdb1	4tobK1.pdb1	851.2
4tobL1.pdb1	4tobA1.pdb1	472.05
4tobL1.pdb1	4tobM1.pdb1	453.1
4tobB1.pdb1	4tobH1.pdb1	476.0
4tobB1.pdb1	4tobC1.pdb1	459.45
4tobB1.pdb1	4tobF1.pdb1	12.6
4tobB1.pdb1	4tobD1.pdb1	450.35
4tobB1.pdb1	4tobA1.pdb1	845.55
4tobW1.pdb1	4tobO1.pdb1	453.55
4tobW1.pdb1	4tobH1.pdb1	470.3
4tobW1.pdb1	4tobI1.pdb1	22.5
4tobW1.pdb1	4tobX1.pdb1	853.0
4tobW1.pdb1	4tobG1.pdb1	453.0
4tobW1.pdb1	4tobA1.pdb1	455.75
4tobO1.pdb1	4tobI1.pdb1	448.25
4tobO1.pdb1	4tobX1.pdb1	455.45
4tobO1.pdb1	4tobP1.pdb1	857.85
4tobO1.pdb1	4tobG1.pdb1	12.25
4tobO1.pdb1	4tobN1.pdb1	472.35
4tobH1.pdb1	4tobF1.pdb1	477.1
4tobH1.pdb1	4tobD1.pdb1	16.2
4tobH1.pdb1	4tobG1.pdb1	849.55
4tobH1.pdb1	4tobA1.pdb1	547.55
4tobI1.pdb1	4tobJ1.pdb1	851.55
4tobI1.pdb1	4tobQ1.pdb1	458.5
4tobI1.pdb1	4tobP1.pdb1	458.1
4tobI1.pdb1	4tobG1.pdb1	457.3
4tobJ1.pdb1	4tobV1.pdb1	15.3
4tobJ1.pdb1	4tobE1.pdb1	454.3
4tobJ1.pdb1	4tobQ1.pdb1	453.3
4tobJ1.pdb1	4tobF1.pdb1	450.2
4tobJ1.pdb1	4tobG1.pdb1	469.8
4tobV1.pdb1	4tobS1.pdb1	428.2
4tobV1.pdb1	4tobE1.pdb1	451.95
4tobV1.pdb1	4tobU1.pdb1	852.3
4tobV1.pdb1	4tobQ1.pdb1	449.55
4tobV1.pdb1	4tobR1.pdb1	444.95
4tobS1.pdb1	4tobU1.pdb1	457.0
4tobS1.pdb1	4tobC1.pdb1	14.9
4tobS1.pdb1	4tobT1.pdb1	851.3
4tobS1.pdb1	4tobR1.pdb1	464.65
4tobS1.pdb1	4tobK1.pdb1	471.7
4tobE1.pdb1	4tobU1.pdb1	460.7
4tobE1.pdb1	4tobQ1.pdb1	15.4
4tobE1.pdb1	4tobF1.pdb1	857.3
4tobE1.pdb1	4tobD1.pdb1	448.45
4tobU1.pdb1	4tobC1.pdb1	455.3
4tobU1.pdb1	4tobD1.pdb1	455.75
4tobU1.pdb1	4tobK1.pdb1	13.45
4tobC1.pdb1	4tobD1.pdb1	847.85
4tobC1.pdb1	4tobK1.pdb1	452.85
4tobT1.pdb1	4tobP1.pdb1	15.65
4tobT1.pdb1	4tobR1.pdb1	451.05
4tobT1.pdb1	4tobK1.pdb1	465.8
4tobT1.pdb1	4tobN1.pdb1	453.4
4tobT1.pdb1	4tobM1.pdb1	452.4
4tobX1.pdb1	4tobA1.pdb1	452.9
4tobX1.pdb1	4tobN1.pdb1	498.9
4tobX1.pdb1	4tobM1.pdb1	451.8
4tobQ1.pdb1	4tobP1.pdb1	455.5
4tobQ1.pdb1	4tobR1.pdb1	855.8
4tobF1.pdb1	4tobD1.pdb1	471.7
4tobF1.pdb1	4tobG1.pdb1	452.95
4tobP1.pdb1	4tobR1.pdb1	453.3
4tobP1.pdb1	4tobN1.pdb1	455.35
4tobR1.pdb1	4tobN1.pdb1	11.9
4tobK1.pdb1	4tobM1.pdb1	456.85
4tobA1.pdb1	4tobM1.pdb1	12.2
4tobN1.pdb1	4tobM1.pdb1	847.25
2todB1.pdb1	2todA1.pdb1	2109.25
5to0A3.pdb1	5to0A2.pdb1	969.75
5to0A3.pdb1	5to0A1.pdb1	969.8
5to0A2.pdb1	5to0A1.pdb1	969.7
4to9A1.pdb1	4to9X1.pdb1	475.9
4to9A1.pdb1	4to9B1.pdb1	844.55
4to9A1.pdb1	4to9L1.pdb1	473.55
4to9A1.pdb1	4to9M1.pdb1	33.4
4to9A1.pdb1	4to9H1.pdb1	448.95
4to9A1.pdb1	4to9W1.pdb1	469.5
4to9G1.pdb1	4to9O1.pdb1	36.1
4to9G1.pdb1	4to9F1.pdb1	441.9
4to9G1.pdb1	4to9I1.pdb1	476.8
4to9G1.pdb1	4to9J1.pdb1	456.85
4to9G1.pdb1	4to9H1.pdb1	854.45
4to9G1.pdb1	4to9W1.pdb1	473.4
4to9E1.pdb1	4to9Q1.pdb1	36.6
4to9E1.pdb1	4to9U1.pdb1	459.15
4to9E1.pdb1	4to9V1.pdb1	474.2
4to9E1.pdb1	4to9F1.pdb1	851.4
4to9E1.pdb1	4to9J1.pdb1	471.55
4to9E1.pdb1	4to9D1.pdb1	515.2
4to9Q1.pdb1	4to9P1.pdb1	442.85
4to9Q1.pdb1	4to9V1.pdb1	471.85
4to9Q1.pdb1	4to9I1.pdb1	440.9
4to9Q1.pdb1	4to9J1.pdb1	473.25
4to9Q1.pdb1	4to9R1.pdb1	855.25
4to9O1.pdb1	4to9X1.pdb1	464.3
4to9O1.pdb1	4to9N1.pdb1	472.75
4to9O1.pdb1	4to9P1.pdb1	859.85
4to9O1.pdb1	4to9I1.pdb1	470.45
4to9O1.pdb1	4to9W1.pdb1	472.5
4to9X1.pdb1	4to9N1.pdb1	483.0
4to9X1.pdb1	4to9L1.pdb1	35.2
4to9X1.pdb1	4to9M1.pdb1	473.65
4to9X1.pdb1	4to9W1.pdb1	853.75
4to9N1.pdb1	4to9P1.pdb1	475.7
4to9N1.pdb1	4to9M1.pdb1	856.5
4to9N1.pdb1	4to9T1.pdb1	471.65
4to9N1.pdb1	4to9R1.pdb1	35.0
4to9K1.pdb1	4to9C1.pdb1	477.15
4to9K1.pdb1	4to9U1.pdb1	36.15
4to9K1.pdb1	4to9L1.pdb1	850.9
4to9K1.pdb1	4to9M1.pdb1	442.9
4to9K1.pdb1	4to9T1.pdb1	457.1
4to9K1.pdb1	4to9S1.pdb1	472.05
4to9C1.pdb1	4to9U1.pdb1	474.9
4to9C1.pdb1	4to9B1.pdb1	462.45
4to9C1.pdb1	4to9L1.pdb1	442.65
4to9C1.pdb1	4to9S1.pdb1	35.6
4to9C1.pdb1	4to9D1.pdb1	863.7
4to9U1.pdb1	4to9V1.pdb1	859.85
4to9U1.pdb1	4to9S1.pdb1	474.15
4to9U1.pdb1	4to9D1.pdb1	462.4
4to9P1.pdb1	4to9I1.pdb1	471.2
4to9P1.pdb1	4to9T1.pdb1	36.65
4to9P1.pdb1	4to9R1.pdb1	473.4
4to9V1.pdb1	4to9J1.pdb1	35.3
4to9V1.pdb1	4to9S1.pdb1	466.6
4to9V1.pdb1	4to9R1.pdb1	445.1
4to9F1.pdb1	4to9B1.pdb1	37.6
4to9F1.pdb1	4to9J1.pdb1	456.5
4to9F1.pdb1	4to9H1.pdb1	471.95
4to9F1.pdb1	4to9D1.pdb1	483.85
4to9B1.pdb1	4to9L1.pdb1	462.4
4to9B1.pdb1	4to9H1.pdb1	476.2
4to9B1.pdb1	4to9D1.pdb1	472.05
4to9I1.pdb1	4to9J1.pdb1	845.95
4to9I1.pdb1	4to9W1.pdb1	35.3
4to9L1.pdb1	4to9M1.pdb1	473.1
4to9M1.pdb1	4to9T1.pdb1	462.4
4to9H1.pdb1	4to9W1.pdb1	466.0
4to9H1.pdb1	4to9D1.pdb1	34.6
4to9T1.pdb1	4to9S1.pdb1	856.35
4to9T1.pdb1	4to9R1.pdb1	470.5
