4f38B1.pdb1	4f38A1.pdb1	1403.45
3f38A4.pdb1	3f38A13.pdb1	574.95
3f38A4.pdb1	3f38A21.pdb1	1405.75
3f38A4.pdb1	3f38A6.pdb1	635.3
3f38A4.pdb1	3f38A11.pdb1	635.5
3f38A4.pdb1	3f38A14.pdb1	574.95
3f38A4.pdb1	3f38A3.pdb1	19.0
3f38A9.pdb1	3f38A10.pdb1	17.9
3f38A9.pdb1	3f38A5.pdb1	634.4
3f38A9.pdb1	3f38A18.pdb1	572.2
3f38A9.pdb1	3f38A1.pdb1	635.5
3f38A13.pdb1	3f38A10.pdb1	1405.75
3f38A13.pdb1	3f38A21.pdb1	635.5
3f38A13.pdb1	3f38A14.pdb1	19.0
3f38A13.pdb1	3f38A3.pdb1	574.95
3f38A10.pdb1	3f38A8.pdb1	634.4
3f38A10.pdb1	3f38A18.pdb1	572.65
3f38A10.pdb1	3f38A3.pdb1	635.5
3f38A8.pdb1	3f38A18.pdb1	1401.3
3f38A8.pdb1	3f38A3.pdb1	635.3
3f38A8.pdb1	3f38A24.pdb1	572.2
3f38A8.pdb1	3f38A23.pdb1	572.7
3f38A8.pdb1	3f38A7.pdb1	19.0
3f38A21.pdb1	3f38A5.pdb1	572.65
3f38A21.pdb1	3f38A6.pdb1	572.2
3f38A21.pdb1	3f38A22.pdb1	17.9
3f38A5.pdb1	3f38A6.pdb1	19.0
3f38A5.pdb1	3f38A22.pdb1	572.2
3f38A5.pdb1	3f38A1.pdb1	635.3
3f38A6.pdb1	3f38A11.pdb1	634.4
3f38A6.pdb1	3f38A22.pdb1	572.7
3f38A6.pdb1	3f38A20.pdb1	1401.3
3f38A18.pdb1	3f38A23.pdb1	634.4
3f38A11.pdb1	3f38A14.pdb1	1405.75
3f38A11.pdb1	3f38A12.pdb1	17.9
3f38A11.pdb1	3f38A20.pdb1	572.65
3f38A11.pdb1	3f38A19.pdb1	572.2
3f38A14.pdb1	3f38A3.pdb1	574.95
3f38A14.pdb1	3f38A24.pdb1	635.5
3f38A14.pdb1	3f38A19.pdb1	635.3
3f38A12.pdb1	3f38A20.pdb1	572.2
3f38A12.pdb1	3f38A7.pdb1	634.4
3f38A12.pdb1	3f38A15.pdb1	1405.75
3f38A12.pdb1	3f38A19.pdb1	572.7
3f38A12.pdb1	3f38A2.pdb1	635.5
3f38A3.pdb1	3f38A24.pdb1	1405.75
3f38A24.pdb1	3f38A23.pdb1	17.9
3f38A24.pdb1	3f38A7.pdb1	572.65
3f38A24.pdb1	3f38A19.pdb1	634.4
3f38A23.pdb1	3f38A7.pdb1	572.2
3f38A23.pdb1	3f38A2.pdb1	1405.75
3f38A22.pdb1	3f38A20.pdb1	634.4
3f38A22.pdb1	3f38A15.pdb1	635.5
3f38A22.pdb1	3f38A1.pdb1	1405.75
3f38A20.pdb1	3f38A15.pdb1	635.3
3f38A20.pdb1	3f38A19.pdb1	19.0
3f38A7.pdb1	3f38A19.pdb1	1401.3
3f38A7.pdb1	3f38A2.pdb1	635.3
3f38A15.pdb1	3f38A1.pdb1	574.95
3f38A15.pdb1	3f38A2.pdb1	574.95
3f38A1.pdb1	3f38A2.pdb1	19.0
4f35A1.pdb2	4f35B1.pdb2	1910.85
5f3qB1.pdb1	5f3qA1.pdb1	1067.35
6f3kA5.pdb1	6f3kA3.pdb1	147.5
6f3kA5.pdb1	6f3kA4.pdb1	44.45
6f3kA5.pdb1	6f3kA6.pdb1	2306.35
6f3kA5.pdb1	6f3kA10.pdb1	1061.75
6f3kA5.pdb1	6f3kA12.pdb1	44.6
6f3kA5.pdb1	6f3kA9.pdb1	146.75
6f3kA5.pdb1	6f3kA1.pdb1	1059.75
6f3kA3.pdb1	6f3kA6.pdb1	44.5
6f3kA3.pdb1	6f3kA11.pdb1	45.0
6f3kA3.pdb1	6f3kA12.pdb1	1062.0
6f3kA3.pdb1	6f3kA7.pdb1	1060.1
6f3kA3.pdb1	6f3kA9.pdb1	146.5
6f3kA3.pdb1	6f3kA1.pdb1	2300.65
6f3kA4.pdb1	6f3kA6.pdb1	147.55
6f3kA4.pdb1	6f3kA10.pdb1	146.5
6f3kA4.pdb1	6f3kA8.pdb1	1059.9
6f3kA4.pdb1	6f3kA11.pdb1	1062.6
6f3kA4.pdb1	6f3kA12.pdb1	44.95
6f3kA4.pdb1	6f3kA2.pdb1	2300.3
6f3kA6.pdb1	6f3kA10.pdb1	146.85
6f3kA6.pdb1	6f3kA11.pdb1	44.7
6f3kA6.pdb1	6f3kA2.pdb1	1060.05
6f3kA6.pdb1	6f3kA9.pdb1	1062.3
6f3kA10.pdb1	6f3kA11.pdb1	2306.25
6f3kA10.pdb1	6f3kA2.pdb1	45.1
6f3kA10.pdb1	6f3kA7.pdb1	44.75
6f3kA10.pdb1	6f3kA1.pdb1	1062.0
6f3kA8.pdb1	6f3kA11.pdb1	1062.55
6f3kA8.pdb1	6f3kA12.pdb1	146.75
6f3kA8.pdb1	6f3kA2.pdb1	147.5
6f3kA8.pdb1	6f3kA7.pdb1	2306.7
6f3kA8.pdb1	6f3kA9.pdb1	44.6
6f3kA8.pdb1	6f3kA1.pdb1	44.45
6f3kA11.pdb1	6f3kA7.pdb1	146.8
6f3kA11.pdb1	6f3kA1.pdb1	146.4
6f3kA12.pdb1	6f3kA2.pdb1	146.5
6f3kA12.pdb1	6f3kA7.pdb1	1062.0
6f3kA12.pdb1	6f3kA9.pdb1	2305.15
6f3kA2.pdb1	6f3kA7.pdb1	44.5
6f3kA2.pdb1	6f3kA9.pdb1	1062.35
6f3kA7.pdb1	6f3kA1.pdb1	147.5
6f3kA9.pdb1	6f3kA1.pdb1	45.05
3f3yB1.pdb1	3f3yA1.pdb1	502.9
1f3hA1.pdb1	1f3hB1.pdb1	524.1
2f36A1.pdb1	2f36D1.pdb1	795.55
2f36A1.pdb1	2f36B1.pdb1	1134.25
2f36A1.pdb1	2f36C1.pdb1	525.75
2f36D1.pdb1	2f36C1.pdb1	1050.95
2f36B1.pdb1	2f36C1.pdb1	663.95
4f37A1.pdb1	4f37H1.pdb1	457.35
4f37A1.pdb1	4f37L1.pdb1	305.6
4f37H1.pdb1	4f37L1.pdb1	1967.8
3f3pI1.pdb3	3f3pK1.pdb3	3227.7
3f3pI1.pdb3	3f3pL1.pdb3	887.65
3f3pJ1.pdb3	3f3pK1.pdb3	848.55
3f3pJ1.pdb3	3f3pL1.pdb3	3177.5
3f3pK1.pdb3	3f3pL1.pdb3	968.9
1f3bA1.pdb1	1f3bB1.pdb1	1620.15
2f3mE1.pdb3	2f3mF1.pdb3	1303.3
1f30C1.pdb1	1f30E1.pdb1	709.6
1f30C1.pdb1	1f30B1.pdb1	705.85
1f30C1.pdb1	1f30F1.pdb1	400.4
1f30C1.pdb1	1f30B2.pdb1	394.75
1f30C1.pdb1	1f30C2.pdb1	1579.5
1f30E1.pdb1	1f30D1.pdb1	402.7
1f30E1.pdb1	1f30B1.pdb1	706.4
1f30E1.pdb1	1f30F1.pdb1	1557.0
1f30E1.pdb1	1f30A1.pdb1	399.15
1f30D2.pdb1	1f30D1.pdb1	1575.0
1f30D2.pdb1	1f30A2.pdb1	399.45
1f30D2.pdb1	1f30E2.pdb1	402.7
