6mgxB1.pdb3	6mgxA1.pdb3	890.5
1mg2G1.pdb1	1mg2H1.pdb1	458.35
1mg2G1.pdb1	1mg2E1.pdb1	312.4
1mg2G1.pdb1	1mg2A1.pdb1	33.3
1mg2F1.pdb1	1mg2E1.pdb1	1571.65
1mg2F1.pdb1	1mg2A1.pdb1	1449.2
1mg2D1.pdb1	1mg2C1.pdb1	439.0
1mg2B1.pdb1	1mg2C1.pdb1	472.8
1mg2B1.pdb1	1mg2E1.pdb1	1446.3
1mg2B1.pdb1	1mg2A1.pdb1	1572.35
1mg2C1.pdb1	1mg2E1.pdb1	39.9
1mg2C1.pdb1	1mg2A1.pdb1	316.35
1mg2E1.pdb1	1mg2A1.pdb1	654.8
4mgtA1.pdb1	4mgtC1.pdb1	347.9
4mgtA1.pdb1	4mgtB1.pdb1	310.0
4mgtC1.pdb1	4mgtB1.pdb1	619.75
3mgtE1.pdb2	3mgtD1.pdb2	1366.9
3mgtF1.pdb2	3mgtD1.pdb2	922.8
3mg9A2.pdb1	3mg9A1.pdb1	1052.6
4mgkR2.pdb2	4mgkE1.pdb2	479.35
4mgkR2.pdb2	4mgkE2.pdb2	1585.05
4mgkR1.pdb2	4mgkE1.pdb2	1585.05
4mgkR1.pdb2	4mgkE2.pdb2	479.35
4mgkE1.pdb2	4mgkE2.pdb2	928.9
3mg5B1.pdb1	3mg5C1.pdb1	550.45
3mg5B1.pdb1	3mg5A1.pdb1	1564.2
3mg5B1.pdb1	3mg5D1.pdb1	191.7
3mg5C1.pdb1	3mg5A1.pdb1	194.6
3mg5C1.pdb1	3mg5D1.pdb1	1554.25
3mg5A1.pdb1	3mg5D1.pdb1	549.85
5mgxF1.pdb2	5mgxA1.pdb2	578.45
3mghC1.pdb2	3mghE1.pdb2	548.6
3mghC1.pdb2	3mghF1.pdb2	359.05
3mghC1.pdb2	3mghG1.pdb2	394.65
3mghE1.pdb2	3mghF1.pdb2	287.25
3mghE1.pdb2	3mghG1.pdb2	189.3
4mgiE1.pdb2	4mgiE2.pdb2	916.95
4mgiE1.pdb2	4mgiR2.pdb2	468.1
4mgiE1.pdb2	4mgiR1.pdb2	1588.6
4mgiE2.pdb2	4mgiR2.pdb2	1588.55
4mgiE2.pdb2	4mgiR1.pdb2	468.05
6mg1B1.pdb1	6mg1D1.pdb1	289.4
6mg1B1.pdb1	6mg1C1.pdb1	357.65
6mg1B1.pdb1	6mg1A1.pdb1	648.7
6mg1D1.pdb1	6mg1C1.pdb1	629.6
6mg1D1.pdb1	6mg1A1.pdb1	354.65
6mg1C1.pdb1	6mg1A1.pdb1	262.75
3mgsJ1.pdb1	3mgsF1.pdb1	394.55
3mgsJ1.pdb1	3mgsC1.pdb1	411.95
3mgsJ1.pdb1	3mgsD1.pdb1	635.4
3mgsJ1.pdb1	3mgsG1.pdb1	474.7
3mgsJ1.pdb1	3mgsE1.pdb1	717.75
3mgsJ1.pdb1	3mgsB1.pdb1	347.85
3mgsJ1.pdb1	3mgsA1.pdb1	786.7
3mgsJ1.pdb1	3mgsI1.pdb1	6586.25
3mgsJ1.pdb1	3mgsH1.pdb1	632.5
3mgsF1.pdb1	3mgsC1.pdb1	409.25
3mgsF1.pdb1	3mgsD1.pdb1	297.65
3mgsF1.pdb1	3mgsE1.pdb1	2608.95
3mgsF1.pdb1	3mgsI1.pdb1	371.85
3mgsF1.pdb1	3mgsH1.pdb1	488.0
3mgsC1.pdb1	3mgsD1.pdb1	2546.1
3mgsC1.pdb1	3mgsG1.pdb1	139.05
3mgsC1.pdb1	3mgsE1.pdb1	677.55
3mgsC1.pdb1	3mgsA1.pdb1	54.6
3mgsC1.pdb1	3mgsI1.pdb1	352.3
3mgsC1.pdb1	3mgsH1.pdb1	56.95
3mgsD1.pdb1	3mgsG1.pdb1	63.15
3mgsD1.pdb1	3mgsB1.pdb1	498.15
3mgsD1.pdb1	3mgsI1.pdb1	599.0
3mgsD1.pdb1	3mgsH1.pdb1	5.85
3mgsG1.pdb1	3mgsE1.pdb1	28.15
3mgsG1.pdb1	3mgsB1.pdb1	457.5
3mgsG1.pdb1	3mgsA1.pdb1	677.35
3mgsG1.pdb1	3mgsI1.pdb1	523.3
3mgsG1.pdb1	3mgsH1.pdb1	2550.25
3mgsE1.pdb1	3mgsA1.pdb1	598.75
3mgsE1.pdb1	3mgsI1.pdb1	768.8
3mgsB1.pdb1	3mgsA1.pdb1	2466.1
3mgsB1.pdb1	3mgsI1.pdb1	259.6
3mgsB1.pdb1	3mgsH1.pdb1	296.4
3mgsA1.pdb1	3mgsI1.pdb1	720.7
3mgsI1.pdb1	3mgsH1.pdb1	503.9
4mg2A1.pdb1	4mg2C1.pdb1	353.65
4mg2A1.pdb1	4mg2B1.pdb1	316.45
4mg2C1.pdb1	4mg2B1.pdb1	614.45
4mg7D1.pdb1	4mg7B1.pdb1	451.3
4mg7B1.pdb1	4mg7A1.pdb1	1612.65
4mg7C1.pdb1	4mg7A1.pdb1	503.55
6mggD1.pdb2	6mggC1.pdb2	1810.55
3mg1A1.pdb1	3mg1B1.pdb1	1100.4
2mgtB1.pdb1	2mgtA1.pdb1	84.25
6mg3C1.pdb1	6mg3A1.pdb1	286.95
6mg3C1.pdb1	6mg3B1.pdb1	396.6
6mg3C1.pdb1	6mg3D1.pdb1	716.25
6mg3A1.pdb1	6mg3B1.pdb1	973.0
6mg3A1.pdb1	6mg3D1.pdb1	332.95
6mg3B1.pdb1	6mg3D1.pdb1	253.05
5mg0A1.pdb1	5mg0A2.pdb1	1412.5
3mgoC1.pdb1	3mgoA1.pdb1	936.3
3mgoA1.pdb1	3mgoB1.pdb1	1320.8
6mggB1.pdb1	6mggA1.pdb1	1898.95
6mg2C1.pdb1	6mg2A1.pdb1	289.05
6mg2C1.pdb1	6mg2D1.pdb1	732.5
6mg2C1.pdb1	6mg2B1.pdb1	345.3
6mg2A1.pdb1	6mg2D1.pdb1	332.95
6mg2A1.pdb1	6mg2B1.pdb1	950.7
6mg2D1.pdb1	6mg2B1.pdb1	243.25
5mgaD1.pdb1	5mgaA1.pdb1	1119.8
5mgaD1.pdb1	5mgaC1.pdb1	245.35
5mgaB1.pdb1	5mgaA1.pdb1	3602.2
5mgaB1.pdb1	5mgaC1.pdb1	947.65
5mgaA1.pdb1	5mgaC1.pdb1	2250.5
4mggB1.pdb1	4mggF1.pdb1	250.55
4mggB1.pdb1	4mggA1.pdb1	1037.15
4mggB1.pdb1	4mggD1.pdb1	607.9
4mggB1.pdb1	4mggG1.pdb1	583.45
4mggF1.pdb1	4mggA1.pdb1	606.75
4mggF1.pdb1	4mggD1.pdb1	1008.95
4mggF1.pdb1	4mggH1.pdb1	584.9
4mggA1.pdb1	4mggE1.pdb1	600.95
4mggA1.pdb1	4mggG1.pdb1	587.8
4mggD1.pdb1	4mggC1.pdb1	577.4
4mggD1.pdb1	4mggH1.pdb1	493.95
4mggC1.pdb1	4mggE1.pdb1	471.25
4mggC1.pdb1	4mggH1.pdb1	1043.1
4mggC1.pdb1	4mggG1.pdb1	651.25
4mggE1.pdb1	4mggH1.pdb1	622.9
4mggE1.pdb1	4mggG1.pdb1	1012.2
3mgcB1.pdb1	3mgcA1.pdb1	604.7
6mgeA1.pdb1	6mgeB1.pdb1	747.1
6mgeA1.pdb1	6mgeC1.pdb1	722.55
6mgeB1.pdb1	6mgeC1.pdb1	755.9
4mgnA1.pdb1	4mgnB1.pdb1	871.45
4mg4G1.pdb4	4mg4D1.pdb4	1310.6
6mguA1.pdb1	6mguA3.pdb1	2533.05
6mguA1.pdb1	6mguA4.pdb1	2533.05
6mguA3.pdb1	6mguA2.pdb1	2533.05
6mguA4.pdb1	6mguA2.pdb1	2533.05
5mgxF1.pdb1	5mgxA1.pdb1	578.45
2mg8A1.pdb1	2mg8B1.pdb1	729.8
4mg3B1.pdb1	4mg3A1.pdb1	511.55
4mg4A1.pdb1	4mg4H1.pdb1	1312.9
4mgaD1.pdb1	4mgaB1.pdb1	485.75
4mgaA1.pdb1	4mgaC1.pdb1	476.3
4mgaA1.pdb1	4mgaB1.pdb1	1575.3
5mg8B1.pdb1	5mg8A1.pdb1	2980.3
3mgeA2.pdb1	3mgeA1.pdb1	10.65
3mgeA2.pdb1	3mgeA6.pdb1	1041.75
3mgeA2.pdb1	3mgeA4.pdb1	1041.75
3mgeA2.pdb1	3mgeA3.pdb1	10.6
3mgeA2.pdb1	3mgeA5.pdb1	2.35
3mgeA1.pdb1	3mgeA6.pdb1	1041.75
3mgeA1.pdb1	3mgeA4.pdb1	2.3
3mgeA1.pdb1	3mgeA3.pdb1	10.6
3mgeA1.pdb1	3mgeA5.pdb1	1041.75
3mgeA6.pdb1	3mgeA4.pdb1	10.6
3mgeA6.pdb1	3mgeA3.pdb1	2.3
3mgeA6.pdb1	3mgeA5.pdb1	10.6
3mgeA4.pdb1	3mgeA3.pdb1	1041.75
3mgeA4.pdb1	3mgeA5.pdb1	10.65
3mgeA3.pdb1	3mgeA5.pdb1	1041.75
6mgtB1.pdb1	6mgtA1.pdb1	2495.35
4mg4C1.pdb3	4mg4E1.pdb3	1426.1
5mgxE1.pdb6	5mgxC1.pdb6	530.1
6mgaA2.pdb1	6mgaA1.pdb1	1625.4
3mgjB1.pdb1	3mgjA1.pdb1	691.0
1mg5A1.pdb1	1mg5B1.pdb1	2545.95
3mgiD1.pdb1	3mgiA1.pdb1	380.65
3mgiD1.pdb1	3mgiT1.pdb1	189.6
3mgiP1.pdb1	3mgiA1.pdb1	375.9
3mgiP1.pdb1	3mgiT1.pdb1	284.05
3mgiA1.pdb1	3mgiT1.pdb1	833.1
6mgnA1.pdb1	6mgnB1.pdb1	1130.3
4mg4F1.pdb2	4mg4B1.pdb2	1363.8
3mgdA2.pdb1	3mgdA1.pdb1	2808.9
4mgrD1.pdb2	4mgrC1.pdb2	4240.4
4mgiR1.pdb1	4mgiE1.pdb1	1588.6
5mgtF1.pdb3	5mgtE1.pdb3	548.45
5mgtB1.pdb1	5mgtA1.pdb1	635.85
6mgiB2.pdb1	6mgiA2.pdb1	3309.5
6mgiA2.pdb1	6mgiA1.pdb1	946.95
6mgiA1.pdb1	6mgiB1.pdb1	3309.5
6mgpC1.pdb1	6mgpX1.pdb1	139.7
6mgpC1.pdb1	6mgpA1.pdb1	634.2
6mgpC1.pdb1	6mgpB1.pdb1	681.9
6mgpC1.pdb1	6mgpZ1.pdb1	851.2
6mgpX1.pdb1	6mgpA1.pdb1	816.45
6mgpA1.pdb1	6mgpY1.pdb1	113.0
6mgpA1.pdb1	6mgpB1.pdb1	628.35
6mgpY1.pdb1	6mgpB1.pdb1	834.55
6mgpB1.pdb1	6mgpZ1.pdb1	116.45
5mgzB1.pdb1	5mgzA1.pdb1	837.7
3mg0O1.pdb1	3mg0P1.pdb1	1388.05
3mg0O1.pdb1	3mg0Q1.pdb1	92.2
3mg0O1.pdb1	3mg0U1.pdb1	1433.55
3mg0O1.pdb1	3mg0W1.pdb1	524.75
3mg0O1.pdb1	3mg0S1.pdb1	51.05
3mg0O1.pdb1	3mg0V1.pdb1	668.25
3mg0O1.pdb1	3mg0T1.pdb1	141.05
3mg0O1.pdb1	3mg0R1.pdb1	33.1
3mg0K1.pdb1	3mg0J1.pdb1	639.8
3mg0K1.pdb1	3mg0C1.pdb1	305.15
3mg0K1.pdb1	3mg0D1.pdb1	415.95
3mg0K1.pdb1	3mg0W1.pdb1	977.3
3mg0K1.pdb1	3mg0X1.pdb1	817.05
3mg0K1.pdb1	3mg0L1.pdb1	695.35
3mg0K1.pdb1	3mg0V1.pdb1	100.75
3mg0B1.pdb1	3mg0H1.pdb1	14.25
3mg0B1.pdb1	3mg0J1.pdb1	546.9
3mg0B1.pdb1	3mg0F1.pdb1	143.15
3mg0B1.pdb1	3mg0C1.pdb1	1584.75
3mg0B1.pdb1	3mg0D1.pdb1	123.55
3mg0B1.pdb1	3mg0G1.pdb1	128.4
3mg0B1.pdb1	3mg0I1.pdb1	469.65
3mg0B1.pdb1	3mg0A1.pdb1	1389.3
3mg0B1.pdb1	3mg0E1.pdb1	126.6
3mg0P1.pdb1	3mg0Q1.pdb1	1557.1
3mg0P1.pdb1	3mg0U1.pdb1	140.5
3mg0P1.pdb1	3mg0W1.pdb1	478.0
3mg0P1.pdb1	3mg0X1.pdb1	545.5
3mg0P1.pdb1	3mg0S1.pdb1	125.55
3mg0P1.pdb1	3mg0V1.pdb1	16.7
3mg0P1.pdb1	3mg0T1.pdb1	144.75
3mg0P1.pdb1	3mg0R1.pdb1	118.75
3mg0H1.pdb1	3mg0Y1.pdb1	102.5
3mg0H1.pdb1	3mg011.pdb1	925.4
3mg0H1.pdb1	3mg0Z1.pdb1	1413.85
3mg0H1.pdb1	3mg0G1.pdb1	659.1
3mg0H1.pdb1	3mg0I1.pdb1	1601.95
3mg0H1.pdb1	3mg0N1.pdb1	509.05
3mg0H1.pdb1	3mg0A1.pdb1	655.7
3mg0Y1.pdb1	3mg0Q1.pdb1	293.55
3mg0Y1.pdb1	3mg0J1.pdb1	805.3
3mg0Y1.pdb1	3mg0Z1.pdb1	698.1
3mg0Y1.pdb1	3mg0X1.pdb1	636.95
3mg0Y1.pdb1	3mg0I1.pdb1	985.5
3mg0Y1.pdb1	3mg0R1.pdb1	413.6
3mg0Q1.pdb1	3mg0X1.pdb1	409.1
3mg0Q1.pdb1	3mg0R1.pdb1	1289.4
3mg0U1.pdb1	3mg021.pdb1	417.55
3mg0U1.pdb1	3mg0V1.pdb1	645.6
3mg0U1.pdb1	3mg0T1.pdb1	1386.15
3mg0U1.pdb1	3mg0M1.pdb1	71.85
3mg0J1.pdb1	3mg0C1.pdb1	407.6
3mg0J1.pdb1	3mg0X1.pdb1	694.0
3mg0J1.pdb1	3mg0I1.pdb1	588.95
3mg0F1.pdb1	3mg0G1.pdb1	1387.85
3mg0F1.pdb1	3mg0N1.pdb1	437.7
3mg0F1.pdb1	3mg0M1.pdb1	415.1
3mg0F1.pdb1	3mg0A1.pdb1	145.7
3mg0F1.pdb1	3mg0E1.pdb1	1330.1
3mg021.pdb1	3mg011.pdb1	617.9
3mg021.pdb1	3mg0V1.pdb1	508.1
3mg021.pdb1	3mg0T1.pdb1	447.05
3mg021.pdb1	3mg0N1.pdb1	632.45
3mg021.pdb1	3mg0M1.pdb1	1338.2
3mg0C1.pdb1	3mg0D1.pdb1	1290.75
3mg0C1.pdb1	3mg0A1.pdb1	86.85
3mg011.pdb1	3mg0Z1.pdb1	963.4
3mg011.pdb1	3mg0G1.pdb1	71.3
3mg011.pdb1	3mg0S1.pdb1	612.5
3mg011.pdb1	3mg0T1.pdb1	403.85
3mg011.pdb1	3mg0N1.pdb1	1328.65
3mg0D1.pdb1	3mg0L1.pdb1	516.45
3mg0D1.pdb1	3mg0A1.pdb1	33.75
3mg0D1.pdb1	3mg0E1.pdb1	1251.65
3mg0W1.pdb1	3mg0X1.pdb1	580.25
3mg0W1.pdb1	3mg0L1.pdb1	748.5
3mg0W1.pdb1	3mg0V1.pdb1	1610.55
3mg0Z1.pdb1	3mg0I1.pdb1	754.4
3mg0Z1.pdb1	3mg0S1.pdb1	349.2
3mg0Z1.pdb1	3mg0R1.pdb1	527.4
3mg0L1.pdb1	3mg0V1.pdb1	1405.85
3mg0L1.pdb1	3mg0M1.pdb1	944.6
3mg0L1.pdb1	3mg0E1.pdb1	355.75
3mg0G1.pdb1	3mg0N1.pdb1	429.0
3mg0G1.pdb1	3mg0A1.pdb1	1430.7
3mg0I1.pdb1	3mg0A1.pdb1	520.1
3mg0S1.pdb1	3mg0T1.pdb1	1341.1
3mg0S1.pdb1	3mg0R1.pdb1	1249.7
3mg0V1.pdb1	3mg0M1.pdb1	920.1
3mg0N1.pdb1	3mg0M1.pdb1	620.45
3mg0M1.pdb1	3mg0E1.pdb1	585.3
3mg0A1.pdb1	3mg0E1.pdb1	60.4
4mg5C1.pdb1	4mg5A1.pdb1	481.05
4mg5D1.pdb1	4mg5B1.pdb1	493.0
4mg5B1.pdb1	4mg5A1.pdb1	1533.7
6mg5B1.pdb1	6mg5A1.pdb1	1546.95
5mgtC1.pdb2	5mgtD1.pdb2	534.25
3mguA2.pdb1	3mguA1.pdb1	2011.4
6mg6B1.pdb1	6mg6A1.pdb1	2720.7
3mg7J1.pdb1	3mg7K1.pdb1	647.4
3mg7J1.pdb1	3mg7B1.pdb1	538.8
3mg7J1.pdb1	3mg7C1.pdb1	405.55
3mg7J1.pdb1	3mg7U1.pdb1	0.05
3mg7J1.pdb1	3mg7Y1.pdb1	792.65
3mg7J1.pdb1	3mg7I1.pdb1	605.5
3mg7J1.pdb1	3mg7X1.pdb1	697.35
3mg7K1.pdb1	3mg7V1.pdb1	107.5
3mg7K1.pdb1	3mg7C1.pdb1	305.35
3mg7K1.pdb1	3mg7U1.pdb1	0.05
3mg7K1.pdb1	3mg7L1.pdb1	673.25
3mg7K1.pdb1	3mg7X1.pdb1	823.15
3mg7K1.pdb1	3mg7W1.pdb1	1005.0
3mg7K1.pdb1	3mg7D1.pdb1	418.5
3mg7V1.pdb1	3mg7U1.pdb1	645.95
3mg7V1.pdb1	3mg7O1.pdb1	645.0
3mg7V1.pdb1	3mg7L1.pdb1	1418.2
3mg7V1.pdb1	3mg7W1.pdb1	1587.45
3mg7V1.pdb1	3mg721.pdb1	521.95
3mg7V1.pdb1	3mg7P1.pdb1	50.15
3mg7V1.pdb1	3mg7M1.pdb1	947.35
3mg7B1.pdb1	3mg7C1.pdb1	1417.25
3mg7B1.pdb1	3mg7U1.pdb1	0.05
3mg7B1.pdb1	3mg7H1.pdb1	30.95
3mg7B1.pdb1	3mg7A1.pdb1	1186.1
3mg7B1.pdb1	3mg7I1.pdb1	474.2
3mg7Z1.pdb1	3mg7U1.pdb1	0.05
3mg7Z1.pdb1	3mg711.pdb1	953.2
3mg7Z1.pdb1	3mg7Y1.pdb1	680.25
3mg7Z1.pdb1	3mg7H1.pdb1	1423.4
3mg7Z1.pdb1	3mg7I1.pdb1	753.5
3mg7Z1.pdb1	3mg7R1.pdb1	537.85
3mg7Z1.pdb1	3mg7S1.pdb1	356.2
3mg7G1.pdb1	3mg7F1.pdb1	1320.6
3mg7G1.pdb1	3mg7U1.pdb1	0.05
3mg7G1.pdb1	3mg7N1.pdb1	433.25
3mg7G1.pdb1	3mg711.pdb1	70.15
3mg7G1.pdb1	3mg7H1.pdb1	659.25
3mg7G1.pdb1	3mg7A1.pdb1	1449.55
3mg7F1.pdb1	3mg7U1.pdb1	0.05
3mg7F1.pdb1	3mg7N1.pdb1	452.95
3mg7F1.pdb1	3mg7A1.pdb1	212.8
3mg7F1.pdb1	3mg7E1.pdb1	1266.1
3mg7F1.pdb1	3mg7M1.pdb1	419.7
3mg7C1.pdb1	3mg7U1.pdb1	0.05
3mg7C1.pdb1	3mg7A1.pdb1	78.65
3mg7C1.pdb1	3mg7D1.pdb1	1260.55
3mg7U1.pdb1	3mg7N1.pdb1	0.05
3mg7U1.pdb1	3mg711.pdb1	0.05
3mg7U1.pdb1	3mg7O1.pdb1	1406.1
3mg7U1.pdb1	3mg7Y1.pdb1	0.05
3mg7U1.pdb1	3mg7H1.pdb1	0.05
3mg7U1.pdb1	3mg7A1.pdb1	0.05
3mg7U1.pdb1	3mg7I1.pdb1	0.05
3mg7U1.pdb1	3mg7L1.pdb1	0.05
3mg7U1.pdb1	3mg7R1.pdb1	0.05
3mg7U1.pdb1	3mg7X1.pdb1	0.05
3mg7U1.pdb1	3mg7W1.pdb1	0.05
3mg7U1.pdb1	3mg7S1.pdb1	0.35
3mg7U1.pdb1	3mg7E1.pdb1	0.05
3mg7U1.pdb1	3mg721.pdb1	430.5
3mg7U1.pdb1	3mg7P1.pdb1	0.05
3mg7U1.pdb1	3mg7T1.pdb1	1345.25
3mg7U1.pdb1	3mg7M1.pdb1	71.85
3mg7U1.pdb1	3mg7D1.pdb1	0.05
3mg7U1.pdb1	3mg7Q1.pdb1	0.05
3mg7N1.pdb1	3mg711.pdb1	1333.55
3mg7N1.pdb1	3mg7H1.pdb1	509.45
3mg7N1.pdb1	3mg721.pdb1	642.1
3mg7N1.pdb1	3mg7M1.pdb1	613.25
3mg711.pdb1	3mg7H1.pdb1	925.65
3mg711.pdb1	3mg7S1.pdb1	584.25
3mg711.pdb1	3mg721.pdb1	601.9
3mg711.pdb1	3mg7T1.pdb1	405.7
3mg7O1.pdb1	3mg7R1.pdb1	4.7
3mg7O1.pdb1	3mg7W1.pdb1	511.75
3mg7O1.pdb1	3mg7S1.pdb1	44.95
3mg7O1.pdb1	3mg7P1.pdb1	1235.3
3mg7O1.pdb1	3mg7T1.pdb1	203.85
3mg7O1.pdb1	3mg7Q1.pdb1	82.4
3mg7Y1.pdb1	3mg7H1.pdb1	102.65
3mg7Y1.pdb1	3mg7I1.pdb1	1028.5
3mg7Y1.pdb1	3mg7R1.pdb1	414.45
3mg7Y1.pdb1	3mg7X1.pdb1	683.25
3mg7Y1.pdb1	3mg7Q1.pdb1	300.85
3mg7H1.pdb1	3mg7A1.pdb1	659.85
3mg7H1.pdb1	3mg7I1.pdb1	1581.05
3mg7A1.pdb1	3mg7I1.pdb1	510.15
3mg7A1.pdb1	3mg7E1.pdb1	53.35
3mg7L1.pdb1	3mg7W1.pdb1	758.15
3mg7L1.pdb1	3mg7E1.pdb1	351.9
3mg7L1.pdb1	3mg7M1.pdb1	951.6
3mg7L1.pdb1	3mg7D1.pdb1	523.9
3mg7R1.pdb1	3mg7S1.pdb1	1206.25
3mg7R1.pdb1	3mg7Q1.pdb1	1287.35
3mg7X1.pdb1	3mg7W1.pdb1	603.8
3mg7X1.pdb1	3mg7P1.pdb1	541.5
3mg7X1.pdb1	3mg7Q1.pdb1	405.0
3mg7W1.pdb1	3mg7P1.pdb1	497.55
3mg7S1.pdb1	3mg7T1.pdb1	1272.95
3mg7E1.pdb1	3mg7M1.pdb1	602.35
3mg7E1.pdb1	3mg7D1.pdb1	1247.3
3mg721.pdb1	3mg7T1.pdb1	424.5
3mg721.pdb1	3mg7M1.pdb1	1322.9
3mg7P1.pdb1	3mg7Q1.pdb1	1401.95
2mg4B1.pdb1	2mg4A1.pdb1	898.25
5mg5O1.pdb1	5mg5E1.pdb1	967.05
5mg5O1.pdb1	5mg5M1.pdb1	256.45
5mg5O1.pdb1	5mg5N1.pdb1	1559.8
5mg5O1.pdb1	5mg5F1.pdb1	2362.4
5mg5O1.pdb1	5mg5A1.pdb1	125.35
5mg5B1.pdb1	5mg5D1.pdb1	585.85
5mg5B1.pdb1	5mg5K1.pdb1	916.4
5mg5B1.pdb1	5mg5M1.pdb1	1253.3
5mg5B1.pdb1	5mg5C1.pdb1	1547.1
5mg5B1.pdb1	5mg5J1.pdb1	557.65
5mg5B1.pdb1	5mg5A1.pdb1	216.3
5mg5B1.pdb1	5mg5L1.pdb1	973.6
5mg5E1.pdb1	5mg5D1.pdb1	225.3
5mg5E1.pdb1	5mg5M1.pdb1	571.55
5mg5E1.pdb1	5mg5N1.pdb1	919.65
5mg5E1.pdb1	5mg5F1.pdb1	1518.2
5mg5E1.pdb1	5mg5J1.pdb1	1283.75
5mg5E1.pdb1	5mg5A1.pdb1	597.5
5mg5D1.pdb1	5mg5K1.pdb1	1305.35
5mg5D1.pdb1	5mg5M1.pdb1	27.75
5mg5D1.pdb1	5mg5N1.pdb1	523.4
5mg5D1.pdb1	5mg5F1.pdb1	247.05
5mg5D1.pdb1	5mg5J1.pdb1	1409.0
5mg5D1.pdb1	5mg5A1.pdb1	2313.95
5mg5D1.pdb1	5mg5L1.pdb1	124.9
5mg5K1.pdb1	5mg5M1.pdb1	583.75
5mg5K1.pdb1	5mg5N1.pdb1	37.85
5mg5K1.pdb1	5mg5C1.pdb1	968.3
5mg5K1.pdb1	5mg5J1.pdb1	227.65
5mg5K1.pdb1	5mg5A1.pdb1	536.55
5mg5K1.pdb1	5mg5L1.pdb1	1539.45
5mg5M1.pdb1	5mg5N1.pdb1	252.75
5mg5M1.pdb1	5mg5C1.pdb1	129.5
5mg5M1.pdb1	5mg5J1.pdb1	2317.15
5mg5M1.pdb1	5mg5A1.pdb1	1420.35
5mg5N1.pdb1	5mg5F1.pdb1	984.8
5mg5N1.pdb1	5mg5J1.pdb1	609.25
5mg5N1.pdb1	5mg5A1.pdb1	1311.65
5mg5F1.pdb1	5mg5J1.pdb1	123.8
5mg5C1.pdb1	5mg5A1.pdb1	252.25
5mg5C1.pdb1	5mg5L1.pdb1	2362.7
5mg5J1.pdb1	5mg5A1.pdb1	30.5
5mg5J1.pdb1	5mg5L1.pdb1	253.45
5mgsG1.pdb4	5mgsH1.pdb4	500.3
3mgrB1.pdb1	3mgrJ1.pdb1	356.9
3mgrB1.pdb1	3mgrH1.pdb1	303.3
3mgrB1.pdb1	3mgrA1.pdb1	2463.1
3mgrB1.pdb1	3mgrG1.pdb1	460.15
3mgrB1.pdb1	3mgrD1.pdb1	502.05
3mgrB1.pdb1	3mgrI1.pdb1	264.9
3mgrJ1.pdb1	3mgrF1.pdb1	410.9
3mgrJ1.pdb1	3mgrE1.pdb1	737.85
3mgrJ1.pdb1	3mgrH1.pdb1	643.0
3mgrJ1.pdb1	3mgrA1.pdb1	803.5
3mgrJ1.pdb1	3mgrG1.pdb1	483.1
3mgrJ1.pdb1	3mgrD1.pdb1	651.5
3mgrJ1.pdb1	3mgrI1.pdb1	6585.8
