3thtB1.pdb6	3thtA1.pdb6	954.45
3th2L1.pdb1	3th2T1.pdb1	1265.75
3th2H1.pdb1	3th2T1.pdb1	558.4
5th0B1.pdb1	5th0D1.pdb1	1445.15
5th0B1.pdb1	5th0A1.pdb1	3078.3
5th0B1.pdb1	5th0F1.pdb1	1410.85
5th0B1.pdb1	5th0E1.pdb1	258.75
5th0B1.pdb1	5th0C1.pdb1	257.3
5th0D1.pdb1	5th0A1.pdb1	273.0
5th0D1.pdb1	5th0F1.pdb1	1402.7
5th0D1.pdb1	5th0E1.pdb1	277.2
5th0D1.pdb1	5th0C1.pdb1	2992.0
5th0A1.pdb1	5th0F1.pdb1	279.95
5th0A1.pdb1	5th0E1.pdb1	521.3
5th0A1.pdb1	5th0C1.pdb1	397.25
5th0F1.pdb1	5th0E1.pdb1	3048.5
5th0F1.pdb1	5th0C1.pdb1	286.75
5th0E1.pdb1	5th0C1.pdb1	408.5
3thuA2.pdb1	3thuA3.pdb1	1002.75
3thuA2.pdb1	3thuA4.pdb1	1002.75
3thuA2.pdb1	3thuA8.pdb1	1326.8
3thuA2.pdb1	3thuA5.pdb1	2572.2
3thuA3.pdb1	3thuA1.pdb1	1002.75
3thuA3.pdb1	3thuA5.pdb1	1326.8
3thuA3.pdb1	3thuA7.pdb1	2572.2
3thuA4.pdb1	3thuA8.pdb1	2572.2
3thuA4.pdb1	3thuA1.pdb1	1002.75
3thuA4.pdb1	3thuA6.pdb1	1326.8
3thuA8.pdb1	3thuA5.pdb1	1002.75
3thuA8.pdb1	3thuA6.pdb1	1002.75
3thuA1.pdb1	3thuA6.pdb1	2572.2
3thuA1.pdb1	3thuA7.pdb1	1326.8
3thuA5.pdb1	3thuA7.pdb1	1002.75
3thuA6.pdb1	3thuA7.pdb1	1002.75
1th8A1.pdb1	1th8A2.pdb1	796.95
1th8A1.pdb1	1th8B1.pdb1	844.75
1th8B2.pdb1	1th8A2.pdb1	844.85
3thpA1.pdb3	3thpA2.pdb3	1021.9
1thcA2.pdb1	1thcB2.pdb1	877.0
1thcA2.pdb1	1thcA1.pdb1	369.0
1thcA2.pdb1	1thcB1.pdb1	331.1
1thcB2.pdb1	1thcA1.pdb1	331.1
1thcB2.pdb1	1thcB1.pdb1	385.1
1thcA1.pdb1	1thcB1.pdb1	877.0
3th1C2.pdb2	3th1B1.pdb2	2294.15
3thuC3.pdb2	3thuC1.pdb2	996.7
3thuC3.pdb2	3thuB2.pdb2	1286.35
3thuC3.pdb2	3thuC2.pdb2	996.7
3thuC3.pdb2	3thuB3.pdb2	2559.0
3thuC1.pdb2	3thuB1.pdb2	2559.0
3thuC1.pdb2	3thuC4.pdb2	996.7
3thuC1.pdb2	3thuB3.pdb2	1286.35
3thuB2.pdb2	3thuC2.pdb2	2559.0
3thuB2.pdb2	3thuB4.pdb2	1003.75
3thuB2.pdb2	3thuB3.pdb2	1003.75
3thuB1.pdb2	3thuC4.pdb2	1286.35
3thuB1.pdb2	3thuB4.pdb2	1003.75
3thuB1.pdb2	3thuB3.pdb2	1003.75
3thuC2.pdb2	3thuC4.pdb2	996.7
3thuC2.pdb2	3thuB4.pdb2	1286.35
3thuC4.pdb2	3thuB4.pdb2	2559.0
3thkC1.pdb1	3thkA1.pdb1	281.1
3thcD1.pdb1	3thcA1.pdb1	879.45
3th7A3.pdb1	3th7A1.pdb1	951.95
3th7A3.pdb1	3th7A2.pdb1	951.95
3th7A1.pdb1	3th7A2.pdb1	951.85
5theE1.pdb3	5theF1.pdb3	964.1
1thfD1.pdb1	1thfD2.pdb1	1146.4
5thqE1.pdb2	5thqA1.pdb2	86.0
5thqE1.pdb2	5thqD1.pdb2	1783.55
5thqE1.pdb2	5thqH1.pdb2	1560.95
5thqA1.pdb2	5thqD1.pdb2	1562.5
5thqA1.pdb2	5thqH1.pdb2	1684.5
5thqD1.pdb2	5thqH1.pdb2	84.4
5thgF1.pdb2	5thgE1.pdb2	1347.4
5thgF1.pdb2	5thgD1.pdb2	1437.35
5thgE1.pdb2	5thgD1.pdb2	1402.7
1th4B1.pdb1	1th4C1.pdb1	4730.95
1th4B1.pdb1	1th4D1.pdb1	4488.9
1th4B1.pdb1	1th4A1.pdb1	2071.15
1th4C1.pdb1	1th4D1.pdb1	1994.0
1th4C1.pdb1	1th4A1.pdb1	4649.6
1th4D1.pdb1	1th4A1.pdb1	4708.8
3thcC1.pdb2	3thcB1.pdb2	885.5
3th4H1.pdb1	3th4T1.pdb1	565.95
3th4H1.pdb1	3th4L1.pdb1	987.9
3th4T1.pdb1	3th4L1.pdb1	1259.65
3th8B1.pdb1	3th8A1.pdb1	1827.7
5th2B1.pdb1	5th2E1.pdb1	400.0
5th2B1.pdb1	5th2A1.pdb1	1606.45
5th2E1.pdb1	5th2A1.pdb1	478.25
3thfA1.pdb1	3thfB1.pdb1	4607.45
3thhB3.pdb2	3thhB1.pdb2	929.6
3thhB3.pdb2	3thhB2.pdb2	929.55
3thhB1.pdb2	3thhB2.pdb2	929.6
3thxE1.pdb1	3thxB1.pdb1	727.45
3thxE1.pdb1	3thxD1.pdb1	987.85
3thxE1.pdb1	3thxA1.pdb1	339.15
3thxB1.pdb1	3thxD1.pdb1	511.55
3thxB1.pdb1	3thxA1.pdb1	4380.5
3thxD1.pdb1	3thxA1.pdb1	96.2
3thdA1.pdb1	3thdD1.pdb1	880.6
5thkH1.pdb4	5thkF1.pdb4	1794.8
3th9A1.pdb1	3th9B1.pdb1	1824.85
5thkD1.pdb3	5thkE1.pdb3	1809.05
3thmH1.pdb1	3thmL1.pdb1	1886.3
3thmH1.pdb1	3thmF1.pdb1	816.5
3thmL1.pdb1	3thmF1.pdb1	322.4
3thjB2.pdb2	3thjB3.pdb2	935.9
3thjB2.pdb2	3thjB1.pdb2	935.9
3thjB3.pdb2	3thjB1.pdb2	935.9
3thjA2.pdb1	3thjA1.pdb1	941.1
3thjA2.pdb1	3thjA3.pdb1	941.1
3thjA1.pdb1	3thjA3.pdb1	941.1
1thnB1.pdb1	1thnA1.pdb1	885.8
1thnC1.pdb1	1thnA1.pdb1	659.1
1thnC1.pdb1	1thnD1.pdb1	888.75
3th7B2.pdb2	3th7B3.pdb2	921.95
3th7B2.pdb2	3th7B1.pdb2	921.95
3th7B3.pdb2	3th7B1.pdb2	921.95
1thrI1.pdb1	1thrH1.pdb1	730.45
1thrL1.pdb1	1thrH1.pdb1	1052.55
5th9L1.pdb1	5th9A1.pdb1	374.3
5th9L1.pdb1	5th9H1.pdb1	1585.15
5th9A1.pdb1	5th9H1.pdb1	662.8
3thaA1.pdb1	3thaB1.pdb1	1739.55
5th1D1.pdb1	5th1E1.pdb1	282.8
5th1D1.pdb1	5th1B1.pdb1	1416.35
5th1D1.pdb1	5th1A1.pdb1	261.85
5th1D1.pdb1	5th1C1.pdb1	3003.0
5th1D1.pdb1	5th1F1.pdb1	1419.3
5th1E1.pdb1	5th1B1.pdb1	275.0
5th1E1.pdb1	5th1A1.pdb1	512.65
5th1E1.pdb1	5th1C1.pdb1	391.25
5th1E1.pdb1	5th1F1.pdb1	3027.05
5th1B1.pdb1	5th1A1.pdb1	3054.75
5th1B1.pdb1	5th1C1.pdb1	258.85
5th1B1.pdb1	5th1F1.pdb1	1434.8
5th1A1.pdb1	5th1C1.pdb1	386.2
5th1A1.pdb1	5th1F1.pdb1	283.3
5th1C1.pdb1	5th1F1.pdb1	279.9
1th7B1.pdb1	1th7J1.pdb1	138.15
1th7B1.pdb1	1th7G1.pdb1	3.25
1th7B1.pdb1	1th7C1.pdb1	833.6
1th7B1.pdb1	1th7A1.pdb1	823.3
1th7B1.pdb1	1th7K1.pdb1	421.4
1th7J1.pdb1	1th7I1.pdb1	815.65
1th7J1.pdb1	1th7C1.pdb1	422.7
1th7J1.pdb1	1th7K1.pdb1	824.55
1th7H1.pdb1	1th7D1.pdb1	137.05
1th7H1.pdb1	1th7E1.pdb1	431.65
1th7H1.pdb1	1th7I1.pdb1	784.3
1th7H1.pdb1	1th7N1.pdb1	820.65
1th7G1.pdb1	1th7E1.pdb1	0.1
1th7G1.pdb1	1th7M1.pdb1	412.3
1th7G1.pdb1	1th7F1.pdb1	886.5
1th7G1.pdb1	1th7A1.pdb1	826.55
1th7G1.pdb1	1th7L1.pdb1	134.7
1th7D1.pdb1	1th7E1.pdb1	882.5
1th7D1.pdb1	1th7I1.pdb1	409.8
1th7D1.pdb1	1th7C1.pdb1	792.3
1th7E1.pdb1	1th7F1.pdb1	786.3
1th7E1.pdb1	1th7C1.pdb1	9.5
1th7E1.pdb1	1th7N1.pdb1	140.45
1th7I1.pdb1	1th7C1.pdb1	137.45
1th7I1.pdb1	1th7K1.pdb1	4.7
1th7I1.pdb1	1th7N1.pdb1	2.9
1th7M1.pdb1	1th7F1.pdb1	135.45
1th7M1.pdb1	1th7L1.pdb1	804.35
1th7M1.pdb1	1th7N1.pdb1	853.4
1th7F1.pdb1	1th7A1.pdb1	10.75
1th7F1.pdb1	1th7N1.pdb1	358.45
1th7C1.pdb1	1th7A1.pdb1	3.0
1th7A1.pdb1	1th7K1.pdb1	138.3
1th7A1.pdb1	1th7L1.pdb1	454.1
1th7K1.pdb1	1th7L1.pdb1	835.75
1thsH1.pdb2	1thsI1.pdb2	424.65
1thsH1.pdb2	1thsL1.pdb2	1293.7
1thsH1.pdb2	1thsH2.pdb2	413.8
1thsH1.pdb2	1thsI2.pdb2	74.1
1thsL2.pdb2	1thsH2.pdb2	1293.7
1thsI1.pdb2	1thsH2.pdb2	74.1
1thsI1.pdb2	1thsI2.pdb2	2.2
1thsH2.pdb2	1thsI2.pdb2	424.6
3thoA1.pdb1	3thoB1.pdb1	2050.3
3th1A1.pdb1	3th1A2.pdb1	2348.9
1th1D1.pdb2	1th1B1.pdb2	2300.65
3thoB4.pdb3	3thoA1.pdb3	126.5
3thoB4.pdb3	3thoA2.pdb3	507.3
3thoA1.pdb3	3thoB3.pdb3	507.3
3thoA1.pdb3	3thoA2.pdb3	1255.0
3thoB3.pdb3	3thoA2.pdb3	126.5
3thwA1.pdb1	3thwB1.pdb1	4301.25
3thwA1.pdb1	3thwD1.pdb1	307.0
3thwB1.pdb1	3thwD1.pdb1	1274.5
5th2F1.pdb2	5th2D1.pdb2	405.2
5th2F1.pdb2	5th2C1.pdb2	505.65
5th2D1.pdb2	5th2C1.pdb2	1765.45
5thhA2.pdb1	5thhA1.pdb1	1357.9
5thoQ1.pdb1	5thoR1.pdb1	794.2
5thoQ1.pdb1	5thoP1.pdb1	824.25
5thoQ1.pdb1	5thoX1.pdb1	626.8
5thoQ1.pdb1	5thoY1.pdb1	401.55
5thoL1.pdb1	5thoM1.pdb1	432.15
5thoL1.pdb1	5thob1.pdb1	736.9
5thoL1.pdb1	5thoK1.pdb1	501.5
5thoL1.pdb1	5thoD1.pdb1	389.35
5thoL1.pdb1	5thoV1.pdb1	457.65
5thoL1.pdb1	5thoE1.pdb1	603.35
5thoR1.pdb1	5thoS1.pdb1	753.65
5thoR1.pdb1	5thoY1.pdb1	612.5
5thoR1.pdb1	5thoZ1.pdb1	372.75
5thoM1.pdb1	5thoF1.pdb1	605.0
5thoM1.pdb1	5thoa1.pdb1	732.55
5thoM1.pdb1	5thob1.pdb1	464.7
5thoM1.pdb1	5thoN1.pdb1	496.3
5thoM1.pdb1	5thoE1.pdb1	395.7
5thoF1.pdb1	5thoG1.pdb1	776.35
5thoF1.pdb1	5thoN1.pdb1	395.75
5thoF1.pdb1	5thoE1.pdb1	781.7
5thoI1.pdb1	5thoA1.pdb1	400.95
5thoI1.pdb1	5thoH1.pdb1	460.85
5thoI1.pdb1	5thoX1.pdb1	735.35
5thoI1.pdb1	5thoB1.pdb1	613.9
5thoI1.pdb1	5thoJ1.pdb1	455.85
5thoI1.pdb1	5thoY1.pdb1	458.85
5thoC1.pdb1	5thoB1.pdb1	861.4
5thoC1.pdb1	5thoJ1.pdb1	601.8
5thoC1.pdb1	5thoK1.pdb1	395.6
5thoC1.pdb1	5thoD1.pdb1	819.1
5thoT1.pdb1	5thoa1.pdb1	615.5
5thoT1.pdb1	5thob1.pdb1	403.6
5thoT1.pdb1	5thoS1.pdb1	786.5
5thoT1.pdb1	5thoU1.pdb1	816.0
5thoa1.pdb1	5thob1.pdb1	442.6
5thoa1.pdb1	5thoS1.pdb1	396.4
5thoa1.pdb1	5thoN1.pdb1	462.15
5thoa1.pdb1	5thoZ1.pdb1	441.5
5thoA1.pdb1	5thoH1.pdb1	607.2
5thoA1.pdb1	5thoB1.pdb1	820.0
5thoA1.pdb1	5thoG1.pdb1	853.15
5thoP1.pdb1	5thoX1.pdb1	406.6
5thoP1.pdb1	5thoW1.pdb1	594.65
5thoP1.pdb1	5thoO1.pdb1	808.9
5thoH1.pdb1	5thoG1.pdb1	392.15
5thoH1.pdb1	5thoY1.pdb1	736.65
5thoH1.pdb1	5thoN1.pdb1	447.25
5thoH1.pdb1	5thoZ1.pdb1	464.15
5thoX1.pdb1	5thoW1.pdb1	414.55
5thoX1.pdb1	5thoJ1.pdb1	470.35
5thoX1.pdb1	5thoY1.pdb1	449.45
5thob1.pdb1	5thoU1.pdb1	591.6
5thob1.pdb1	5thoV1.pdb1	464.95
5thoB1.pdb1	5thoJ1.pdb1	422.95
5thoS1.pdb1	5thoZ1.pdb1	594.5
5thoW1.pdb1	5thoJ1.pdb1	720.35
5thoW1.pdb1	5thoK1.pdb1	463.5
5thoW1.pdb1	5thoO1.pdb1	386.55
5thoW1.pdb1	5thoV1.pdb1	479.05
5thoJ1.pdb1	5thoK1.pdb1	435.4
5thoG1.pdb1	5thoN1.pdb1	626.05
5thoY1.pdb1	5thoZ1.pdb1	439.95
5thoK1.pdb1	5thoD1.pdb1	594.7
5thoK1.pdb1	5thoV1.pdb1	741.8
5thoD1.pdb1	5thoE1.pdb1	775.95
5thoO1.pdb1	5thoU1.pdb1	856.15
5thoO1.pdb1	5thoV1.pdb1	633.95
5thoU1.pdb1	5thoV1.pdb1	403.6
5thoN1.pdb1	5thoZ1.pdb1	715.95
4thnI1.pdb1	4thnH1.pdb1	725.25
4thnL1.pdb1	4thnH1.pdb1	1375.25
5thqF1.pdb1	5thqG1.pdb1	1552.45
5thqF1.pdb1	5thqB1.pdb1	84.25
5thqF1.pdb1	5thqC1.pdb1	1713.0
5thqG1.pdb1	5thqB1.pdb1	1689.15
5thqG1.pdb1	5thqC1.pdb1	91.7
5thqB1.pdb1	5thqC1.pdb1	1563.25
5thrG1.pdb1	5thrD1.pdb1	1152.25
5thrM1.pdb1	5thrJ1.pdb1	877.85
5thrM1.pdb1	5thrD1.pdb1	476.95
5thrH1.pdb1	5thrR1.pdb1	0.1
5thrH1.pdb1	5thrE1.pdb1	1045.4
5thrK1.pdb1	5thrE1.pdb1	91.6
5thrK1.pdb1	5thrN1.pdb1	884.8
5thrP1.pdb1	5thrC1.pdb1	471.05
5thrP1.pdb1	5thrF1.pdb1	617.5
5thrP1.pdb1	5thrQ1.pdb1	688.85
5thrA1.pdb1	5thrS1.pdb1	425.2
5thrA1.pdb1	5thrC1.pdb1	618.3
5thrA1.pdb1	5thrB1.pdb1	542.8
5thrA1.pdb1	5thrF1.pdb1	39.6
5thrA1.pdb1	5thrR1.pdb1	441.5
5thrA1.pdb1	5thrE1.pdb1	2021.7
5thrA1.pdb1	5thrD1.pdb1	272.05
5thrS1.pdb1	5thrR1.pdb1	719.25
5thrU1.pdb1	5thrB1.pdb1	339.25
5thrU1.pdb1	5thrT1.pdb1	793.1
5thrC1.pdb1	5thrB1.pdb1	651.8
5thrC1.pdb1	5thrF1.pdb1	2019.2
5thrC1.pdb1	5thrE1.pdb1	266.2
5thrC1.pdb1	5thrD1.pdb1	26.75
5thrC1.pdb1	5thrQ1.pdb1	460.75
5thrB1.pdb1	5thrF1.pdb1	337.25
5thrB1.pdb1	5thrE1.pdb1	28.5
5thrB1.pdb1	5thrT1.pdb1	448.35
5thrB1.pdb1	5thrD1.pdb1	2111.9
5thrF1.pdb1	5thrE1.pdb1	31.0
5thrF1.pdb1	5thrI1.pdb1	1003.85
5thrF1.pdb1	5thrL1.pdb1	95.4
5thrF1.pdb1	5thrD1.pdb1	31.5
5thrF1.pdb1	5thrO1.pdb1	475.0
5thrR1.pdb1	5thrE1.pdb1	691.75
5thrE1.pdb1	5thrD1.pdb1	42.7
5thrE1.pdb1	5thrN1.pdb1	448.9
5thrJ1.pdb1	5thrD1.pdb1	113.35
5thrL1.pdb1	5thrO1.pdb1	833.6
5thrT1.pdb1	5thrD1.pdb1	743.65
3th3H1.pdb1	3th3L1.pdb1	955.65
3th3H1.pdb1	3th3T1.pdb1	597.05
3th3L1.pdb1	3th3T1.pdb1	879.6
5thpC1.pdb1	5thpB1.pdb1	658.05
5thpC1.pdb1	5thpA1.pdb1	253.6
5thpB1.pdb1	5thpA1.pdb1	1811.9
1theA1.pdb1	1theB2.pdb1	1120.15
5theC1.pdb2	5theD1.pdb2	977.4
5th9I1.pdb2	5th9M1.pdb2	1552.85
5th9I1.pdb2	5th9B1.pdb2	648.8
5th9M1.pdb2	5th9B1.pdb2	340.1
1th1C1.pdb1	1th1A1.pdb1	2331.8
5thkA1.pdb1	5thkB1.pdb1	1806.0
5th3k1.pdb2	5th3K1.pdb2	87.65
5th3k1.pdb2	5th3D1.pdb2	588.0
5th3k1.pdb2	5th3J1.pdb2	571.25
5th3k1.pdb2	5th3j1.pdb2	140.2
5th3k1.pdb2	5th3C1.pdb2	241.4
5th3K1.pdb2	5th3D1.pdb2	384.55
5th3K1.pdb2	5th3J1.pdb2	2.25
5th3K1.pdb2	5th3j1.pdb2	571.4
5th3K1.pdb2	5th3C1.pdb2	411.55
5th3D1.pdb2	5th3J1.pdb2	410.75
5th3D1.pdb2	5th3j1.pdb2	251.95
5th3D1.pdb2	5th3C1.pdb2	2175.45
5th3J1.pdb2	5th3j1.pdb2	86.35
5th3J1.pdb2	5th3C1.pdb2	374.15
5th3j1.pdb2	5th3C1.pdb2	590.95
1th2B1.pdb1	1th2D1.pdb1	4505.25
1th2B1.pdb1	1th2A1.pdb1	2063.7
1th2B1.pdb1	1th2C1.pdb1	4710.1
1th2D1.pdb1	1th2A1.pdb1	4731.8
1th2D1.pdb1	1th2C1.pdb1	2002.3
1th2A1.pdb1	1th2C1.pdb1	4596.35
5thkD1.pdb6	5thkG1.pdb6	1959.9
5thkD1.pdb6	5thkC1.pdb6	199.15
5thkD1.pdb6	5thkE1.pdb6	1809.05
5thkG1.pdb6	5thkC1.pdb6	1807.15
5thkG1.pdb6	5thkE1.pdb6	198.4
5thkC1.pdb6	5thkE1.pdb6	1721.1
1thbD1.pdb1	1thbA1.pdb1	669.2
1thbD1.pdb1	1thbC1.pdb1	830.0
1thbD1.pdb1	1thbB1.pdb1	15.15
1thbA1.pdb1	1thbC1.pdb1	311.7
1thbA1.pdb1	1thbB1.pdb1	828.5
1thbC1.pdb1	1thbB1.pdb1	673.6
1thpB1.pdb1	1thpA1.pdb1	1073.25
5thpK1.pdb4	5thpL1.pdb4	587.9
5thpK1.pdb4	5thpJ1.pdb4	1784.4
5thpL1.pdb4	5thpJ1.pdb4	321.7
1thyA1.pdb1	1thyA2.pdb1	2297.85
5thpD1.pdb2	5thpE1.pdb2	1821.6
5thpD1.pdb2	5thpF1.pdb2	213.25
5thpE1.pdb2	5thpF1.pdb2	639.9
3thoB2.pdb2	3thoA1.pdb2	314.0
3thoB2.pdb2	3thoA2.pdb2	2050.3
3thoB2.pdb2	3thoB1.pdb2	944.6
3thoA1.pdb2	3thoA2.pdb2	1255.0
3thoA1.pdb2	3thoB1.pdb2	2050.3
3thoA2.pdb2	3thoB1.pdb2	313.95
3thfB1.pdb2	3thfA2.pdb2	393.5
3thfB1.pdb2	3thfB2.pdb2	210.1
3thfB1.pdb2	3thfA1.pdb2	4607.45
3thfA2.pdb2	3thfB2.pdb2	4607.45
3thfA2.pdb2	3thfA1.pdb2	226.7
3thfB2.pdb2	3thfA1.pdb2	393.5
3thbA1.pdb2	3thbA2.pdb2	484.5
3th0A2.pdb1	3th0A1.pdb1	4658.5
3th0A2.pdb1	3th0A3.pdb1	4664.95
3th0A1.pdb1	3th0A3.pdb1	4660.25
5thwC1.pdb2	5thwD1.pdb2	2404.0
5thkA1.pdb5	5thkF1.pdb5	1724.3
5thkA1.pdb5	5thkB1.pdb5	1806.0
5thkA1.pdb5	5thkH1.pdb5	198.45
5thkF1.pdb5	5thkB1.pdb5	197.35
5thkF1.pdb5	5thkH1.pdb5	1794.8
5thkB1.pdb5	5thkH1.pdb5	1716.25
5thkG1.pdb2	5thkC1.pdb2	1807.15
5thpR1.pdb6	5thpQ1.pdb6	565.75
5thpR1.pdb6	5thpP1.pdb6	352.7
5thpQ1.pdb6	5thpP1.pdb6	1832.8
5thlA2.pdb1	5thlA1.pdb1	1510.6
5thpO1.pdb5	5thpM1.pdb5	285.5
5thpO1.pdb5	5thpN1.pdb5	614.0
5thpM1.pdb5	5thpN1.pdb5	1934.6
3thvF1.pdb2	3thvE1.pdb2	369.1
