4ho1X2.pdb1	4ho1X1.pdb1	1756.3
5hoxB1.pdb1	5hoxC1.pdb1	244.7
1ho4B1.pdb3	1ho4C2.pdb3	1210.05
4ho6A2.pdb2	4ho6A1.pdb2	1336.7
4ho6A2.pdb2	4ho6A3.pdb2	492.35
4ho6A1.pdb2	4ho6A4.pdb2	492.35
4ho6A4.pdb2	4ho6A3.pdb2	1336.7
5hoxC1.pdb5	5hoxA1.pdb5	227.95
5hoxC1.pdb5	5hoxE2.pdb5	144.2
5hoxC1.pdb5	5hoxB2.pdb5	61.0
5hoxC1.pdb5	5hoxD2.pdb5	54.85
5hoxC1.pdb5	5hoxB1.pdb5	244.65
5hoxC1.pdb5	5hoxC2.pdb5	120.75
5hoxE1.pdb5	5hoxD1.pdb5	225.7
5hoxE1.pdb5	5hoxE2.pdb5	112.4
5hoxE1.pdb5	5hoxF1.pdb5	240.7
5hoxE1.pdb5	5hoxF2.pdb5	53.1
5hoxE1.pdb5	5hoxA2.pdb5	58.1
5hoxE1.pdb5	5hoxC2.pdb5	144.25
5hoxA1.pdb5	5hoxD1.pdb5	123.3
5hoxA1.pdb5	5hoxE2.pdb5	58.1
5hoxA1.pdb5	5hoxF1.pdb5	54.9
5hoxA1.pdb5	5hoxD2.pdb5	113.75
5hoxA1.pdb5	5hoxB1.pdb5	228.4
5hoxD1.pdb5	5hoxF1.pdb5	236.55
5hoxD1.pdb5	5hoxB1.pdb5	60.8
5hoxD1.pdb5	5hoxA2.pdb5	113.75
5hoxD1.pdb5	5hoxC2.pdb5	54.9
5hoxE2.pdb5	5hoxF1.pdb5	53.15
5hoxE2.pdb5	5hoxF2.pdb5	240.65
5hoxE2.pdb5	5hoxD2.pdb5	225.7
5hoxB2.pdb5	5hoxF2.pdb5	108.05
5hoxB2.pdb5	5hoxD2.pdb5	60.75
5hoxB2.pdb5	5hoxB1.pdb5	132.1
5hoxB2.pdb5	5hoxA2.pdb5	228.4
5hoxB2.pdb5	5hoxC2.pdb5	244.65
5hoxF1.pdb5	5hoxF2.pdb5	62.05
5hoxF1.pdb5	5hoxB1.pdb5	108.1
5hoxF2.pdb5	5hoxD2.pdb5	236.5
5hoxF2.pdb5	5hoxA2.pdb5	54.85
5hoxD2.pdb5	5hoxA2.pdb5	123.3
5hoxB1.pdb5	5hoxC2.pdb5	61.0
5hoxA2.pdb5	5hoxC2.pdb5	228.0
3hoiA1.pdb1	3hoiA2.pdb1	1320.75
2hosC1.pdb1	2hosA1.pdb1	361.4
2hosC1.pdb1	2hosD1.pdb1	925.4
2hosC1.pdb1	2hosB1.pdb1	297.85
2hosA1.pdb1	2hosD1.pdb1	377.85
2hosD1.pdb1	2hosB1.pdb1	245.25
3ho2A1.pdb1	3ho2A2.pdb1	2876.8
6ho4A2.pdb1	6ho4A1.pdb1	1347.4
1hooB1.pdb1	1hooA1.pdb1	2804.4
3hofC1.pdb1	3hofB1.pdb1	1123.3
3hofC1.pdb1	3hofA1.pdb1	1158.6
3hofB1.pdb1	3hofA1.pdb1	1210.2
3hogA1.pdb1	3hogA2.pdb1	672.6
2hoxC1.pdb3	2hoxD1.pdb3	4435.95
2hoxC1.pdb3	2hoxB1.pdb3	225.8
2hoxC1.pdb3	2hoxA1.pdb3	436.2
2hoxD1.pdb3	2hoxA1.pdb3	163.55
2hoxB1.pdb3	2hoxA1.pdb3	4410.65
4horA1.pdb1	4horX1.pdb1	565.7
2hozB1.pdb1	2hozA1.pdb1	4520.35
4ho9A1.pdb3	4ho9A2.pdb3	1491.9
4ho9A1.pdb3	4ho9B2.pdb3	24.0
4ho9A1.pdb3	4ho9B1.pdb3	1698.2
4ho9A2.pdb3	4ho9B2.pdb3	1698.15
4ho9A2.pdb3	4ho9B1.pdb3	24.0
4ho9B2.pdb3	4ho9B1.pdb3	1358.4
1ho3B2.pdb1	1ho3A2.pdb1	797.4
1ho3B2.pdb1	1ho3B1.pdb1	2178.45
1ho3B2.pdb1	1ho3A1.pdb1	962.45
1ho3A2.pdb1	1ho3B1.pdb1	962.4
1ho3A2.pdb1	1ho3A1.pdb1	2170.0
1ho3B1.pdb1	1ho3A1.pdb1	797.4
5hokD1.pdb2	5hokA2.pdb2	708.5
5ho1B1.pdb1	5ho1A1.pdb1	834.8
1ho1D1.pdb1	1ho1D2.pdb1	1109.8
1ho1D1.pdb1	1ho1B1.pdb1	526.3
1ho1D1.pdb1	1ho1C2.pdb1	282.95
1ho1D1.pdb1	1ho1B2.pdb1	289.75
1ho1C1.pdb1	1ho1D2.pdb1	282.95
1ho1C1.pdb1	1ho1A1.pdb1	529.75
1ho1C1.pdb1	1ho1A2.pdb1	280.2
1ho1C1.pdb1	1ho1B2.pdb1	1082.15
1ho1D2.pdb1	1ho1B1.pdb1	289.75
1ho1D2.pdb1	1ho1B2.pdb1	526.3
1ho1A1.pdb1	1ho1A2.pdb1	1111.3
1ho1A1.pdb1	1ho1C2.pdb1	280.2
1ho1A1.pdb1	1ho1B2.pdb1	301.7
1ho1A2.pdb1	1ho1B1.pdb1	301.7
1ho1A2.pdb1	1ho1C2.pdb1	529.75
1ho1B1.pdb1	1ho1C2.pdb1	1082.15
3ho7B1.pdb1	3ho7A1.pdb1	1440.85
3hosE1.pdb1	3hosA1.pdb1	295.85
3hosE1.pdb1	3hosF1.pdb1	1137.95
3hosE1.pdb1	3hosB1.pdb1	896.85
3hosA1.pdb1	3hosG1.pdb1	80.85
3hosA1.pdb1	3hosH1.pdb1	232.45
3hosA1.pdb1	3hosD1.pdb1	976.7
3hosA1.pdb1	3hosF1.pdb1	568.2
3hosA1.pdb1	3hosB1.pdb1	2760.6
3hosA1.pdb1	3hosC1.pdb1	954.5
3hosG1.pdb1	3hosH1.pdb1	1090.95
3hosG1.pdb1	3hosB1.pdb1	263.9
3hosH1.pdb1	3hosD1.pdb1	110.1
3hosH1.pdb1	3hosB1.pdb1	619.05
3hosD1.pdb1	3hosB1.pdb1	590.5
3hosD1.pdb1	3hosC1.pdb1	1102.8
3hosF1.pdb1	3hosB1.pdb1	1022.0
3hosB1.pdb1	3hosC1.pdb1	320.05
2ho2A1.pdb1	2ho2B1.pdb1	276.85
4hojA1.pdb1	4hojA2.pdb1	1183.6
6holD1.pdb2	6holB1.pdb2	615.3
3howB1.pdb1	3howK1.pdb1	494.05
3howB1.pdb1	3howC1.pdb1	1743.6
3howB1.pdb1	3howI1.pdb1	1438.2
3howB1.pdb1	3howL1.pdb1	1104.55
3howB1.pdb1	3how21.pdb1	145.25
3howB1.pdb1	3howG1.pdb1	96.75
3howB1.pdb1	3howJ1.pdb1	1558.05
3howB1.pdb1	3howE1.pdb1	36.4
3howB1.pdb1	3how31.pdb1	662.85
3howB1.pdb1	3howA1.pdb1	9479.6
3howB1.pdb1	3howD1.pdb1	308.6
3howB1.pdb1	3howH1.pdb1	16.2
3howB1.pdb1	3howF1.pdb1	134.1
3howB1.pdb1	3how11.pdb1	617.25
3howK1.pdb1	3howC1.pdb1	2045.05
3howK1.pdb1	3howL1.pdb1	15.55
3howK1.pdb1	3howA1.pdb1	980.05
3howK1.pdb1	3howH1.pdb1	211.1
3howC1.pdb1	3howL1.pdb1	575.7
3howC1.pdb1	3howJ1.pdb1	1147.3
3howC1.pdb1	3howA1.pdb1	359.6
3howC1.pdb1	3howH1.pdb1	173.3
3howI1.pdb1	3howA1.pdb1	1599.55
3howL1.pdb1	3howJ1.pdb1	76.9
3how21.pdb1	3howA1.pdb1	219.35
3how21.pdb1	3how11.pdb1	336.55
3howG1.pdb1	3howA1.pdb1	590.15
3howG1.pdb1	3howD1.pdb1	2373.85
3howG1.pdb1	3howF1.pdb1	476.25
3howE1.pdb1	3howA1.pdb1	2122.15
3howE1.pdb1	3howF1.pdb1	146.45
3how31.pdb1	3howA1.pdb1	272.95
3how31.pdb1	3how11.pdb1	428.9
3howA1.pdb1	3howD1.pdb1	275.0
3howA1.pdb1	3howH1.pdb1	1463.7
3howA1.pdb1	3howF1.pdb1	2021.5
3howA1.pdb1	3how11.pdb1	774.55
1horA3.pdb1	1horA2.pdb1	585.2
1horA3.pdb1	1horB3.pdb1	490.9
1horA3.pdb1	1horA1.pdb1	585.2
1horA3.pdb1	1horB1.pdb1	58.35
1horA2.pdb1	1horB3.pdb1	58.35
1horA2.pdb1	1horA1.pdb1	585.2
1horA2.pdb1	1horB2.pdb1	490.95
1horB3.pdb1	1horB1.pdb1	645.25
1horB3.pdb1	1horB2.pdb1	645.25
1horA1.pdb1	1horB1.pdb1	490.9
1horA1.pdb1	1horB2.pdb1	58.4
1horB1.pdb1	1horB2.pdb1	645.3
4hopF1.pdb3	4hopE1.pdb3	677.25
6hokA3.pdb1	6hokA2.pdb1	901.35
6hokA3.pdb1	6hokA1.pdb1	899.9
6hokA2.pdb1	6hokA1.pdb1	902.0
5howE1.pdb2	5howA1.pdb2	202.7
5howE1.pdb2	5howB1.pdb2	194.35
5howA1.pdb2	5howB1.pdb2	207.7
6ho5A1.pdb1	6ho5A2.pdb1	1389.7
4hotX1.pdb1	4hotA1.pdb1	596.95
1hopA1.pdb1	1hopB1.pdb1	2798.4
4ho5A2.pdb3	4ho5A1.pdb3	1420.4
4ho5A2.pdb3	4ho5B1.pdb3	16.7
4ho5A2.pdb3	4ho5B2.pdb3	1460.75
4ho5A1.pdb3	4ho5B1.pdb3	1460.8
4ho5A1.pdb3	4ho5B2.pdb3	16.7
4ho5B1.pdb3	4ho5B2.pdb3	1248.35
5hogC1.pdb1	5hogA1.pdb1	1499.7
5hogC1.pdb1	5hogB1.pdb1	267.4
5hogD1.pdb1	5hogA1.pdb1	554.5
5hogA1.pdb1	5hogB1.pdb1	1509.0
5hogE1.pdb1	5hogB1.pdb1	571.05
5ho5A1.pdb3	5ho5D2.pdb3	715.5
5hoyB2.pdb1	5hoyA2.pdb1	234.65
5hoyB2.pdb1	5hoyC1.pdb1	68.05
5hoyB2.pdb1	5hoyF2.pdb1	110.9
5hoyB2.pdb1	5hoyB1.pdb1	128.8
5hoyB2.pdb1	5hoyC2.pdb1	243.35
5hoyB2.pdb1	5hoyD2.pdb1	58.1
5hoyA2.pdb1	5hoyF2.pdb1	52.8
5hoyA2.pdb1	5hoyD1.pdb1	113.8
5hoyA2.pdb1	5hoyE1.pdb1	58.3
5hoyA2.pdb1	5hoyC2.pdb1	227.55
5hoyA2.pdb1	5hoyD2.pdb1	112.65
5hoyC1.pdb1	5hoyB1.pdb1	243.35
5hoyC1.pdb1	5hoyE2.pdb1	140.5
5hoyC1.pdb1	5hoyA1.pdb1	227.55
5hoyC1.pdb1	5hoyC2.pdb1	123.05
5hoyC1.pdb1	5hoyD2.pdb1	52.15
5hoyF2.pdb1	5hoyE1.pdb1	54.7
5hoyF2.pdb1	5hoyE2.pdb1	234.75
5hoyF2.pdb1	5hoyF1.pdb1	101.4
5hoyF2.pdb1	5hoyD2.pdb1	246.05
5hoyD1.pdb1	5hoyE1.pdb1	231.15
5hoyD1.pdb1	5hoyB1.pdb1	58.1
5hoyD1.pdb1	5hoyA1.pdb1	112.7
5hoyD1.pdb1	5hoyC2.pdb1	52.2
5hoyD1.pdb1	5hoyF1.pdb1	246.1
5hoyE1.pdb1	5hoyE2.pdb1	114.4
5hoyE1.pdb1	5hoyC2.pdb1	140.5
5hoyE1.pdb1	5hoyF1.pdb1	234.75
5hoyB1.pdb1	5hoyA1.pdb1	234.7
5hoyB1.pdb1	5hoyC2.pdb1	68.1
5hoyB1.pdb1	5hoyF1.pdb1	110.95
5hoyE2.pdb1	5hoyA1.pdb1	58.35
5hoyE2.pdb1	5hoyF1.pdb1	54.8
5hoyE2.pdb1	5hoyD2.pdb1	231.1
5hoyA1.pdb1	5hoyF1.pdb1	52.85
5hoyA1.pdb1	5hoyD2.pdb1	113.75
6hojA1.pdb1	6hojB1.pdb1	853.6
6hojA1.pdb1	6hojC1.pdb1	884.05
6hojB1.pdb1	6hojC1.pdb1	831.6
5howF1.pdb4	5howC1.pdb4	205.65
5howF1.pdb4	5howD1.pdb4	205.0
5howC1.pdb4	5howD1.pdb4	198.35
2hoeA2.pdb1	2hoeA1.pdb1	1539.05
3hoaA1.pdb1	3hoaB1.pdb1	1530.05
6hoiF1.pdb2	6hoiB1.pdb2	508.75
6hohB1.pdb2	6hohD2.pdb2	980.5
6hohB1.pdb2	6hohC1.pdb2	1070.0
6hohD2.pdb2	6hohC1.pdb2	913.05
4hobD1.pdb2	4hobC1.pdb2	1224.65
5hoyC1.pdb2	5hoyB1.pdb2	243.35
5hoyC1.pdb2	5hoyA1.pdb2	227.55
5hoyB1.pdb2	5hoyA1.pdb2	234.7
5howD2.pdb5	5howF2.pdb5	205.05
5howD2.pdb5	5howC2.pdb5	198.35
5howD2.pdb5	5howC1.pdb5	89.5
5howD2.pdb5	5howD1.pdb5	233.75
5howF2.pdb5	5howC2.pdb5	205.65
5howF2.pdb5	5howF1.pdb5	73.5
5howF2.pdb5	5howC1.pdb5	229.3
5howC2.pdb5	5howF1.pdb5	229.3
5howC2.pdb5	5howD1.pdb5	89.45
5howF1.pdb5	5howC1.pdb5	205.7
5howF1.pdb5	5howD1.pdb5	205.0
5howC1.pdb5	5howD1.pdb5	198.35
6ho7A2.pdb1	6ho7A1.pdb1	1377.7
3ho1X1.pdb1	3ho1A1.pdb1	1603.1
3ho1X1.pdb1	3ho1Y1.pdb1	512.5
3ho1A1.pdb1	3ho1Y1.pdb1	732.95
5hoyE1.pdb4	5hoyF1.pdb4	234.75
5hoyE1.pdb4	5hoyD1.pdb4	231.15
5hoyF1.pdb4	5hoyD1.pdb4	246.1
6ho6A2.pdb1	6ho6A1.pdb1	1371.0
6hodA2.pdb1	6hodA1.pdb1	1352.6
6hoaA1.pdb1	6hoaA2.pdb1	1319.9
2hoxA1.pdb1	2hoxB1.pdb1	4410.7
5ho4B1.pdb1	5ho4A1.pdb1	700.65
5hotB2.pdb1	5hotA2.pdb1	1537.0
5hotB2.pdb1	5hotB1.pdb1	898.65
5hotB2.pdb1	5hotA1.pdb1	317.55
5hotA2.pdb1	5hotB1.pdb1	317.55
5hotB1.pdb1	5hotA1.pdb1	1537.0
4hocB1.pdb3	4hocA1.pdb3	1570.15
4hocB1.pdb3	4hocA2.pdb3	871.3
4hocB2.pdb3	4hocA1.pdb3	871.3
4hocB2.pdb3	4hocA2.pdb3	1570.05
2houA1.pdb1	2houB1.pdb1	631.4
5hoxE1.pdb3	5hoxD1.pdb3	225.7
5hoxE1.pdb3	5hoxF1.pdb3	240.7
5hoxD1.pdb3	5hoxF1.pdb3	236.55
5hopA1.pdb1	5hopB1.pdb1	149.25
5hotB1.pdb2	5hotA1.pdb2	1537.0
1hoxB1.pdb1	1hoxA1.pdb1	6402.05
3ho9A1.pdb1	3ho9A2.pdb1	2917.4
1hosA1.pdb1	1hosB1.pdb1	1758.4
2hodK1.pdb4	2hodR1.pdb4	287.65
2hodK1.pdb4	2hodJ1.pdb4	2034.25
2hodK1.pdb4	2hodL1.pdb4	2068.7
2hodT1.pdb4	2hodL1.pdb4	290.8
2hodJ1.pdb4	2hodL1.pdb4	981.05
6hosC1.pdb2	6hosB1.pdb2	501.3
2hoiD1.pdb1	2hoiB1.pdb1	1409.95
2hoiD1.pdb1	2hoiH1.pdb1	2.95
2hoiD1.pdb1	2hoiC1.pdb1	1605.0
2hoiD1.pdb1	2hoiA1.pdb1	1416.2
2hoiD1.pdb1	2hoiG1.pdb1	50.05
2hoiF1.pdb1	2hoiB1.pdb1	1.85
2hoiF1.pdb1	2hoiH1.pdb1	1394.4
2hoiF1.pdb1	2hoiE1.pdb1	1589.7
2hoiF1.pdb1	2hoiA1.pdb1	49.3
2hoiF1.pdb1	2hoiG1.pdb1	1378.55
2hoiB1.pdb1	2hoiH1.pdb1	28.9
2hoiB1.pdb1	2hoiC1.pdb1	1582.15
2hoiB1.pdb1	2hoiA1.pdb1	1970.5
2hoiB1.pdb1	2hoiG1.pdb1	1781.9
2hoiH1.pdb1	2hoiE1.pdb1	1562.2
2hoiH1.pdb1	2hoiA1.pdb1	1756.25
2hoiH1.pdb1	2hoiG1.pdb1	1988.5
2hoiE1.pdb1	2hoiC1.pdb1	16.8
2hoiE1.pdb1	2hoiG1.pdb1	1125.35
2hoiC1.pdb1	2hoiA1.pdb1	1133.55
6homC1.pdb2	6homD1.pdb2	1121.75
4hoiC1.pdb6	4hoiB1.pdb6	763.55
4hosA1.pdb1	4hosX1.pdb1	498.0
1hozB1.pdb1	1hozA1.pdb1	892.8
5hoxA2.pdb2	5hoxC2.pdb2	227.95
5hoxA2.pdb2	5hoxA1.pdb2	77.7
5hoxA2.pdb2	5hoxC1.pdb2	183.8
5hoxA2.pdb2	5hoxB2.pdb2	228.4
5hoxC2.pdb2	5hoxA1.pdb2	183.85
5hoxC2.pdb2	5hoxB2.pdb2	244.7
5hoxA1.pdb2	5hoxC1.pdb2	227.95
5hoxA1.pdb2	5hoxB1.pdb2	228.4
5hoxC1.pdb2	5hoxB1.pdb2	244.65
5hoxB1.pdb2	5hoxB2.pdb2	48.5
6howA1.pdb1	6howB1.pdb1	555.5
6howA1.pdb1	6howC1.pdb1	1364.85
6howA1.pdb1	6howD1.pdb1	1799.55
6howB1.pdb1	6howC1.pdb1	1770.0
6howB1.pdb1	6howD1.pdb1	1374.15
6howC1.pdb1	6howD1.pdb1	527.5
4hodA1.pdb2	4hodA2.pdb2	1221.55
3hocA1.pdb3	3hocB1.pdb3	574.45
4honB1.pdb2	4honG1.pdb2	416.2
2ho5A1.pdb1	2ho5B1.pdb1	1250.95
5howB2.pdb3	5howE2.pdb3	194.35
5howB2.pdb3	5howA2.pdb3	207.7
5howB2.pdb3	5howE1.pdb3	196.1
5howA1.pdb3	5howA2.pdb3	51.3
5howA1.pdb3	5howE1.pdb3	202.7
5howA1.pdb3	5howB1.pdb3	207.7
5howE2.pdb3	5howA2.pdb3	202.75
5howE2.pdb3	5howE1.pdb3	77.75
5howE2.pdb3	5howB1.pdb3	196.15
5howE1.pdb3	5howB1.pdb3	194.3
4ho7B4.pdb1	4ho7C2.pdb1	579.4
4ho7B4.pdb1	4ho7A3.pdb1	27.25
4ho7B4.pdb1	4ho7C4.pdb1	11.7
4ho7B4.pdb1	4ho7C1.pdb1	799.7
4ho7B4.pdb1	4ho7A1.pdb1	11.9
4ho7B4.pdb1	4ho7B1.pdb1	11.7
4ho7B4.pdb1	4ho7B3.pdb1	425.6
4ho7B4.pdb1	4ho7A4.pdb1	780.25
4ho7C2.pdb1	4ho7A3.pdb1	1.3
4ho7C2.pdb1	4ho7C4.pdb1	30.8
4ho7C2.pdb1	4ho7B2.pdb1	11.7
4ho7C2.pdb1	4ho7A2.pdb1	786.7
4ho7C2.pdb1	4ho7B3.pdb1	799.7
4ho7C2.pdb1	4ho7A4.pdb1	448.7
4ho7A3.pdb1	4ho7B2.pdb1	11.9
4ho7A3.pdb1	4ho7C1.pdb1	448.7
4ho7A3.pdb1	4ho7A1.pdb1	579.8
4ho7A3.pdb1	4ho7C3.pdb1	786.7
4ho7A3.pdb1	4ho7B3.pdb1	780.25
4ho7C4.pdb1	4ho7B2.pdb1	579.4
4ho7C4.pdb1	4ho7A1.pdb1	1.3
4ho7C4.pdb1	4ho7B1.pdb1	799.7
4ho7C4.pdb1	4ho7A2.pdb1	448.7
4ho7C4.pdb1	4ho7A4.pdb1	786.7
4ho7B2.pdb1	4ho7A1.pdb1	27.25
4ho7B2.pdb1	4ho7C3.pdb1	799.7
4ho7B2.pdb1	4ho7B1.pdb1	425.6
4ho7B2.pdb1	4ho7A2.pdb1	780.25
4ho7B2.pdb1	4ho7B3.pdb1	11.7
4ho7C1.pdb1	4ho7A1.pdb1	786.7
4ho7C1.pdb1	4ho7C3.pdb1	30.8
4ho7C1.pdb1	4ho7B1.pdb1	11.7
4ho7C1.pdb1	4ho7B3.pdb1	579.4
4ho7C1.pdb1	4ho7A4.pdb1	1.3
4ho7A1.pdb1	4ho7C3.pdb1	448.7
4ho7A1.pdb1	4ho7B1.pdb1	780.25
4ho7C3.pdb1	4ho7B1.pdb1	579.4
4ho7C3.pdb1	4ho7A2.pdb1	1.3
4ho7C3.pdb1	4ho7B3.pdb1	11.7
4ho7B1.pdb1	4ho7A2.pdb1	27.25
4ho7B1.pdb1	4ho7A4.pdb1	11.9
4ho7A2.pdb1	4ho7B3.pdb1	11.9
4ho7A2.pdb1	4ho7A4.pdb1	579.8
4ho7B3.pdb1	4ho7A4.pdb1	27.25
2hodG1.pdb3	2hodI1.pdb3	911.6
2hodG1.pdb3	2hodH1.pdb3	1879.6
2hodQ1.pdb3	2hodH1.pdb3	280.25
2hodI1.pdb3	2hodH1.pdb3	2025.4
2hodI1.pdb3	2hodS1.pdb3	321.65
2horA1.pdb1	2horA2.pdb1	4485.2
5ho3A1.pdb1	5ho3B1.pdb1	913.55
6hobA2.pdb1	6hobA1.pdb1	1346.9
4hopA1.pdb1	4hopB1.pdb1	677.8
5hoxD2.pdb4	5hoxE2.pdb4	225.7
5hoxD2.pdb4	5hoxF2.pdb4	236.5
5hoxD2.pdb4	5hoxF1.pdb4	244.4
5hoxD2.pdb4	5hoxE1.pdb4	81.7
5hoxE2.pdb4	5hoxF2.pdb4	240.7
5hoxE2.pdb4	5hoxE1.pdb4	212.5
5hoxE2.pdb4	5hoxD1.pdb4	81.7
5hoxF2.pdb4	5hoxF1.pdb4	60.95
5hoxF2.pdb4	5hoxD1.pdb4	244.45
5hoxF1.pdb4	5hoxE1.pdb4	240.7
5hoxF1.pdb4	5hoxD1.pdb4	236.55
5hoxE1.pdb4	5hoxD1.pdb4	225.7
6honA1.pdb1	6honB1.pdb1	967.95
5hoyB1.pdb3	5hoyC1.pdb3	243.35
5hoyB1.pdb3	5hoyA1.pdb3	234.7
5hoyB1.pdb3	5hoyB2.pdb3	47.9
5hoyA2.pdb3	5hoyC2.pdb3	227.55
5hoyA2.pdb3	5hoyC1.pdb3	190.75
5hoyA2.pdb3	5hoyA1.pdb3	87.9
5hoyA2.pdb3	5hoyB2.pdb3	234.7
5hoyC2.pdb3	5hoyA1.pdb3	190.75
5hoyC2.pdb3	5hoyB2.pdb3	243.35
5hoyC1.pdb3	5hoyA1.pdb3	227.55
6hogA2.pdb1	6hogA3.pdb1	792.8
6hogA2.pdb1	6hogA1.pdb1	792.8
6hogA3.pdb1	6hogA1.pdb1	792.8
5hokA1.pdb1	5hokD2.pdb1	708.5
4honA1.pdb1	4honF1.pdb1	554.7
5hokC1.pdb3	5hokB1.pdb3	691.1
1hotB2.pdb1	1hotB3.pdb1	647.35
1hotB2.pdb1	1hotB1.pdb1	647.35
1hotB2.pdb1	1hotA2.pdb1	486.4
