4x24A1.pdb1	4x24B1.pdb1	1401.75
4x2eC1.pdb4	4x2eD2.pdb4	635.6
4x28A1.pdb1	4x28B1.pdb1	150.25
4x28A1.pdb1	4x28C1.pdb1	1929.2
4x28A1.pdb1	4x28D1.pdb1	1721.5
4x28B1.pdb1	4x28C1.pdb1	1648.35
4x28B1.pdb1	4x28D1.pdb1	1931.5
4x28C1.pdb1	4x28D1.pdb1	164.2
3x27D1.pdb2	3x27C1.pdb2	3192.8
2x2wB1.pdb1	2x2wA1.pdb1	1410.0
3x28A1.pdb1	3x28B1.pdb1	3635.6
2x2sA1.pdb2	2x2sB1.pdb2	803.55
1x24A1.pdb1	1x24B1.pdb1	598.95
4x2dD1.pdb4	4x2dB2.pdb4	663.1
4x23L1.pdb2	4x23S1.pdb2	264.2
4x23L1.pdb2	4x23R1.pdb2	286.9
4x23L1.pdb2	4x23T1.pdb2	361.25
4x23L1.pdb2	4x23Q1.pdb2	406.35
4x23L1.pdb2	4x23N1.pdb2	528.1
4x23L1.pdb2	4x23K1.pdb2	2430.9
4x23W1.pdb2	4x23M1.pdb2	184.55
4x23W1.pdb2	4x23N1.pdb2	129.35
4x23S1.pdb2	4x23M1.pdb2	352.55
4x23S1.pdb2	4x23P1.pdb2	372.55
4x23S1.pdb2	4x23O1.pdb2	650.65
4x23S1.pdb2	4x23R1.pdb2	220.7
4x23S1.pdb2	4x23T1.pdb2	6662.85
4x23S1.pdb2	4x23Q1.pdb2	500.0
4x23S1.pdb2	4x23N1.pdb2	310.65
4x23S1.pdb2	4x23K1.pdb2	663.2
4x23M1.pdb2	4x23P1.pdb2	437.3
4x23M1.pdb2	4x23O1.pdb2	634.75
4x23M1.pdb2	4x23R1.pdb2	37.65
4x23M1.pdb2	4x23T1.pdb2	492.25
4x23M1.pdb2	4x23Q1.pdb2	145.1
4x23M1.pdb2	4x23N1.pdb2	2472.65
4x23M1.pdb2	4x23K1.pdb2	48.45
4x23P1.pdb2	4x23O1.pdb2	2469.4
4x23P1.pdb2	4x23R1.pdb2	516.1
4x23P1.pdb2	4x23X1.pdb2	128.15
4x23P1.pdb2	4x23T1.pdb2	275.75
4x23P1.pdb2	4x23N1.pdb2	269.65
4x23O1.pdb2	4x23X1.pdb2	276.25
4x23O1.pdb2	4x23T1.pdb2	694.5
4x23O1.pdb2	4x23Q1.pdb2	114.0
4x23O1.pdb2	4x23K1.pdb2	604.7
4x23R1.pdb2	4x23X1.pdb2	374.9
4x23R1.pdb2	4x23T1.pdb2	304.6
4x23R1.pdb2	4x23Q1.pdb2	2421.75
4x23R1.pdb2	4x23N1.pdb2	2.5
4x23X1.pdb2	4x23Q1.pdb2	503.2
4x23T1.pdb2	4x23Q1.pdb2	366.8
4x23T1.pdb2	4x23N1.pdb2	209.55
4x23T1.pdb2	4x23K1.pdb2	648.3
4x23Q1.pdb2	4x23N1.pdb2	33.7
4x23Q1.pdb2	4x23K1.pdb2	602.4
3x21H1.pdb4	3x21G1.pdb4	3503.0
5x21B1.pdb1	5x21D1.pdb1	1222.85
5x21B1.pdb1	5x21C1.pdb1	261.2
5x21B1.pdb1	5x21A1.pdb1	1503.5
5x21B1.pdb1	5x21E1.pdb1	33.95
5x21D1.pdb1	5x21I1.pdb1	148.8
5x21D1.pdb1	5x21C1.pdb1	8786.05
5x21D1.pdb1	5x21A1.pdb1	44.65
5x21D1.pdb1	5x21H1.pdb1	241.05
5x21D1.pdb1	5x21E1.pdb1	2217.55
5x21D1.pdb1	5x21F1.pdb1	3810.1
5x21D1.pdb1	5x21G1.pdb1	813.2
5x21I1.pdb1	5x21C1.pdb1	141.7
5x21I1.pdb1	5x21G1.pdb1	140.4
5x21C1.pdb1	5x21A1.pdb1	2008.05
5x21C1.pdb1	5x21H1.pdb1	882.4
5x21C1.pdb1	5x21E1.pdb1	109.8
5x21C1.pdb1	5x21F1.pdb1	2413.95
5x21C1.pdb1	5x21G1.pdb1	281.15
5x21H1.pdb1	5x21F1.pdb1	1130.4
5x21H1.pdb1	5x21G1.pdb1	591.5
5x21F1.pdb1	5x21G1.pdb1	155.35
5x2fC1.pdb2	5x2fB1.pdb2	1538.4
4x2qC1.pdb1	4x2qD1.pdb1	2154.85
4x2qC1.pdb1	4x2qA1.pdb1	770.1
4x2qC1.pdb1	4x2qB1.pdb1	1600.45
4x2qD1.pdb1	4x2qA1.pdb1	1597.75
4x2qD1.pdb1	4x2qB1.pdb1	876.85
4x2qA1.pdb1	4x2qB1.pdb1	2088.9
2x2rB1.pdb1	2x2rC1.pdb1	658.0
2x2rB1.pdb1	2x2rA1.pdb1	656.2
2x2rC1.pdb1	2x2rA1.pdb1	626.3
4x2eD1.pdb3	4x2eC2.pdb3	635.6
2x2nC1.pdb2	2x2nA1.pdb2	1063.15
1x2rA1.pdb1	1x2rB1.pdb1	534.8
3x20A1.pdb1	3x20B1.pdb1	3627.65
2x2kA1.pdb1	2x2kA2.pdb1	1481.5
2x2aB1.pdb1	2x2aA1.pdb1	882.05
3x26A1.pdb1	3x26B1.pdb1	3622.15
5x2jA1.pdb1	5x2jA2.pdb1	877.65
2x2cQ1.pdb1	2x2cP1.pdb1	52.0
2x2cQ1.pdb1	2x2cO1.pdb1	313.9
2x2cQ1.pdb1	2x2cR2.pdb1	56.5
2x2cQ1.pdb1	2x2cR1.pdb1	40.85
2x2cQ1.pdb1	2x2cQ2.pdb1	55.55
2x2cQ1.pdb1	2x2cS1.pdb1	278.15
2x2cQ1.pdb1	2x2cS2.pdb1	174.95
2x2cB1.pdb1	2x2cM2.pdb1	41.55
2x2cB1.pdb1	2x2cK1.pdb1	57.9
2x2cB1.pdb1	2x2cO2.pdb1	55.15
2x2cP1.pdb1	2x2cO1.pdb1	42.3
2x2cP1.pdb1	2x2cS2.pdb1	49.15
2x2cM1.pdb1	2x2cO1.pdb1	279.8
2x2cM1.pdb1	2x2cB2.pdb1	41.6
2x2cM1.pdb1	2x2cM2.pdb1	165.8
2x2cM1.pdb1	2x2cL2.pdb1	54.75
2x2cM1.pdb1	2x2cK1.pdb1	283.0
2x2cM1.pdb1	2x2cK2.pdb1	60.0
2x2cM1.pdb1	2x2cL1.pdb1	51.9
2x2cF2.pdb1	2x2cK1.pdb1	54.65
2x2cF2.pdb1	2x2cS1.pdb1	41.95
2x2cF2.pdb1	2x2cO2.pdb1	46.15
2x2cO1.pdb1	2x2cB2.pdb1	55.2
2x2cO1.pdb1	2x2cK2.pdb1	176.5
2x2cO1.pdb1	2x2cF1.pdb1	46.15
2x2cO1.pdb1	2x2cS2.pdb1	56.55
2x2cB2.pdb1	2x2cK2.pdb1	57.85
2x2cM2.pdb1	2x2cL2.pdb1	51.9
2x2cM2.pdb1	2x2cK1.pdb1	60.05
2x2cM2.pdb1	2x2cK2.pdb1	283.0
2x2cM2.pdb1	2x2cO2.pdb1	279.7
2x2cM2.pdb1	2x2cL1.pdb1	54.7
2x2cR2.pdb1	2x2cQ2.pdb1	40.8
2x2cR2.pdb1	2x2cS2.pdb1	54.1
2x2cR1.pdb1	2x2cQ2.pdb1	56.55
2x2cR1.pdb1	2x2cS1.pdb1	54.1
2x2cP2.pdb1	2x2cQ2.pdb1	52.05
2x2cP2.pdb1	2x2cS1.pdb1	49.15
2x2cP2.pdb1	2x2cO2.pdb1	42.25
2x2cQ2.pdb1	2x2cS1.pdb1	174.95
2x2cQ2.pdb1	2x2cO2.pdb1	313.9
2x2cQ2.pdb1	2x2cS2.pdb1	278.15
2x2cL2.pdb1	2x2cK2.pdb1	42.7
2x2cK1.pdb1	2x2cS1.pdb1	288.4
2x2cK1.pdb1	2x2cO2.pdb1	176.5
2x2cK1.pdb1	2x2cL1.pdb1	42.7
2x2cK2.pdb1	2x2cF1.pdb1	54.6
2x2cK2.pdb1	2x2cS2.pdb1	288.4
2x2cS1.pdb1	2x2cO2.pdb1	56.55
2x2cF1.pdb1	2x2cS2.pdb1	41.9
5x2rD1.pdb1	5x2rC1.pdb1	902.4
5x2rD1.pdb1	5x2rA1.pdb1	564.0
5x2rD1.pdb1	5x2rB1.pdb1	186.45
5x2rC1.pdb1	5x2rA1.pdb1	271.15
5x2rC1.pdb1	5x2rB1.pdb1	608.55
5x2rA1.pdb1	5x2rB1.pdb1	900.45
5x2tB1.pdb1	5x2tD1.pdb1	144.05
5x2tB1.pdb1	5x2tC1.pdb1	613.45
5x2tB1.pdb1	5x2tA1.pdb1	894.4
5x2tD1.pdb1	5x2tC1.pdb1	883.4
5x2tD1.pdb1	5x2tA1.pdb1	564.45
5x2tC1.pdb1	5x2tA1.pdb1	363.65
2x2bA2.pdb1	2x2bA1.pdb1	677.2
2x2tA1.pdb1	2x2tA2.pdb1	797.15
3x21J1.pdb5	3x21I1.pdb5	3549.8
5x2nC1.pdb2	5x2nD1.pdb2	1786.55
5x2nC1.pdb2	5x2nK1.pdb2	131.85
5x2nC1.pdb2	5x2nJ1.pdb2	808.35
5x2nD1.pdb2	5x2nK1.pdb2	16.7
5x2nD1.pdb2	5x2nJ1.pdb2	2.15
5x2nK1.pdb2	5x2nJ1.pdb2	1876.05
5x20B1.pdb1	5x20A1.pdb1	1018.65
5x22Q1.pdb2	5x22P1.pdb2	135.45
5x22Q1.pdb2	5x22M1.pdb2	283.15
5x22Q1.pdb2	5x22R1.pdb2	486.1
5x22Q1.pdb2	5x22N1.pdb2	834.4
5x22Q1.pdb2	5x22S1.pdb2	145.6
5x22O1.pdb2	5x22M1.pdb2	110.2
5x22O1.pdb2	5x22N1.pdb2	2289.35
5x22O1.pdb2	5x22L1.pdb2	24.45
5x22K1.pdb2	5x22M1.pdb2	1933.1
5x22K1.pdb2	5x22N1.pdb2	46.85
5x22K1.pdb2	5x22L1.pdb2	1673.85
5x22P1.pdb2	5x22M1.pdb2	2372.65
5x22P1.pdb2	5x22R1.pdb2	1140.0
5x22P1.pdb2	5x22N1.pdb2	3815.5
5x22M1.pdb2	5x22R1.pdb2	868.25
5x22M1.pdb2	5x22N1.pdb2	8802.9
5x22M1.pdb2	5x22S1.pdb2	130.55
5x22M1.pdb2	5x22L1.pdb2	232.95
5x22R1.pdb2	5x22N1.pdb2	226.7
5x22N1.pdb2	5x22S1.pdb2	149.25
5x22N1.pdb2	5x22L1.pdb2	1217.65
3x2qT1.pdb2	3x2qN1.pdb2	357.6
3x2qT1.pdb2	3x2qP1.pdb2	1644.95
3x2qT1.pdb2	3x2qU1.pdb2	208.6
3x2qT1.pdb2	3x2qS1.pdb2	67.0
3x2qZ1.pdb2	3x2qQ1.pdb2	324.3
3x2qZ1.pdb2	3x2qX1.pdb2	7.2
3x2qZ1.pdb2	3x2qN1.pdb2	1073.15
3x2qZ1.pdb2	3x2qY1.pdb2	734.5
3x2qV1.pdb2	3x2qQ1.pdb2	405.95
3x2qV1.pdb2	3x2qX1.pdb2	104.65
3x2qV1.pdb2	3x2qN1.pdb2	101.9
3x2qV1.pdb2	3x2qO1.pdb2	1453.4
3x2qV1.pdb2	3x2qR1.pdb2	634.25
3x2qQ1.pdb2	3x2qX1.pdb2	1465.6
3x2qQ1.pdb2	3x2qN1.pdb2	1352.6
3x2qQ1.pdb2	3x2qO1.pdb2	848.05
3x2qQ1.pdb2	3x2qR1.pdb2	1277.0
3x2qQ1.pdb2	3x2qS1.pdb2	137.95
3x2qW1.pdb2	3x2qN1.pdb2	251.15
3x2qW1.pdb2	3x2qP1.pdb2	1325.5
3x2qW1.pdb2	3x2qY1.pdb2	111.7
3x2qW1.pdb2	3x2qS1.pdb2	151.6
3x2qX1.pdb2	3x2qN1.pdb2	340.35
3x2qX1.pdb2	3x2qO1.pdb2	175.7
3x2qN1.pdb2	3x2qP1.pdb2	2612.45
3x2qN1.pdb2	3x2qY1.pdb2	1699.1
3x2qN1.pdb2	3x2qU1.pdb2	145.55
3x2qN1.pdb2	3x2qO1.pdb2	3537.15
3x2qN1.pdb2	3x2qS1.pdb2	1254.5
3x2qP1.pdb2	3x2qY1.pdb2	20.8
3x2qP1.pdb2	3x2qU1.pdb2	243.75
3x2qP1.pdb2	3x2qO1.pdb2	24.85
3x2qP1.pdb2	3x2qS1.pdb2	888.55
3x2qU1.pdb2	3x2qO1.pdb2	978.1
3x2qO1.pdb2	3x2qR1.pdb2	283.9
3x2qR1.pdb2	3x2qS1.pdb2	161.0
2x2fA1.pdb1	2x2fD1.pdb1	1415.25
4x23C1.pdb1	4x23J1.pdb1	475.8
4x23C1.pdb1	4x23D1.pdb1	2426.6
4x23C1.pdb1	4x23U1.pdb1	213.7
4x23C1.pdb1	4x23E1.pdb1	656.05
4x23C1.pdb1	4x23F1.pdb1	432.4
4x23C1.pdb1	4x23H1.pdb1	37.55
4x23C1.pdb1	4x23G1.pdb1	161.7
4x23C1.pdb1	4x23A1.pdb1	56.65
4x23C1.pdb1	4x23I1.pdb1	380.75
4x23J1.pdb1	4x23D1.pdb1	214.5
4x23J1.pdb1	4x23B1.pdb1	344.85
4x23J1.pdb1	4x23E1.pdb1	672.05
4x23J1.pdb1	4x23F1.pdb1	269.7
4x23J1.pdb1	4x23H1.pdb1	285.7
4x23J1.pdb1	4x23G1.pdb1	367.2
4x23J1.pdb1	4x23A1.pdb1	652.35
4x23J1.pdb1	4x23I1.pdb1	6646.3
4x23D1.pdb1	4x23B1.pdb1	507.9
4x23D1.pdb1	4x23U1.pdb1	117.25
4x23D1.pdb1	4x23F1.pdb1	271.15
4x23D1.pdb1	4x23H1.pdb1	19.7
4x23D1.pdb1	4x23G1.pdb1	35.2
4x23D1.pdb1	4x23A1.pdb1	9.85
4x23D1.pdb1	4x23I1.pdb1	294.15
4x23B1.pdb1	4x23H1.pdb1	259.35
4x23B1.pdb1	4x23G1.pdb1	431.35
4x23B1.pdb1	4x23A1.pdb1	2463.05
4x23B1.pdb1	4x23I1.pdb1	261.95
4x23E1.pdb1	4x23F1.pdb1	2495.1
4x23E1.pdb1	4x23V1.pdb1	284.6
4x23E1.pdb1	4x23G1.pdb1	134.55
4x23E1.pdb1	4x23A1.pdb1	604.6
4x23E1.pdb1	4x23I1.pdb1	691.85
4x23F1.pdb1	4x23V1.pdb1	140.6
4x23F1.pdb1	4x23H1.pdb1	526.2
4x23F1.pdb1	4x23I1.pdb1	363.55
4x23V1.pdb1	4x23H1.pdb1	326.5
4x23V1.pdb1	4x23G1.pdb1	483.5
4x23H1.pdb1	4x23G1.pdb1	2486.15
4x23H1.pdb1	4x23I1.pdb1	214.75
4x23G1.pdb1	4x23A1.pdb1	639.75
4x23G1.pdb1	4x23I1.pdb1	501.15
4x23A1.pdb1	4x23I1.pdb1	667.45
3x29A1.pdb1	3x29B1.pdb1	1071.7
4x2bA1.pdb1	4x2bB1.pdb1	1007.5
4x2bA1.pdb1	4x2bC1.pdb1	642.0
4x2bB1.pdb1	4x2bC1.pdb1	245.75
5x2mJ1.pdb2	5x2mC1.pdb2	852.7
5x2mJ1.pdb2	5x2mK1.pdb2	1874.6
5x2mD1.pdb2	5x2mC1.pdb2	1686.9
5x2mD1.pdb2	5x2mK1.pdb2	2.75
5x2mC1.pdb2	5x2mK1.pdb2	132.0
5x2wD1.pdb1	5x2wC1.pdb1	2609.7
5x2wD1.pdb1	5x2wA1.pdb1	724.25
5x2wD1.pdb1	5x2wB1.pdb1	1528.5
5x2wC1.pdb1	5x2wA1.pdb1	1521.8
5x2wC1.pdb1	5x2wB1.pdb1	743.35
5x2wA1.pdb1	5x2wB1.pdb1	2614.0
5x2sK1.pdb3	5x2sI1.pdb3	44.15
5x2sK1.pdb3	5x2sJ1.pdb3	687.45
5x2sK1.pdb3	5x2sL1.pdb3	860.8
5x2sI1.pdb3	5x2sJ1.pdb3	898.8
5x2sI1.pdb3	5x2sL1.pdb3	735.35
5x2sJ1.pdb3	5x2sL1.pdb3	113.9
3x2zB1.pdb1	3x2zC1.pdb1	1046.85
3x2zB1.pdb1	3x2zA1.pdb1	1058.55
3x2zC1.pdb1	3x2zA1.pdb1	1044.4
4x2tF1.pdb1	4x2tB1.pdb1	560.9
4x2tF1.pdb1	4x2tE1.pdb1	1427.3
4x2tF1.pdb1	4x2tA1.pdb1	958.5
4x2tF1.pdb1	4x2tD1.pdb1	1396.2
4x2tB1.pdb1	4x2tE1.pdb1	927.9
4x2tB1.pdb1	4x2tA1.pdb1	1434.05
4x2tB1.pdb1	4x2tC1.pdb1	1470.15
4x2tE1.pdb1	4x2tC1.pdb1	803.0
4x2tE1.pdb1	4x2tD1.pdb1	1406.75
4x2tA1.pdb1	4x2tC1.pdb1	1381.45
4x2tA1.pdb1	4x2tD1.pdb1	812.3
4x2tC1.pdb1	4x2tD1.pdb1	968.6
5x2vB1.pdb1	5x2vC1.pdb1	692.5
5x2vB1.pdb1	5x2vA1.pdb1	2608.9
5x2vB1.pdb1	5x2vD1.pdb1	1526.8
5x2vC1.pdb1	5x2vA1.pdb1	1508.05
5x2vC1.pdb1	5x2vD1.pdb1	2616.65
5x2vA1.pdb1	5x2vD1.pdb1	711.6
5x2rG1.pdb2	5x2rH1.pdb2	871.8
5x2rG1.pdb2	5x2rF1.pdb2	554.3
5x2rG1.pdb2	5x2rE1.pdb2	98.25
5x2rH1.pdb2	5x2rF1.pdb2	160.65
5x2rH1.pdb2	5x2rE1.pdb2	574.5
5x2rF1.pdb2	5x2rE1.pdb2	895.15
2x2uA2.pdb1	2x2uA1.pdb1	1458.0
4x2tL1.pdb2	4x2tH1.pdb2	526.45
4x2tL1.pdb2	4x2tJ1.pdb2	1372.0
4x2tL1.pdb2	4x2tG1.pdb2	978.95
