4pjgD1.pdb2	4pjgC1.pdb2	1075.95
3pjaJ2.pdb2	3pjaG2.pdb2	155.9
3pjaI1.pdb2	3pjaH2.pdb2	161.1
3pjaI1.pdb2	3pjaG1.pdb2	688.9
3pjaH1.pdb2	3pjaI2.pdb2	161.15
3pjaH1.pdb2	3pjaG1.pdb2	733.4
3pjaH1.pdb2	3pjaG2.pdb2	1737.65
3pjaI2.pdb2	3pjaG2.pdb2	688.95
3pjaH2.pdb2	3pjaG1.pdb2	1737.6
3pjaH2.pdb2	3pjaG2.pdb2	733.45
3pjaG1.pdb2	3pjaG2.pdb2	29.1
1pjnB1.pdb1	1pjnA1.pdb1	1376.2
4pjaB1.pdb1	4pjaA1.pdb1	1135.5
4pjaF1.pdb1	4pjaA1.pdb1	563.25
4pjaF1.pdb1	4pjaE1.pdb1	1757.55
4pjaA1.pdb1	4pjaE1.pdb1	641.7
6pj4B1.pdb1	6pj4A1.pdb1	398.05
6pj9A1.pdb1	6pj9B1.pdb1	444.35
6pj7B1.pdb1	6pj7A1.pdb1	442.4
3pj9D1.pdb3	3pj9C2.pdb3	551.4
3pj9D1.pdb3	3pj9A1.pdb3	680.55
3pj9B2.pdb3	3pj9C2.pdb3	694.95
3pj9B2.pdb3	3pj9A1.pdb3	686.7
3pj9C2.pdb3	3pj9A1.pdb3	245.25
3pjgA1.pdb1	3pjgA2.pdb1	2304.25
6pjrB1.pdb1	6pjrA1.pdb1	438.75
4pj2B1.pdb2	4pj2C1.pdb2	751.55
4pjxA1.pdb1	4pjxE1.pdb1	638.4
4pjxA1.pdb1	4pjxB1.pdb1	1234.35
4pjxA1.pdb1	4pjxF1.pdb1	601.7
4pjxE1.pdb1	4pjxF1.pdb1	1774.95
4pj7G1.pdb1	4pj7H1.pdb1	1886.6
4pj7G1.pdb1	4pj7A1.pdb1	646.9
4pj7H1.pdb1	4pj7A1.pdb1	407.4
4pj7A1.pdb1	4pj7B1.pdb1	1146.9
6pjjB1.pdb1	6pjjD1.pdb1	625.95
6pjjB1.pdb1	6pjjA1.pdb1	314.5
6pjjB1.pdb1	6pjjC1.pdb1	599.8
6pjjD1.pdb1	6pjjA1.pdb1	20.95
6pjjA1.pdb1	6pjjC1.pdb1	63.1
2pjzA1.pdb2	2pjzA2.pdb2	1044.0
4pj0C1.pdb1	4pj0Y1.pdb1	49.75
4pj0C1.pdb1	4pj0Z1.pdb1	452.7
4pj0C1.pdb1	4pj0D1.pdb1	922.15
4pj0C1.pdb1	4pj0O1.pdb1	1301.95
4pj0C1.pdb1	4pj0V1.pdb1	906.75
4pj0C1.pdb1	4pj0J1.pdb1	59.5
4pj0C1.pdb1	4pj0T1.pdb1	153.55
4pj0C1.pdb1	4pj0A1.pdb1	3268.25
4pj0C1.pdb1	4pj0I1.pdb1	396.5
4pj0C1.pdb1	4pj0K1.pdb1	749.75
4pj0C1.pdb1	4pj0U1.pdb1	423.8
4pj0c1.pdb1	4pj0y1.pdb1	76.4
4pj0c1.pdb1	4pj0z1.pdb1	462.7
4pj0c1.pdb1	4pj0d1.pdb1	932.75
4pj0c1.pdb1	4pj0o1.pdb1	1321.3
4pj0c1.pdb1	4pj0v1.pdb1	920.6
4pj0c1.pdb1	4pj0j1.pdb1	56.15
4pj0c1.pdb1	4pj0t1.pdb1	143.55
4pj0c1.pdb1	4pj0a1.pdb1	3225.85
4pj0c1.pdb1	4pj0i1.pdb1	415.75
4pj0c1.pdb1	4pj0k1.pdb1	764.45
4pj0c1.pdb1	4pj0u1.pdb1	434.65
4pj0M1.pdb1	4pj0m1.pdb1	599.1
4pj0M1.pdb1	4pj0L1.pdb1	806.7
4pj0M1.pdb1	4pj0D1.pdb1	178.3
4pj0M1.pdb1	4pj0B1.pdb1	75.7
4pj0M1.pdb1	4pj0T1.pdb1	198.15
4pj0M1.pdb1	4pj0t1.pdb1	44.85
4pj0M1.pdb1	4pj0A1.pdb1	44.65
4pj0m1.pdb1	4pj0l1.pdb1	807.85
4pj0m1.pdb1	4pj0d1.pdb1	177.7
4pj0m1.pdb1	4pj0b1.pdb1	84.85
4pj0m1.pdb1	4pj0T1.pdb1	26.5
4pj0m1.pdb1	4pj0t1.pdb1	178.95
4pj0m1.pdb1	4pj0a1.pdb1	42.95
4pj0L1.pdb1	4pj0D1.pdb1	394.45
4pj0L1.pdb1	4pj0B1.pdb1	559.95
4pj0L1.pdb1	4pj0T1.pdb1	595.2
4pj0L1.pdb1	4pj0A1.pdb1	257.25
4pj0l1.pdb1	4pj0d1.pdb1	396.75
4pj0l1.pdb1	4pj0b1.pdb1	575.05
4pj0l1.pdb1	4pj0t1.pdb1	590.7
4pj0l1.pdb1	4pj0a1.pdb1	262.45
4pj0l1.pdb1	4pj0h1.pdb1	8.25
4pj0Y1.pdb1	4pj0Z1.pdb1	412.3
4pj0Y1.pdb1	4pj0J1.pdb1	137.8
4pj0Y1.pdb1	4pj0K1.pdb1	497.25
4pj0y1.pdb1	4pj0z1.pdb1	420.5
4pj0y1.pdb1	4pj0j1.pdb1	149.4
4pj0y1.pdb1	4pj0k1.pdb1	467.55
4pj0z1.pdb1	4pj0k1.pdb1	256.9
4pj0Z1.pdb1	4pj0K1.pdb1	222.9
4pj0D1.pdb1	4pj0O1.pdb1	671.0
4pj0D1.pdb1	4pj0V1.pdb1	204.7
4pj0D1.pdb1	4pj0E1.pdb1	1355.35
4pj0D1.pdb1	4pj0B1.pdb1	2968.0
4pj0D1.pdb1	4pj0J1.pdb1	83.05
4pj0D1.pdb1	4pj0T1.pdb1	203.45
4pj0D1.pdb1	4pj0A1.pdb1	5371.0
4pj0D1.pdb1	4pj0X1.pdb1	596.6
4pj0D1.pdb1	4pj0K1.pdb1	9.3
4pj0D1.pdb1	4pj0F1.pdb1	475.3
4pj0D1.pdb1	4pj0H1.pdb1	265.9
4pj0D1.pdb1	4pj0U1.pdb1	130.65
4pj0d1.pdb1	4pj0o1.pdb1	688.3
4pj0d1.pdb1	4pj0v1.pdb1	203.05
4pj0d1.pdb1	4pj0e1.pdb1	1356.55
4pj0d1.pdb1	4pj0b1.pdb1	2910.85
4pj0d1.pdb1	4pj0j1.pdb1	81.7
4pj0d1.pdb1	4pj0t1.pdb1	210.05
4pj0d1.pdb1	4pj0a1.pdb1	5387.45
4pj0d1.pdb1	4pj0x1.pdb1	613.15
4pj0d1.pdb1	4pj0k1.pdb1	5.05
4pj0d1.pdb1	4pj0f1.pdb1	484.4
4pj0d1.pdb1	4pj0h1.pdb1	264.65
4pj0d1.pdb1	4pj0u1.pdb1	126.9
4pj0O1.pdb1	4pj0b1.pdb1	351.8
4pj0O1.pdb1	4pj0B1.pdb1	756.9
4pj0O1.pdb1	4pj0A1.pdb1	719.45
4pj0O1.pdb1	4pj0U1.pdb1	508.3
4pj0o1.pdb1	4pj0b1.pdb1	735.25
4pj0o1.pdb1	4pj0B1.pdb1	440.5
4pj0o1.pdb1	4pj0a1.pdb1	714.4
4pj0o1.pdb1	4pj0u1.pdb1	509.8
4pj0V1.pdb1	4pj0E1.pdb1	264.85
4pj0V1.pdb1	4pj0J1.pdb1	75.15
4pj0V1.pdb1	4pj0A1.pdb1	582.55
4pj0V1.pdb1	4pj0F1.pdb1	50.7
4pj0V1.pdb1	4pj0U1.pdb1	609.9
4pj0v1.pdb1	4pj0e1.pdb1	240.95
4pj0v1.pdb1	4pj0j1.pdb1	70.45
4pj0v1.pdb1	4pj0a1.pdb1	583.25
4pj0v1.pdb1	4pj0f1.pdb1	61.85
4pj0v1.pdb1	4pj0u1.pdb1	687.65
4pj0E1.pdb1	4pj0B1.pdb1	157.4
4pj0E1.pdb1	4pj0J1.pdb1	335.55
4pj0E1.pdb1	4pj0A1.pdb1	358.4
4pj0E1.pdb1	4pj0F1.pdb1	832.4
4pj0E1.pdb1	4pj0H1.pdb1	90.45
4pj0E1.pdb1	4pj0R1.pdb1	637.5
4pj0e1.pdb1	4pj0b1.pdb1	37.7
4pj0e1.pdb1	4pj0j1.pdb1	272.05
4pj0e1.pdb1	4pj0a1.pdb1	285.75
4pj0e1.pdb1	4pj0f1.pdb1	830.45
4pj0e1.pdb1	4pj0h1.pdb1	92.8
4pj0e1.pdb1	4pj0r1.pdb1	638.45
4pj0b1.pdb1	4pj0T1.pdb1	133.25
4pj0b1.pdb1	4pj0A1.pdb1	27.55
4pj0b1.pdb1	4pj0a1.pdb1	816.5
4pj0b1.pdb1	4pj0x1.pdb1	171.7
4pj0b1.pdb1	4pj0h1.pdb1	1886.25
4pj0b1.pdb1	4pj0u1.pdb1	438.45
4pj0B1.pdb1	4pj0t1.pdb1	136.8
4pj0B1.pdb1	4pj0A1.pdb1	776.35
4pj0B1.pdb1	4pj0a1.pdb1	32.25
4pj0B1.pdb1	4pj0X1.pdb1	105.5
4pj0B1.pdb1	4pj0H1.pdb1	1863.65
4pj0B1.pdb1	4pj0U1.pdb1	437.3
4pj0j1.pdb1	4pj0a1.pdb1	132.9
4pj0j1.pdb1	4pj0k1.pdb1	123.45
4pj0j1.pdb1	4pj0f1.pdb1	374.25
4pj0J1.pdb1	4pj0A1.pdb1	145.5
4pj0J1.pdb1	4pj0K1.pdb1	120.6
4pj0J1.pdb1	4pj0F1.pdb1	387.2
4pj0T1.pdb1	4pj0A1.pdb1	468.0
4pj0t1.pdb1	4pj0a1.pdb1	472.45
4pj0A1.pdb1	4pj0I1.pdb1	870.7
4pj0A1.pdb1	4pj0F1.pdb1	107.75
4pj0A1.pdb1	4pj0U1.pdb1	85.35
4pj0a1.pdb1	4pj0i1.pdb1	872.15
4pj0a1.pdb1	4pj0f1.pdb1	107.85
4pj0a1.pdb1	4pj0u1.pdb1	85.65
4pj0x1.pdb1	4pj0h1.pdb1	294.35
4pj0x1.pdb1	4pj0r1.pdb1	69.6
4pj0X1.pdb1	4pj0H1.pdb1	310.85
4pj0X1.pdb1	4pj0R1.pdb1	78.95
4pj0f1.pdb1	4pj0r1.pdb1	204.15
4pj0F1.pdb1	4pj0R1.pdb1	203.6
4pjdG1.pdb2	4pjdH1.pdb2	1879.5
4pjdG1.pdb2	4pjdC1.pdb2	662.6
4pjdH1.pdb2	4pjdC1.pdb2	474.6
4pjdC1.pdb2	4pjdD1.pdb2	1103.35
4pjbE1.pdb1	4pjbF1.pdb1	1757.15
4pjbE1.pdb1	4pjbA1.pdb1	657.15
4pjbF1.pdb1	4pjbA1.pdb1	540.25
4pjbB1.pdb1	4pjbA1.pdb1	1109.0
4pjxD1.pdb2	4pjxC1.pdb2	1136.95
4pjxG1.pdb2	4pjxC1.pdb2	612.75
4pjxG1.pdb2	4pjxH1.pdb2	1950.15
4pjxC1.pdb2	4pjxH1.pdb2	573.1
4pjjB1.pdb1	4pjjA1.pdb1	2355.0
1pjuD2.pdb5	1pjuB2.pdb5	950.15
1pjuD2.pdb5	1pjuB1.pdb5	167.4
1pjuD2.pdb5	1pjuD1.pdb5	30.0
1pjuB2.pdb5	1pjuB1.pdb5	32.1
1pjuB2.pdb5	1pjuD1.pdb5	167.4
1pjuB1.pdb5	1pjuD1.pdb5	950.15
4pjiA1.pdb1	4pjiB1.pdb1	1224.7
4pjiA1.pdb1	4pjiG1.pdb1	637.2
4pjiA1.pdb1	4pjiH1.pdb1	466.4
4pjiG1.pdb1	4pjiH1.pdb1	1716.65
4pj5C1.pdb2	4pj5F1.pdb2	1163.1
4pj5C1.pdb2	4pj5E1.pdb2	598.5
4pj5C1.pdb2	4pj5D1.pdb2	646.45
4pj5E1.pdb2	4pj5D1.pdb2	1961.0
3pj5A1.pdb2	3pj5B1.pdb2	986.25
3pj5A1.pdb2	3pj5A2.pdb2	18.5
3pj5A1.pdb2	3pj5B2.pdb2	1047.1
3pj5B1.pdb2	3pj5A2.pdb2	1047.2
3pj5B1.pdb2	3pj5B2.pdb2	16.05
3pj5A2.pdb2	3pj5B2.pdb2	986.25
3pjyA1.pdb1	3pjyB1.pdb1	237.55
6pj5B1.pdb1	6pj5A1.pdb1	440.7
2pjqD2.pdb3	2pjqD1.pdb3	1433.4
1pj7A4.pdb1	1pj7A3.pdb1	734.9
1pj7A4.pdb1	1pj7A1.pdb1	45.15
1pj7A4.pdb1	1pj7A2.pdb1	1230.25
1pj7A3.pdb1	1pj7A1.pdb1	1230.25
1pj7A3.pdb1	1pj7A2.pdb1	45.15
1pj7A1.pdb1	1pj7A2.pdb1	735.0
2pjwH1.pdb1	2pjwV1.pdb1	2018.05
3pjkA1.pdb1	3pjkA2.pdb1	2834.6
3pjkA1.pdb1	3pjkA4.pdb1	2566.9
3pjkA1.pdb1	3pjkA3.pdb1	369.0
3pjkA2.pdb1	3pjkA4.pdb1	369.0
3pjkA2.pdb1	3pjkA3.pdb1	2566.9
3pjkA4.pdb1	3pjkA3.pdb1	2834.6
1pj3B1.pdb1	1pj3C1.pdb1	934.45
1pj3B1.pdb1	1pj3D1.pdb1	758.45
1pj3B1.pdb1	1pj3A1.pdb1	2146.8
1pj3C1.pdb1	1pj3D1.pdb1	2126.25
1pj3C1.pdb1	1pj3A1.pdb1	725.65
1pj3D1.pdb1	1pj3A1.pdb1	928.9
4pjgB1.pdb1	4pjgA1.pdb1	1258.7
4pjgA1.pdb1	4pjgG1.pdb1	629.75
4pjgA1.pdb1	4pjgH1.pdb1	551.2
4pjgG1.pdb1	4pjgH1.pdb1	1836.7
2pjuD1.pdb2	2pjuC1.pdb2	1229.15
6pjpA1.pdb1	6pjpB1.pdb1	514.2
4pjcG1.pdb2	4pjcH1.pdb2	2073.15
4pjcG1.pdb2	4pjcC1.pdb2	638.2
4pjcH1.pdb2	4pjcC1.pdb2	604.4
4pjcD1.pdb2	4pjcC1.pdb2	1118.45
4pj2A1.pdb1	4pj2D1.pdb1	795.85
4pj1E1.pdb1	4pj1T1.pdb1	65.8
4pj1E1.pdb1	4pj1K1.pdb1	446.7
4pj1E1.pdb1	4pj1S1.pdb1	457.9
4pj1E1.pdb1	4pj1F1.pdb1	1820.65
4pj1E1.pdb1	4pj1J1.pdb1	391.7
4pj1E1.pdb1	4pj1D1.pdb1	1874.1
4pj1T1.pdb1	4pj1S1.pdb1	671.95
4pj1T1.pdb1	4pj1U1.pdb1	670.75
4pj1T1.pdb1	4pj1F1.pdb1	457.25
4pj1G1.pdb1	4pj1H1.pdb1	378.75
4pj1G1.pdb1	4pj1U1.pdb1	472.7
4pj1G1.pdb1	4pj1O1.pdb1	11.55
4pj1G1.pdb1	4pj1A1.pdb1	1860.15
4pj1G1.pdb1	4pj1I1.pdb1	459.35
4pj1G1.pdb1	4pj1F1.pdb1	1828.5
4pj1X1.pdb1	4pj1W1.pdb1	633.45
4pj1X1.pdb1	4pj1Y1.pdb1	642.1
4pj1X1.pdb1	4pj1I1.pdb1	16.5
4pj1X1.pdb1	4pj1J1.pdb1	456.35
4pj1N1.pdb1	4pj1H1.pdb1	1791.15
4pj1N1.pdb1	4pj1B1.pdb1	469.25
4pj1N1.pdb1	4pj1V1.pdb1	24.9
4pj1N1.pdb1	4pj121.pdb1	467.15
4pj1N1.pdb1	4pj1A1.pdb1	345.05
4pj1N1.pdb1	4pj1M1.pdb1	1759.15
4pj1K1.pdb1	4pj1L1.pdb1	1861.3
4pj1K1.pdb1	4pj1Y1.pdb1	428.5
