5am2A2.pdb1	5am2A1.pdb1	2256.4
4am5B7.pdb1	4am5B11.pdb1	425.45
4am5B7.pdb1	4am5B9.pdb1	25.7
4am5B7.pdb1	4am5A7.pdb1	910.15
4am5A11.pdb1	4am5B11.pdb1	909.85
4am5A11.pdb1	4am5A4.pdb1	26.3
4am5B6.pdb1	4am5B12.pdb1	422.85
4am5B4.pdb1	4am5B5.pdb1	25.2
4am5B4.pdb1	4am5A4.pdb1	909.85
4am5B4.pdb1	4am5B10.pdb1	425.45
4am5B4.pdb1	4am5A9.pdb1	629.25
4am5B4.pdb1	4am5A10.pdb1	630.0
4am5B11.pdb1	4am5A7.pdb1	630.0
4am5B9.pdb1	4am5B5.pdb1	425.45
4am5B9.pdb1	4am5A9.pdb1	910.15
4am5B12.pdb1	4am5B10.pdb1	25.7
4am5B5.pdb1	4am5A9.pdb1	630.0
4am5B5.pdb1	4am5A10.pdb1	629.25
4am5A4.pdb1	4am5A9.pdb1	421.95
4am5B10.pdb1	4am5A10.pdb1	910.15
4am5A9.pdb1	4am5A10.pdb1	26.2
6amtE1.pdb2	6amtD1.pdb2	1185.5
6amtD1.pdb2	6amtF1.pdb2	942.7
2amvA1.pdb1	2amvA2.pdb1	360.6
2amjA1.pdb1	2amjB1.pdb1	1716.2
6am7D1.pdb2	6am7C1.pdb2	1719.2
6amqA1.pdb1	6amqB1.pdb1	1278.65
1am4F1.pdb2	1am4C1.pdb2	904.0
6amgA1.pdb1	6amgB1.pdb1	1636.6
2amxB1.pdb1	2amxA1.pdb1	585.9
1amtC1.pdb1	1amtB1.pdb1	152.8
1amtC1.pdb1	1amtA1.pdb1	117.65
6amsD1.pdb2	6amsC1.pdb2	1223.2
2amlB1.pdb1	2amlA1.pdb1	2805.85
2amuA1.pdb2	2amuA3.pdb2	545.85
2amuA1.pdb2	2amuA2.pdb2	1318.6
2amuA1.pdb2	2amuA4.pdb2	1296.9
2amuA3.pdb2	2amuA2.pdb2	1296.9
2amuA3.pdb2	2amuA4.pdb2	1318.6
2amuA2.pdb2	2amuA4.pdb2	545.85
3am5B2.pdb1	3am5A1.pdb1	846.6
3am5B2.pdb1	3am5B1.pdb1	1647.7
3am5B2.pdb1	3am5A2.pdb1	1565.6
3am5A1.pdb1	3am5B1.pdb1	1565.6
3am5A1.pdb1	3am5A2.pdb1	1676.3
3am5B1.pdb1	3am5A2.pdb1	846.6
5amtB2.pdb2	5amtB1.pdb2	683.8
3amjB1.pdb2	3amjA1.pdb2	2515.9
3amaB1.pdb1	3amaA1.pdb1	1020.9
6amcC1.pdb2	6amcD1.pdb2	1739.8
2amqC1.pdb1	2amqA1.pdb1	332.35
2amqD1.pdb1	2amqB1.pdb1	335.5
2amqB1.pdb1	2amqA1.pdb1	1220.5
6amjA1.pdb2	6amjB1.pdb2	1584.8
6am7A1.pdb1	6am7B1.pdb1	1708.5
6amiA1.pdb1	6amiB1.pdb1	1804.05
2amfE2.pdb1	2amfA1.pdb1	357.4
2amfE2.pdb1	2amfA2.pdb1	373.05
2amfE2.pdb1	2amfD2.pdb1	354.3
2amfE2.pdb1	2amfD1.pdb1	26.75
2amfE2.pdb1	2amfE1.pdb1	4339.9
2amfA1.pdb1	2amfC1.pdb1	40.75
2amfA1.pdb1	2amfB1.pdb1	354.7
2amfA1.pdb1	2amfD1.pdb1	4387.2
2amfA1.pdb1	2amfE1.pdb1	373.1
2amfA2.pdb1	2amfB2.pdb1	354.75
2amfA2.pdb1	2amfC2.pdb1	40.75
2amfA2.pdb1	2amfD2.pdb1	4387.25
2amfA2.pdb1	2amfE1.pdb1	357.45
2amfB2.pdb1	2amfC1.pdb1	358.25
2amfB2.pdb1	2amfC2.pdb1	4350.05
2amfB2.pdb1	2amfB1.pdb1	28.4
2amfB2.pdb1	2amfD2.pdb1	374.75
2amfC1.pdb1	2amfC2.pdb1	363.45
2amfC1.pdb1	2amfB1.pdb1	4350.05
2amfC1.pdb1	2amfD1.pdb1	370.85
2amfC2.pdb1	2amfB1.pdb1	358.25
2amfC2.pdb1	2amfD2.pdb1	370.85
2amfB1.pdb1	2amfD1.pdb1	374.75
2amfD2.pdb1	2amfE1.pdb1	26.8
2amfD1.pdb1	2amfE1.pdb1	354.35
3amzB1.pdb1	3amzA1.pdb1	2931.9
3amfA1.pdb1	3amfB1.pdb1	1137.75
3amiA1.pdb1	3amiB1.pdb1	1275.0
4amlB1.pdb1	4amlA1.pdb1	2140.95
6amiC1.pdb3	6amiD1.pdb3	1725.05
4ambB1.pdb1	4ambA1.pdb1	1431.0
2amoB1.pdb2	2amoB2.pdb2	456.7
3am9B1.pdb1	3am9A1.pdb1	2908.8
1am2A1.pdb1	1am2A2.pdb1	618.0
4am4B7.pdb1	4am4A2.pdb1	630.5
4am4B7.pdb1	4am4A5.pdb1	623.85
4am4B7.pdb1	4am4A7.pdb1	928.4
4am4B7.pdb1	4am4B4.pdb1	29.4
4am4B7.pdb1	4am4B5.pdb1	429.55
4am4B7.pdb1	4am4B8.pdb1	430.4
4am4A8.pdb1	4am4A3.pdb1	426.4
4am4A8.pdb1	4am4A10.pdb1	27.8
4am4A8.pdb1	4am4B5.pdb1	621.15
4am4A8.pdb1	4am4B6.pdb1	630.4
4am4A8.pdb1	4am4A6.pdb1	428.75
4am4A8.pdb1	4am4B8.pdb1	932.95
4am4A2.pdb1	4am4A5.pdb1	28.0
4am4A2.pdb1	4am4A7.pdb1	426.75
4am4A2.pdb1	4am4B2.pdb1	932.4
4am4A2.pdb1	4am4B4.pdb1	623.85
4am4A2.pdb1	4am4A9.pdb1	428.75
4am4A5.pdb1	4am4A10.pdb1	428.75
4am4A5.pdb1	4am4B4.pdb1	630.5
4am4A5.pdb1	4am4B5.pdb1	932.4
4am4A5.pdb1	4am4A4.pdb1	426.7
4am4A3.pdb1	4am4A7.pdb1	28.4
4am4A3.pdb1	4am4B3.pdb1	928.4
4am4A3.pdb1	4am4B9.pdb1	622.2
4am4A3.pdb1	4am4A6.pdb1	426.7
4am4A3.pdb1	4am4B8.pdb1	632.15
4am4A10.pdb1	4am4B10.pdb1	932.95
4am4A10.pdb1	4am4B5.pdb1	630.4
4am4A10.pdb1	4am4B6.pdb1	621.15
4am4A10.pdb1	4am4A4.pdb1	426.4
4am4A7.pdb1	4am4B9.pdb1	632.15
4am4A7.pdb1	4am4A9.pdb1	426.4
4am4A7.pdb1	4am4B8.pdb1	622.2
4am4B11.pdb1	4am4B2.pdb1	29.0
4am4B11.pdb1	4am4A11.pdb1	932.4
4am4B11.pdb1	4am4B3.pdb1	429.55
4am4B11.pdb1	4am4A12.pdb1	630.4
4am4B11.pdb1	4am4B9.pdb1	433.85
4am4B11.pdb1	4am4A9.pdb1	621.15
4am4B2.pdb1	4am4B12.pdb1	433.85
4am4B2.pdb1	4am4B4.pdb1	429.55
4am4B2.pdb1	4am4A12.pdb1	621.15
4am4B2.pdb1	4am4A9.pdb1	630.4
4am4B12.pdb1	4am4A1.pdb1	632.15
4am4B12.pdb1	4am4B4.pdb1	430.4
4am4B12.pdb1	4am4A12.pdb1	932.95
4am4B12.pdb1	4am4B10.pdb1	29.2
4am4B12.pdb1	4am4A4.pdb1	622.2
4am4A11.pdb1	4am4B3.pdb1	623.85
4am4A11.pdb1	4am4A1.pdb1	426.75
4am4A11.pdb1	4am4A12.pdb1	428.75
4am4A11.pdb1	4am4A6.pdb1	28.0
4am4A11.pdb1	4am4B1.pdb1	630.5
4am4B3.pdb1	4am4B9.pdb1	430.4
4am4B3.pdb1	4am4A6.pdb1	630.5
4am4B3.pdb1	4am4B1.pdb1	29.4
4am4A1.pdb1	4am4A12.pdb1	426.4
4am4A1.pdb1	4am4B10.pdb1	622.2
4am4A1.pdb1	4am4A4.pdb1	28.4
4am4A1.pdb1	4am4B1.pdb1	928.4
4am4B4.pdb1	4am4A4.pdb1	928.4
4am4A12.pdb1	4am4A9.pdb1	27.8
4am4B9.pdb1	4am4A9.pdb1	932.95
4am4B9.pdb1	4am4B8.pdb1	29.2
4am4B10.pdb1	4am4B6.pdb1	433.85
4am4B10.pdb1	4am4A4.pdb1	632.15
4am4B10.pdb1	4am4B1.pdb1	430.4
4am4B5.pdb1	4am4B6.pdb1	29.0
4am4B5.pdb1	4am4B8.pdb1	433.85
4am4B6.pdb1	4am4A6.pdb1	932.4
4am4B6.pdb1	4am4B1.pdb1	429.55
4am4A6.pdb1	4am4B1.pdb1	623.85
4am0T1.pdb2	4am0D1.pdb2	259.5
4am0T1.pdb2	4am0C1.pdb2	284.35
4am0D1.pdb2	4am0C1.pdb2	1665.0
5am8S1.pdb3	5am8D1.pdb3	233.5
2ampB1.pdb1	2ampA1.pdb1	1323.15
2amoA2.pdb1	2amoA1.pdb1	1318.0
2amtC1.pdb1	2amtB1.pdb1	1013.55
2amtC1.pdb1	2amtA1.pdb1	992.85
2amtB1.pdb1	2amtA1.pdb1	986.05
6amuC1.pdb1	6amuD1.pdb1	171.6
6amuC1.pdb1	6amuE1.pdb1	193.3
6amuC1.pdb1	6amuA1.pdb1	965.5
6amuD1.pdb1	6amuE1.pdb1	2108.75
6amuD1.pdb1	6amuA1.pdb1	431.9
6amuB1.pdb1	6amuA1.pdb1	1348.85
6amuE1.pdb1	6amuA1.pdb1	297.4
4amkH1.pdb1	4amkL1.pdb1	1851.3
2amjD1.pdb2	2amjC1.pdb2	1550.85
4am8B1.pdb1	4am8C1.pdb1	1567.95
4am8B1.pdb1	4am8A1.pdb1	1668.45
4am8C1.pdb1	4am8A1.pdb1	1491.05
5am8Q1.pdb4	5am8B1.pdb4	235.65
6am9B1.pdb1	6am9A1.pdb1	1700.0
6amcB1.pdb1	6amcA1.pdb1	1756.65
6am0B1.pdb1	6am0H1.pdb1	7.5
6am0B1.pdb1	6am0A1.pdb1	1638.25
6am0B1.pdb1	6am0C1.pdb1	784.45
6am0H1.pdb1	6am0A1.pdb1	79.7
6am0H1.pdb1	6am0E1.pdb1	613.7
6am0H1.pdb1	6am0C1.pdb1	21.25
6am0H1.pdb1	6am0D1.pdb1	239.45
6am0F1.pdb1	6am0E1.pdb1	1726.35
6am0F1.pdb1	6am0G1.pdb1	818.85
6am0F1.pdb1	6am0D1.pdb1	114.15
6am0A1.pdb1	6am0E1.pdb1	452.2
6am0A1.pdb1	6am0C1.pdb1	628.0
6am0A1.pdb1	6am0D1.pdb1	651.85
6am0E1.pdb1	6am0G1.pdb1	635.85
6am0E1.pdb1	6am0D1.pdb1	131.35
6am0G1.pdb1	6am0D1.pdb1	263.5
3amoB1.pdb1	3amoA1.pdb1	6525.25
1amrA2.pdb1	1amrA1.pdb1	3215.8
3am7A1.pdb1	3am7B1.pdb1	753.35
1ampA2.pdb1	1ampA1.pdb1	718.4
3am3B2.pdb1	3am3B1.pdb1	1660.4
3am3B2.pdb1	3am3A2.pdb1	1601.2
3am3B2.pdb1	3am3A1.pdb1	889.7
3am3B1.pdb1	3am3A2.pdb1	889.75
3am3B1.pdb1	3am3A1.pdb1	1601.15
3am3A2.pdb1	3am3A1.pdb1	1686.05
4amgB1.pdb1	4amgA1.pdb1	1426.25
6amjH1.pdb1	6amjL1.pdb1	1645.9
3am8B1.pdb2	3am8F1.pdb2	874.15
3am8B1.pdb2	3am8D1.pdb2	1329.6
5am8A1.pdb2	5am8P1.pdb2	233.0
4amhB1.pdb1	4amhA1.pdb1	405.9
5ambB1.pdb2	5ambQ1.pdb2	240.95
1am7B1.pdb1	1am7C1.pdb1	857.1
1am7A1.pdb1	1am7C1.pdb1	794.3
2amuA1.pdb1	2amuA2.pdb1	1296.9
